date,time,team1Name,team1Points,team2Name,team2Points,venue,teamType,referee,totalPoints,result,extraTime,hour,day,month,year,season,team1Bps,team2Bps,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
29/Sep/2018,15:00,Saracens,50,Bath,27,Allianz Park,home,Tom Foley,77,W,N,15,Sat,Sep,2018,2018-19,1,0,8,5,0,0,3,3,2,0
29/Sep/2018,15:00,Bath,27,Saracens,50,Allianz Park,away,Tom Foley,77,L,N,15,Sat,Sep,2018,2018-19,0,1,3,3,2,0,8,5,0,0
30/Sep/2018,15:00,Leicester,19,Sale,15,Welford Road,home,Craig Maxwell-Keys,34,W,N,15,Sun,Sep,2018,2018-19,0,1,1,1,4,0,3,0,0,0
30/Sep/2018,15:00,Sale,15,Leicester,19,Welford Road,away,Craig Maxwell-Keys,34,L,N,15,Sun,Sep,2018,2018-19,1,0,3,0,0,0,1,1,4,0
05/Oct/2018,19:45,Bath,24,Exeter,39,Recreation Ground,home,Christophe Ridley,63,L,N,19,Fri,Oct,2018,2018-19,0,1,2,1,4,0,5,4,2,0
05/Oct/2018,19:45,Exeter,39,Bath,24,Recreation Ground,away,Christophe Ridley,63,W,N,19,Fri,Oct,2018,2018-19,1,0,5,4,2,0,2,1,4,0
06/Oct/2018,15:00,Northampton,15,Leicester,23,Twickenham Stadium,home,JP Doyle,38,L,N,15,Sat,Oct,2018,2018-19,0,0,3,0,0,0,2,2,3,0
06/Oct/2018,15:00,Leicester,23,Northampton,15,Twickenham Stadium,away,JP Doyle,38,W,N,15,Sat,Oct,2018,2018-19,0,0,2,2,3,0,3,0,0,0
06/Oct/2018,15:00,Sale,20,Newcastle,7,AJ Bell Stadium,home,Tom Foley,27,W,N,15,Sat,Oct,2018,2018-19,0,0,3,1,1,0,1,1,0,0
06/Oct/2018,15:00,Newcastle,7,Sale,20,AJ Bell Stadium,away,Tom Foley,27,L,N,15,Sat,Oct,2018,2018-19,0,0,1,1,0,0,3,1,1,0
06/Oct/2018,15:00,Wasps,21,Gloucester,35,Ricoh Arena,home,Craig Maxwell-Keys,56,L,N,15,Sat,Oct,2018,2018-19,0,1,3,3,0,0,4,3,3,0
06/Oct/2018,15:00,Gloucester,35,Wasps,21,Ricoh Arena,away,Craig Maxwell-Keys,56,W,N,15,Sat,Oct,2018,2018-19,1,0,4,3,3,0,3,3,0,0
06/Oct/2018,19:30,Harlequins,20,Saracens,25,Twickenham Stoop,home,Luke Pearce,45,L,N,19,Sat,Oct,2018,2018-19,1,0,2,2,2,0,1,1,6,0
06/Oct/2018,19:30,Saracens,25,Harlequins,20,Twickenham Stoop,away,Luke Pearce,45,W,N,19,Sat,Oct,2018,2018-19,0,1,1,1,6,0,2,2,2,0
07/Oct/2018,15:00,Worcester,52,Bristol,7,Sixways,home,Wayne Barnes,59,W,N,15,Sun,Oct,2018,2018-19,1,0,7,6,1,0,1,1,0,0
07/Oct/2018,15:00,Bristol,7,Worcester,52,Sixways,away,Wayne Barnes,59,L,N,15,Sun,Oct,2018,2018-19,0,1,1,1,0,0,7,6,1,0
16/Nov/2018,19:45,Gloucester,36,Leicester,13,Kingsholm,home,Ian Tempest,49,W,N,19,Fri,Nov,2018,2018-19,1,0,5,4,1,0,1,1,2,0
16/Nov/2018,19:45,Leicester,13,Gloucester,36,Kingsholm,away,Ian Tempest,49,L,N,19,Fri,Nov,2018,2018-19,0,1,1,1,2,0,5,4,1,0
16/Nov/2018,19:45,Harlequins,20,Newcastle,7,Twickenham Stoop,home,JP Doyle,27,W,N,19,Fri,Nov,2018,2018-19,0,0,2,2,2,0,1,1,0,0
16/Nov/2018,19:45,Newcastle,7,Harlequins,20,Twickenham Stoop,away,JP Doyle,27,L,N,19,Fri,Nov,2018,2018-19,0,0,1,1,0,0,2,2,2,0
17/Nov/2018,12:45,Bath,28,Worcester,13,Recreation Ground,home,Christophe Ridley,41,W,N,12,Sat,Nov,2018,2018-19,0,0,3,2,3,0,1,1,2,0
17/Nov/2018,12:45,Worcester,13,Bath,28,Recreation Ground,away,Christophe Ridley,41,L,N,12,Sat,Nov,2018,2018-19,0,0,1,1,2,0,3,2,3,0
17/Nov/2018,13:00,Northampton,36,Wasps,17,Franklin's Gardens,home,Matthew O’Grady,53,W,N,13,Sat,Nov,2018,2018-19,1,0,5,1,3,0,2,2,1,0
17/Nov/2018,13:00,Wasps,17,Northampton,36,Franklin's Gardens,away,Matthew O’Grady,53,L,N,13,Sat,Nov,2018,2018-19,0,1,2,2,1,0,5,1,3,0
17/Nov/2018,13:00,Saracens,31,Sale,25,Allianz Park,home,Andrew Jackson,56,W,N,13,Sat,Nov,2018,2018-19,1,1,4,4,1,0,1,1,6,0
17/Nov/2018,13:00,Sale,25,Saracens,31,Allianz Park,away,Andrew Jackson,56,L,N,13,Sat,Nov,2018,2018-19,1,1,1,1,6,0,4,4,1,0
18/Nov/2018,15:00,Bristol,29,Exeter,31,Ashton Gate,home,Greg Macdonald,60,L,N,15,Sun,Nov,2018,2018-19,1,1,2,2,5,0,5,2,0,0
18/Nov/2018,15:00,Exeter,31,Bristol,29,Ashton Gate,away,Greg Macdonald,60,W,N,15,Sun,Nov,2018,2018-19,1,1,5,2,0,0,2,2,5,0
23/Nov/2018,19:45,Newcastle,16,Bath,8,Kingston Park,home,Christophe Ridley,24,W,N,19,Fri,Nov,2018,2018-19,0,0,1,1,3,0,1,0,1,0
23/Nov/2018,19:45,Bath,8,Newcastle,16,Kingston Park,away,Christophe Ridley,24,L,N,19,Fri,Nov,2018,2018-19,0,0,1,0,1,0,1,1,3,0
23/Nov/2018,19:45,Worcester,20,Harlequins,13,Sixways,home,Andrew Jackson,33,W,N,19,Fri,Nov,2018,2018-19,0,1,2,2,2,0,1,1,2,0
23/Nov/2018,19:45,Harlequins,13,Worcester,20,Sixways,away,Andrew Jackson,33,L,N,19,Fri,Nov,2018,2018-19,1,0,1,1,2,0,2,2,2,0
24/Nov/2018,13:00,Exeter,23,Gloucester,6,Sandy Park,home,Matthew O'Grady,29,W,N,13,Sat,Nov,2018,2018-19,0,0,2,2,3,0,0,0,2,0
24/Nov/2018,13:00,Gloucester,6,Exeter,23,Sandy Park,away,Matthew O'Grady,29,L,N,13,Sat,Nov,2018,2018-19,0,0,0,0,2,0,2,2,3,0
24/Nov/2018,13:00,Sale,18,Northampton,13,AJ Bell Stadium,home,JP Doyle,31,W,N,13,Sat,Nov,2018,2018-19,0,1,2,1,2,0,2,0,1,0
24/Nov/2018,13:00,Northampton,13,Sale,18,AJ Bell Stadium,away,JP Doyle,31,L,N,13,Sat,Nov,2018,2018-19,1,0,2,0,1,0,2,1,2,0
24/Nov/2018,13:00,Wasps,32,Bristol,28,Ricoh Arena,home,Craig Maxwell-Keys,60,W,N,13,Sat,Nov,2018,2018-19,1,2,4,3,2,0,4,4,0,0
24/Nov/2018,13:00,Bristol,28,Wasps,32,Ricoh Arena,away,Craig Maxwell-Keys,60,L,N,13,Sat,Nov,2018,2018-19,2,1,4,4,0,0,4,3,2,0
25/Nov/2018,15:00,Leicester,22,Saracens,27,Welford Road,home,Karl Dickson,49,L,N,15,Sun,Nov,2018,2018-19,1,0,3,2,1,0,3,3,2,0
25/Nov/2018,15:00,Saracens,27,Leicester,22,Welford Road,away,Karl Dickson,49,W,N,15,Sun,Nov,2018,2018-19,0,1,3,3,2,0,3,2,1,0
30/Nov/2018,19:45,Harlequins,28,Exeter,26,Twickenham Stoop,home,Ian Tempest,54,W,N,19,Fri,Nov,2018,2018-19,1,2,4,1,2,0,4,3,0,0
30/Nov/2018,19:45,Exeter,26,Harlequins,28,Twickenham Stoop,away,Ian Tempest,54,L,N,19,Fri,Nov,2018,2018-19,2,1,4,3,0,0,4,1,2,0
01/Dec/2018,13:00,Bristol,41,Leicester,10,Ashton Gate,home,Wayne Barnes,51,W,N,13,Sat,Dec,2018,2018-19,1,0,4,3,5,0,1,1,1,0
01/Dec/2018,13:00,Leicester,10,Bristol,41,Ashton Gate,away,Wayne Barnes,51,L,N,13,Sat,Dec,2018,2018-19,0,1,1,1,1,0,4,3,5,0
01/Dec/2018,15:00,Gloucester,36,Worcester,16,Kingsholm,home,Thomas Foley,52,W,N,15,Sat,Dec,2018,2018-19,1,0,6,3,0,0,1,1,3,0
01/Dec/2018,15:00,Worcester,16,Gloucester,36,Kingsholm,away,Thomas Foley,52,L,N,15,Sat,Dec,2018,2018-19,0,1,1,1,3,0,6,3,0,0
01/Dec/2018,15:00,Northampton,14,Newcastle,16,Franklin's Gardens,home,Matthew Carley,30,L,N,15,Sat,Dec,2018,2018-19,1,0,2,2,0,0,1,1,3,0
01/Dec/2018,15:00,Newcastle,16,Northampton,14,Franklin's Gardens,away,Matthew Carley,30,W,N,15,Sat,Dec,2018,2018-19,0,1,1,1,3,0,2,2,0,0
01/Dec/2018,15:00,Saracens,29,Wasps,6,Allianz Park,home,JP Doyle,35,W,N,15,Sat,Dec,2018,2018-19,0,0,2,2,5,0,0,0,2,0
01/Dec/2018,15:00,Wasps,6,Saracens,29,Allianz Park,away,JP Doyle,35,L,N,15,Sat,Dec,2018,2018-19,0,0,0,0,2,0,2,2,5,0
02/Dec/2018,15:00,Bath,7,Sale,7,Recreation Ground,home,Luke Pearce,14,D,N,15,Sun,Dec,2018,2018-19,0,0,1,1,0,0,0,1,1,0
02/Dec/2018,15:00,Sale,7,Bath,7,Recreation Ground,away,Luke Pearce,14,D,N,15,Sun,Dec,2018,2018-19,0,0,0,1,1,0,1,1,0,0
21/Dec/2018,19:45,Worcester,6,Northampton,32,Sixways,home,Wayne Barnes,38,L,N,19,Fri,Dec,2018,2018-19,0,0,0,0,2,0,2,2,6,0
21/Dec/2018,19:45,Northampton,32,Worcester,6,Sixways,away,Wayne Barnes,38,W,N,19,Fri,Dec,2018,2018-19,0,0,2,2,6,0,0,0,2,0
22/Dec/2018,15:00,Leicester,35,Harlequins,24,Welford Road,home,Luke Pearce,59,W,N,15,Sat,Dec,2018,2018-19,1,0,4,3,3,0,2,1,4,0
22/Dec/2018,15:00,Harlequins,24,Leicester,35,Welford Road,away,Luke Pearce,59,L,N,15,Sat,Dec,2018,2018-19,0,1,2,1,4,0,4,3,3,0
22/Dec/2018,15:00,Exeter,31,Saracens,13,Sandy Park,home,Thomas Foley,44,W,N,15,Sat,Dec,2018,2018-19,1,0,4,3,1,0,1,1,2,0
22/Dec/2018,15:00,Saracens,13,Exeter,31,Sandy Park,away,Thomas Foley,44,L,N,15,Sat,Dec,2018,2018-19,0,1,1,1,2,0,4,3,1,0
22/Dec/2018,15:00,Sale,27,Bristol,10,AJ Bell Stadium,home,JP Doyle,37,W,N,15,Sat,Dec,2018,2018-19,0,0,2,1,5,0,1,1,1,0
22/Dec/2018,15:00,Bristol,10,Sale,27,AJ Bell Stadium,away,JP Doyle,37,L,N,15,Sat,Dec,2018,2018-19,0,0,1,1,1,0,2,1,5,0
23/Dec/2018,15:00,Wasps,14,Bath,24,Ricoh Arena,home,Matthew Carley,38,L,N,15,Sun,Dec,2018,2018-19,0,0,1,0,3,0,2,1,4,0
23/Dec/2018,15:00,Bath,24,Wasps,14,Ricoh Arena,away,Matthew Carley,38,W,N,15,Sun,Dec,2018,2018-19,0,0,2,1,4,0,1,0,3,0
23/Dec/2018,15:00,Newcastle,17,Gloucester,20,Kingston Park,home,Karl Dickson,37,L,N,15,Sun,Dec,2018,2018-19,1,0,1,0,4,0,2,2,2,0
23/Dec/2018,15:00,Gloucester,20,Newcastle,17,Kingston Park,away,Karl Dickson,37,W,N,15,Sun,Dec,2018,2018-19,0,1,2,2,2,0,1,0,4,0
28/Dec/2018,19:45,Northampton,31,Exeter,28,Franklin's Gardens,home,Ian Tempest,59,W,N,19,Fri,Dec,2018,2018-19,1,2,4,4,1,0,4,3,0,0
28/Dec/2018,19:45,Exeter,28,Northampton,31,Franklin's Gardens,away,Ian Tempest,59,L,N,19,Fri,Dec,2018,2018-19,2,1,4,3,0,0,4,4,1,0
29/Dec/2018,15:00,Gloucester,15,Sale,30,Kingsholm,home,Christophe Ridley,45,L,N,15,Sat,Dec,2018,2018-19,0,1,2,1,1,0,4,2,2,0
29/Dec/2018,15:00,Sale,30,Gloucester,15,Kingsholm,away,Christophe Ridley,45,W,N,15,Sat,Dec,2018,2018-19,1,0,4,2,2,0,2,1,1,0
29/Dec/2018,15:00,Saracens,25,Worcester,17,Allianz Park,home,Karl Dickson,42,W,N,15,Sat,Dec,2018,2018-19,0,0,3,2,2,0,2,2,1,0
29/Dec/2018,15:00,Worcester,17,Saracens,25,Allianz Park,away,Karl Dickson,42,L,N,15,Sat,Dec,2018,2018-19,0,0,2,2,1,0,3,2,2,0
29/Dec/2018,16:00,Harlequins,20,Wasps,13,Twickenham Stadium,home,Craig Maxwell-Keys,33,W,N,16,Sat,Dec,2018,2018-19,0,1,2,2,2,0,1,1,2,0
29/Dec/2018,16:00,Wasps,13,Harlequins,20,Twickenham Stadium,away,Craig Maxwell-Keys,33,L,N,16,Sat,Dec,2018,2018-19,1,0,1,1,2,0,2,2,2,0
30/Dec/2018,15:00,Bristol,35,Newcastle,28,Ashton Gate,home,Wayne Barnes,63,W,N,15,Sun,Dec,2018,2018-19,1,1,4,3,3,0,3,2,3,0
30/Dec/2018,15:00,Newcastle,28,Bristol,35,Ashton Gate,away,Wayne Barnes,63,L,N,15,Sun,Dec,2018,2018-19,1,1,3,2,3,0,4,3,3,0
30/Dec/2018,15:00,Bath,23,Leicester,16,Recreation Ground,home,JP Doyle,39,W,N,15,Sun,Dec,2018,2018-19,0,1,3,1,2,0,1,1,3,0
30/Dec/2018,15:00,Leicester,16,Bath,23,Recreation Ground,away,JP Doyle,39,L,N,15,Sun,Dec,2018,2018-19,1,0,1,1,3,0,3,1,2,0
04/Jan/2019,19:45,Sale,24,Saracens,18,AJ Bell Stadium,home,Matthew Carley,42,W,N,19,Fri,Jan,2019,2018-19,0,1,2,1,4,0,2,1,2,0
04/Jan/2019,19:45,Saracens,18,Sale,24,AJ Bell Stadium,away,Matthew Carley,42,L,N,19,Fri,Jan,2019,2018-19,1,0,2,1,2,0,2,1,4,0
05/Jan/2019,15:00,Worcester,21,Bath,19,Sixways,home,Ian Tempest,40,W,N,15,Sat,Jan,2019,2018-19,0,1,2,1,3,0,1,1,4,0
05/Jan/2019,15:00,Bath,19,Worcester,21,Sixways,away,Ian Tempest,40,L,N,15,Sat,Jan,2019,2018-19,1,0,1,1,4,0,2,1,3,0
05/Jan/2019,15:00,Newcastle,17,Harlequins,38,Kingston Park,home,Tom Foley,55,L,N,15,Sat,Jan,2019,2018-19,0,1,2,2,1,0,5,5,1,0
05/Jan/2019,15:00,Harlequins,38,Newcastle,17,Kingston Park,away,Tom Foley,55,W,N,15,Sat,Jan,2019,2018-19,1,0,5,5,1,0,2,2,1,0
05/Jan/2019,15:00,Exeter,14,Bristol,9,Sandy Park,home,Craig Maxwell-Keys,23,W,N,15,Sat,Jan,2019,2018-19,0,1,2,2,0,0,0,0,3,0
05/Jan/2019,15:00,Bristol,9,Exeter,14,Sandy Park,away,Craig Maxwell-Keys,23,L,N,15,Sat,Jan,2019,2018-19,1,0,0,0,3,0,2,2,0,0
05/Jan/2019,15:00,Leicester,34,Gloucester,16,Welford Road,home,Wayne Barnes,50,W,N,15,Sat,Jan,2019,2018-19,1,0,4,4,2,0,1,1,3,0
05/Jan/2019,15:00,Gloucester,16,Leicester,34,Welford Road,away,Wayne Barnes,50,L,N,15,Sat,Jan,2019,2018-19,0,1,1,1,3,0,4,4,2,0
06/Jan/2019,15:00,Wasps,27,Northampton,16,Ricoh Arena,home,Luke Pearce,43,W,N,15,Sun,Jan,2019,2018-19,0,0,3,3,2,0,1,1,3,0
06/Jan/2019,15:00,Northampton,16,Wasps,27,Ricoh Arena,away,Luke Pearce,43,L,N,15,Sun,Jan,2019,2018-19,0,0,1,1,3,0,3,3,2,0
15/Feb/2019,19:45,Gloucester,24,Exeter,17,Kingsholm,home,Craig Maxwell-Keys,41,W,N,19,Fri,Feb,2019,2018-19,0,1,3,3,1,0,2,2,1,0
15/Feb/2019,19:45,Exeter,17,Gloucester,24,Kingsholm,away,Craig Maxwell-Keys,41,L,N,19,Fri,Feb,2019,2018-19,1,0,2,2,1,0,3,3,1,0
15/Feb/2019,19:45,Bristol,22,Wasps,29,Ashton Gate,home,Wayne Barnes,51,L,N,19,Fri,Feb,2019,2018-19,1,1,3,2,1,0,4,3,1,0
15/Feb/2019,19:45,Wasps,29,Bristol,22,Ashton Gate,away,Wayne Barnes,51,W,N,19,Fri,Feb,2019,2018-19,1,1,4,3,1,0,3,2,1,0
16/Feb/2019,14:00,Northampton,67,Sale,17,Franklin's Gardens,home,Karl Dickson,84,W,N,14,Sat,Feb,2019,2018-19,1,0,9,8,2,0,2,1,1,0
16/Feb/2019,14:00,Sale,17,Northampton,67,Franklin's Gardens,away,Karl Dickson,84,L,N,14,Sat,Feb,2019,2018-19,0,1,2,1,1,0,9,8,2,0
16/Feb/2019,15:00,Bath,30,Newcastle,13,Recreation Ground,home,JP Doyle,43,W,N,15,Sat,Feb,2019,2018-19,1,0,4,2,2,0,1,1,2,0
16/Feb/2019,15:00,Newcastle,13,Bath,30,Recreation Ground,away,JP Doyle,43,L,N,15,Sat,Feb,2019,2018-19,0,1,1,1,2,0,4,2,2,0
16/Feb/2019,15:00,Harlequins,47,Worcester,33,Twickenham Stoop,home,Luke Pearce,80,W,N,15,Sat,Feb,2019,2018-19,1,1,7,6,0,0,5,4,0,0
