date,time,team1Name,team1Points,team2Name,team2Points,venue,referee,totalPoints,winner,extraTime,hour,day,month,year,season,team1Bps,team2Bps,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
14/Mar/2021,13:00,London Irish,20,Worcester,17,Brentford Community Stadium,Luke Pearce,37,H,N,13,Sun,Mar,2021,2020-21,0,1,2,2,2,0,2,2,1,0
14/Mar/2021,13:00,Worcester,17,London Irish,20,Brentford Community Stadium,Luke Pearce,37,H,N,13,Sun,Mar,2021,2020-21,1,0,2,2,1,0,2,2,2,0
19/Mar/2021,19:45,Newcastle,18,Wasps,20,Kingston Park,Anthony Woodthorpe,38,A,N,19,Fri,Mar,2021,2020-21,1,0,2,1,2,0,2,2,2,0
19/Mar/2021,19:45,Wasps,20,Newcastle,18,Kingston Park,Anthony Woodthorpe,38,A,N,19,Fri,Mar,2021,2020-21,0,1,2,2,2,0,2,1,2,0
20/Mar/2021,14:00,Bath,47,Worcester,22,Recreation Ground,Adam Leal,69,H,N,14,Sat,Mar,2021,2020-21,1,1,7,6,0,0,4,1,0,0
20/Mar/2021,14:00,Worcester,22,Bath,47,Recreation Ground,Adam Leal,69,H,N,14,Sat,Mar,2021,2020-21,1,1,4,1,0,0,7,6,0,0
20/Mar/2021,14:00,Harlequins,59,Gloucester,24,Twickenham Stoop,Ian Tempest,83,H,N,14,Sat,Mar,2021,2020-21,1,0,9,7,0,0,3,3,1,0
20/Mar/2021,14:00,Gloucester,24,Harlequins,59,Twickenham Stoop,Ian Tempest,83,H,N,14,Sat,Mar,2021,2020-21,0,1,3,3,1,0,9,7,0,0
20/Mar/2021,14:30,Exeter,47,Leicester,31,Sandy Park,Jack Makepeace,78,H,N,14,Sat,Mar,2021,2020-21,1,1,7,6,0,0,5,3,0,0
20/Mar/2021,14:30,Leicester,31,Exeter,47,Sandy Park,Jack Makepeace,78,H,N,14,Sat,Mar,2021,2020-21,1,1,5,3,0,0,7,6,0,0
21/Mar/2021,15:00,Northampton,21,Bristol,28,Franklin's Gardens,Tom Foley,49,A,N,15,Sun,Mar,2021,2020-21,1,1,2,1,3,0,4,4,0,0
21/Mar/2021,15:00,Bristol,28,Northampton,21,Franklin's Gardens,Tom Foley,49,A,N,15,Sun,Mar,2021,2020-21,1,1,4,4,0,0,2,1,3,0
21/Mar/2021,15:00,Sale,41,London Irish,13,AJ Bell Stadium,Craig Maxwell-Keys,54,H,N,15,Sun,Mar,2021,2020-21,1,0,6,4,1,0,1,1,2,0
21/Mar/2021,15:00,London Irish,13,Sale,41,AJ Bell Stadium,Craig Maxwell-Keys,54,H,N,15,Sun,Mar,2021,2020-21,0,1,1,1,2,0,6,4,1,0
26/Mar/2021,17:30,Gloucester,34,Exeter,18,Kingsholm,Luke Pearce,52,H,N,17,Fri,Mar,2021,2020-21,1,0,4,3,2,0,2,1,2,0
26/Mar/2021,17:30,Exeter,18,Gloucester,34,Kingsholm,Luke Pearce,52,H,N,17,Fri,Mar,2021,2020-21,0,1,2,1,2,0,4,3,2,0
27/Mar/2021,14:00,Bristol,35,Harlequins,33,Ashton Gate,Hamish Smales,68,H,N,14,Sat,Mar,2021,2020-21,1,1,5,4,0,0,3,2,3,1
27/Mar/2021,14:00,Harlequins,33,Bristol,35,Ashton Gate,Hamish Smales,68,H,N,14,Sat,Mar,2021,2020-21,1,1,3,2,3,1,5,4,0,0
27/Mar/2021,15:00,London Irish,36,Bath,33,Brentford Community Stadium,Craig Maxwell-Keys,69,H,N,15,Sat,Mar,2021,2020-21,1,2,5,4,1,0,4,2,3,0
27/Mar/2021,15:00,Bath,33,London Irish,36,Brentford Community Stadium,Craig Maxwell-Keys,69,H,N,15,Sat,Mar,2021,2020-21,2,1,4,2,3,0,5,4,1,0
27/Mar/2021,15:00,Worcester,14,Northampton,62,Sixways,Andrew Jackson,76,A,N,15,Sat,Mar,2021,2020-21,0,1,2,2,0,0,9,6,1,0
27/Mar/2021,15:00,Northampton,62,Worcester,14,Sixways,Andrew Jackson,76,A,N,15,Sat,Mar,2021,2020-21,1,0,9,6,1,0,2,2,0,0
27/Mar/2021,16:30,Wasps,19,Sale,20,Ricoh Arena,Christophe Ridley,39,A,N,16,Sat,Mar,2021,2020-21,1,0,1,1,4,0,2,2,2,0
27/Mar/2021,16:30,Sale,20,Wasps,19,Ricoh Arena,Christophe Ridley,39,A,N,16,Sat,Mar,2021,2020-21,0,1,2,2,2,0,1,1,4,0
28/Mar/2021,15:00,Leicester,26,Newcastle,12,Welford Road,Karl Dickson,38,H,N,15,Sun,Mar,2021,2020-21,0,0,2,2,4,0,2,1,0,0
28/Mar/2021,15:00,Newcastle,12,Leicester,26,Welford Road,Karl Dickson,38,H,N,15,Sun,Mar,2021,2020-21,0,0,2,1,0,0,2,2,4,0
16/Apr/2021,19:45,Northampton,44,London Irish,26,Franklin's Gardens,Wayne Barnes,70,H,N,19,Fri,Apr,2021,2020-21,1,1,6,4,2,0,4,3,0,0
16/Apr/2021,19:45,London Irish,26,Northampton,44,Franklin's Gardens,Wayne Barnes,70,H,N,19,Fri,Apr,2021,2020-21,1,1,4,3,0,0,6,4,2,0
17/Apr/2021,12:30,Exeter,43,Wasps,13,Sandy Park,Tom Foley,56,H,N,12,Sat,Apr,2021,2020-21,1,0,7,4,0,0,1,1,2,0
17/Apr/2021,12:30,Wasps,13,Exeter,43,Sandy Park,Tom Foley,56,H,N,12,Sat,Apr,2021,2020-21,0,1,1,1,2,0,7,4,0,0
17/Apr/2021,12:30,Sale,25,Gloucester,22,AJ Bell Stadium,Adam Leal,47,H,N,12,Sat,Apr,2021,2020-21,0,1,3,2,2,0,3,2,1,0
17/Apr/2021,12:30,Gloucester,22,Sale,25,AJ Bell Stadium,Adam Leal,47,H,N,12,Sat,Apr,2021,2020-21,1,0,3,2,1,0,3,2,2,0
17/Apr/2021,17:00,Harlequins,50,Worcester,26,Twickenham Stoop,Craig Maxwell-Keys,76,H,N,17,Sat,Apr,2021,2020-21,1,1,8,5,0,0,4,3,0,0
17/Apr/2021,17:00,Worcester,26,Harlequins,50,Twickenham Stoop,Craig Maxwell-Keys,76,H,N,17,Sat,Apr,2021,2020-21,1,1,4,3,0,0,8,5,0,0
17/Apr/2021,17:00,Newcastle,17,Bristol,34,Kingston Park,Christophe Ridley,51,A,N,17,Sat,Apr,2021,2020-21,0,1,2,2,1,0,5,3,1,0
17/Apr/2021,17:00,Bristol,34,Newcastle,17,Kingston Park,Christophe Ridley,51,A,N,17,Sat,Apr,2021,2020-21,1,0,5,3,1,0,2,2,1,0
18/Apr/2021,15:00,Bath,21,Leicester,20,Recreation Ground,Luke Pearce,41,H,N,15,Sun,Apr,2021,2020-21,0,1,3,3,0,0,1,0,5,0
18/Apr/2021,15:00,Leicester,20,Bath,21,Recreation Ground,Luke Pearce,41,H,N,15,Sun,Apr,2021,2020-21,1,0,1,0,5,0,3,3,0,0
23/Apr/2021,19:45,Bristol,12,Exeter,20,Ashton Gate,Unknown,32,A,N,19,Fri,Apr,2021,2020-21,0,0,2,1,0,0,3,1,1,0
23/Apr/2021,19:45,Exeter,20,Bristol,12,Ashton Gate,Unknown,32,A,N,19,Fri,Apr,2021,2020-21,0,0,3,1,1,0,2,1,0,0
24/Apr/2021,12:30,London Irish,21,Harlequins,25,Brentford Community Stadium,Unknown,46,A,N,12,Sat,Apr,2021,2020-21,1,0,2,1,3,0,3,2,2,0
24/Apr/2021,12:30,Harlequins,25,London Irish,21,Brentford Community Stadium,Unknown,46,A,N,12,Sat,Apr,2021,2020-21,0,1,3,2,2,0,2,1,3,0
24/Apr/2021,15:00,Gloucester,35,Newcastle,24,Kingsholm,Unknown,59,H,N,15,Sat,Apr,2021,2020-21,1,0,5,5,0,0,3,3,1,0
24/Apr/2021,15:00,Newcastle,24,Gloucester,35,Kingsholm,Unknown,59,H,N,15,Sat,Apr,2021,2020-21,0,1,3,3,1,0,5,5,0,0
24/Apr/2021,15:00,Leicester,18,Northampton,23,Welford Road,Unknown,41,A,N,15,Sat,Apr,2021,2020-21,1,0,2,1,2,0,3,1,2,0
24/Apr/2021,15:00,Northampton,23,Leicester,18,Welford Road,Unknown,41,A,N,15,Sat,Apr,2021,2020-21,0,1,3,1,2,0,2,1,2,0
24/Apr/2021,15:00,Worcester,32,Sale,35,Sixways,Unknown,67,A,N,15,Sat,Apr,2021,2020-21,2,1,4,3,2,0,5,5,0,0
24/Apr/2021,15:00,Sale,35,Worcester,32,Sixways,Unknown,67,A,N,15,Sat,Apr,2021,2020-21,1,2,5,5,0,0,4,3,2,0
25/Apr/2021,15:00,Wasps,39,Bath,29,Ricoh Arena,Unknown,68,H,N,15,Sun,Apr,2021,2020-21,1,1,5,4,2,0,4,3,1,0
25/Apr/2021,15:00,Bath,29,Wasps,39,Ricoh Arena,Unknown,68,H,N,15,Sun,Apr,2021,2020-21,1,1,4,3,1,0,5,4,2,0
07/May/2021,19:45,Sale,26,Leicester,10,AJ Bell Stadium,Tom Foley,36,H,N,19,Fri,May,2021,2020-21,0,0,2,2,4,0,1,0,1,0
07/May/2021,19:45,Leicester,10,Sale,26,AJ Bell Stadium,Tom Foley,36,H,N,19,Fri,May,2021,2020-21,0,0,1,0,1,0,2,2,4,0
08/May/2021,14:00,Northampton,7,Gloucester,31,Franklin's Gardens,Ian Tempest,38,A,N,14,Sat,May,2021,2020-21,0,1,1,1,0,0,4,1,3,0
08/May/2021,14:00,Gloucester,31,Northampton,7,Franklin's Gardens,Ian Tempest,38,A,N,14,Sat,May,2021,2020-21,1,0,4,1,3,0,1,1,0,0
08/May/2021,15:00,Exeter,41,Worcester,10,Sandy Park,Anthony Woodthorpe,51,H,N,15,Sat,May,2021,2020-21,1,0,6,4,1,0,1,1,1,0
08/May/2021,15:00,Worcester,10,Exeter,41,Sandy Park,Anthony Woodthorpe,51,H,N,15,Sat,May,2021,2020-21,0,1,1,1,1,0,6,4,1,0
08/May/2021,15:00,Newcastle,52,London Irish,27,Kingston Park,Jack Makepeace,79,H,N,15,Sat,May,2021,2020-21,1,1,7,7,1,0,4,2,1,0
08/May/2021,15:00,London Irish,27,Newcastle,52,Kingston Park,Jack Makepeace,79,H,N,15,Sat,May,2021,2020-21,1,1,4,2,1,0,7,7,1,0
08/May/2021,16:30,Bath,20,Bristol,40,Recreation Ground,Luke Pearce,60,A,N,16,Sat,May,2021,2020-21,0,1,3,1,1,0,6,4,0,0
08/May/2021,16:30,Bristol,40,Bath,20,Recreation Ground,Luke Pearce,60,A,N,16,Sat,May,2021,2020-21,1,0,6,4,0,0,3,1,1,0
09/May/2021,15:00,Harlequins,48,Wasps,46,Twickenham Stoop,Wayne Barnes,94,H,N,15,Sun,May,2021,2020-21,1,2,6,6,2,0,6,5,2,0
09/May/2021,15:00,Wasps,46,Harlequins,48,Twickenham Stoop,Wayne Barnes,94,H,N,15,Sun,May,2021,2020-21,2,1,6,5,2,0,6,6,2,0
14/May/2021,19:45,Bath,20,Sale,24,Recreation Ground,Karl Dickson,44,A,N,19,Fri,May,2021,2020-21,1,1,2,2,2,0,4,2,0,0
14/May/2021,19:45,Sale,24,Bath,20,Recreation Ground,Karl Dickson,44,A,N,19,Fri,May,2021,2020-21,1,1,4,2,0,0,2,2,2,0
15/May/2021,15:00,Wasps,23,Worcester,19,Ricoh Arena,Ian Tempest,42,H,N,15,Sat,May,2021,2020-21,0,1,2,2,3,0,1,1,4,0
15/May/2021,15:00,Worcester,19,Wasps,23,Ricoh Arena,Ian Tempest,42,H,N,15,Sat,May,2021,2020-21,1,0,1,1,4,0,2,2,3,0
15/May/2021,15:30,Leicester,35,Harlequins,29,Welford Road,Luke Pearce,64,H,N,15,Sat,May,2021,2020-21,1,2,4,3,3,0,5,1,0,0
15/May/2021,15:30,Harlequins,29,Leicester,35,Welford Road,Luke Pearce,64,H,N,15,Sat,May,2021,2020-21,2,1,5,1,0,0,4,3,3,0
17/May/2021,19:30,Newcastle,18,Northampton,10,Kingston Park,Matthew Carley,28,H,N,19,Mon,May,2021,2020-21,0,0,2,1,2,0,1,1,1,0
17/May/2021,19:30,Northampton,10,Newcastle,18,Kingston Park,Matthew Carley,28,H,N,19,Mon,May,2021,2020-21,0,0,1,1,1,0,2,1,2,0
17/May/2021,19:45,Bristol,39,Gloucester,7,Ashton Gate,Craig Maxwell-Keys,46,H,N,19,Mon,May,2021,2020-21,1,0,5,4,2,0,1,1,0,0
17/May/2021,19:45,Gloucester,7,Bristol,39,Ashton Gate,Craig Maxwell-Keys,46,H,N,19,Mon,May,2021,2020-21,0,1,1,1,0,0,5,4,2,0
18/May/2021,19:45,London Irish,12,Exeter,31,Brentford Community Stadium,Christophe Ridley,43,A,N,19,Tue,May,2021,2020-21,0,1,2,1,0,0,5,3,0,0
18/May/2021,19:45,Exeter,31,London Irish,12,Brentford Community Stadium,Christophe Ridley,43,A,N,19,Tue,May,2021,2020-21,1,0,5,3,0,0,2,1,0,0
28/May/2021,19:45,Sale,22,Bristol,12,AJ Bell Stadium,Christophe Ridley,34,H,N,19,Fri,May,2021,2020-21,0,0,3,2,1,0,2,1,0,0
28/May/2021,19:45,Bristol,12,Sale,22,AJ Bell Stadium,Christophe Ridley,34,H,N,19,Fri,May,2021,2020-21,0,0,2,1,0,0,3,2,1,0
28/May/2021,19:45,Gloucester,30,London Irish,28,Kingsholm,Matthew Carley,58,H,N,19,Fri,May,2021,2020-21,1,1,4,2,2,0,3,2,3,0
28/May/2021,19:45,London Irish,28,Gloucester,30,Kingsholm,Matthew Carley,58,H,N,19,Fri,May,2021,2020-21,1,1,3,2,3,0,4,2,2,0
29/May/2021,14:00,Harlequins,44,Bath,33,Twickenham Stoop,Tom Foley,77,H,N,14,Sat,May,2021,2020-21,1,1,6,4,2,0,4,2,3,0
29/May/2021,14:00,Bath,33,Harlequins,44,Twickenham Stoop,Tom Foley,77,H,N,14,Sat,May,2021,2020-21,1,1,4,2,3,0,6,4,2,0
30/May/2021,15:00,Worcester,17,Leicester,18,Sixways,Karl Dickson,35,A,N,15,Sun,May,2021,2020-21,1,0,2,2,1,0,2,1,2,0
30/May/2021,15:00,Leicester,18,Worcester,17,Sixways,Karl Dickson,35,A,N,15,Sun,May,2021,2020-21,0,1,2,1,2,0,2,2,1,0
29/May/2021,16:30,Northampton,30,Wasps,25,Franklin's Gardens,Adam Leal,55,H,N,16,Sat,May,2021,2020-21,0,1,3,2,3,0,3,2,2,0
29/May/2021,16:30,Wasps,25,Northampton,30,Franklin's Gardens,Adam Leal,55,H,N,16,Sat,May,2021,2020-21,1,0,3,2,2,0,3,2,3,0
30/May/2021,13:30,Exeter,74,Newcastle,3,Sandy Park,Andrew Jackson,77,H,N,13,Sun,May,2021,2020-21,1,0,12,7,0,0,0,0,1,0
30/May/2021,13:30,Newcastle,3,Exeter,74,Sandy Park,Andrew Jackson,77,H,N,13,Sun,May,2021,2020-21,0,1,0,0,1,0,12,7,0,0
04/Jun/2021,19:45,Sale,45,Harlequins,12,AJ Bell Stadium,Wayne Barnes,57,H,N,19,Fri,Jun,2021,2020-21,1,0,7,5,0,0,2,1,0,0
04/Jun/2021,19:45,Harlequins,12,Sale,45,AJ Bell Stadium,Wayne Barnes,57,H,N,19,Fri,Jun,2021,2020-21,0,1,2,1,0,0,7,5,0,0
05/Jun/2021,14:00,Gloucester,Cancelled,Bath,Cancelled,Kingsholm,Unknown,N/A,N/A,N,14,Sat,Jun,2021,2020-21,0,0,0,0,0,0,0,0,0,0
05/Jun/2021,14:00,Bath,Cancelled,Gloucester,Cancelled,Kingsholm,Unknown,N/A,N/A,N,14,Sat,Jun,2021,2020-21,0,0,0,0,0,0,0,0,0,0
05/Jun/2021,15:00,Leicester,23,Bristol,26,Welford Road,Ian Tempest,49,A,N,15,Sat,Jun,2021,2020-21,1,1,2,2,3,0,4,3,0,0
05/Jun/2021,15:00,Bristol,26,Leicester,23,Welford Road,Ian Tempest,49,A,N,15,Sat,Jun,2021,2020-21,1,1,4,3,0,0,2,2,3,0
05/Jun/2021,15:00,Newcastle,24,Worcester,14,Kingston Park,Luke Pearce,38,H,N,15,Sat,Jun,2021,2020-21,1,0,4,2,0,0,2,2,0,0
05/Jun/2021,15:00,Worcester,14,Newcastle,24,Kingston Park,Luke Pearce,38,H,N,15,Sat,Jun,2021,2020-21,0,1,2,2,0,0,4,2,0,0
05/Jun/2021,16:30,London Irish,36,Wasps,39,Brentford Community Stadium,Tom Foley,75,A,N,16,Sat,Jun,2021,2020-21,2,1,5,4,1,0,6,3,1,0
05/Jun/2021,16:30,Wasps,39,London Irish,36,Brentford Community Stadium,Tom Foley,75,A,N,16,Sat,Jun,2021,2020-21,1,2,6,3,1,0,5,4,1,0
06/Jun/2021,15:00,Northampton,26,Exeter,29,Franklin's Gardens,Craig Maxwell-Keys,55,A,N,15,Sun,Jun,2021,2020-21,1,1,3,1,2,1,4,3,1,0
06/Jun/2021,15:00,Exeter,29,Northampton,26,Franklin's Gardens,Craig Maxwell-Keys,55,A,N,15,Sun,Jun,2021,2020-21,1,1,4,3,1,0,3,1,2,1
12/Jun/2021,15:00,Bath,30,Northampton,24,Recreation Ground,Unknown,54,H,N,15,Sat,Jun,2021,2020-21,1,2,4,2,2,0,4,2,0,0
12/Jun/2021,15:00,Northampton,24,Bath,30,Recreation Ground,Unknown,54,H,N,15,Sat,Jun,2021,2020-21,2,1,4,2,0,0,4,2,2,0
12/Jun/2021,15:00,Bristol,Cancelled,London Irish,Cancelled,Ashton Gate,Unknown,N/A,N/A,N,15,Sat,Jun,2021,2020-21,0,0,0,0,0,0,0,0,0,0
12/Jun/2021,15:00,London Irish,Cancelled,Bristol,Cancelled,Ashton Gate,Unknown,N/A,N/A,N,15,Sat,Jun,2021,2020-21,0,0,0,0,0,0,0,0,0,0
12/Jun/2021,15:00,Exeter,20,Sale,19,Sandy Park,Unknown,39,H,N,15,Sat,Jun,2021,2020-21,0,1,2,2,2,0,3,2,0,0
12/Jun/2021,15:00,Sale,19,Exeter,20,Sandy Park,Unknown,39,H,N,15,Sat,Jun,2021,2020-21,1,0,3,2,0,0,2,2,2,0
12/Jun/2021,15:00,Harlequins,54,Newcastle,26,Twickenham Stoop,Unknown,80,H,N,15,Sat,Jun,2021,2020-21,1,1,8,6,0,0,4,3,0,0
12/Jun/2021,15:00,Newcastle,26,Harlequins,54,Twickenham Stoop,Unknown,80,H,N,15,Sat,Jun,2021,2020-21,1,1,4,3,0,0,8,6,0,0
12/Jun/2021,15:00,Wasps,31,Leicester,38,Ricoh Arena,Unknown,69,A,N,15,Sat,Jun,2021,2020-21,2,1,4,4,1,0,5,5,1,0
12/Jun/2021,15:00,Leicester,38,Wasps,31,Ricoh Arena,Unknown,69,A,N,15,Sat,Jun,2021,2020-21,1,2,5,5,1,0,4,4,1,0
12/Jun/2021,15:00,Worcester,Cancelled,Gloucester,Cancelled,Sixways,Unknown,N/A,N/A,N,15,Sat,Jun,2021,2020-21,0,0,0,0,0,0,0,0,0,0
12/Jun/2021,15:00,Gloucester,Cancelled,Worcester,Cancelled,Sixways,Unknown,N/A,N/A,N,15,Sat,Jun,2021,2020-21,0,0,0,0,0,0,0,0,0,0
19/Jun/2021,13:30,Bristol,36,Harlequins,43,Ashton Gate,Wayne Barnes,79,A,Y,13,Sat,Jun,2021,2020-21,0,0,5,1,3,0,7,4,0,0
19/Jun/2021,13:30,Harlequins,43,Bristol,36,Ashton Gate,Wayne Barnes,79,A,Y,13,Sat,Jun,2021,2020-21,0,0,7,4,0,0,5,1,3,0
19/Jun/2021,16:30,Exeter,40,Sale,30,Sandy Park,Tom Foley,70,H,N,16,Sat,Jun,2021,2020-21,0,0,5,3,3,0,3,3,3,0
19/Jun/2021,16:30,Sale,30,Exeter,40,Sandy Park,Tom Foley,70,H,N,16,Sat,Jun,2021,2020-21,0,0,3,3,3,0,5,3,3,0
26/Jun/2021,17:30,Exeter,38,Harlequins,40,Twickenham Stadium,Matthew Carley,78,A,N,17,Sat,Jun,2021,2020-21,0,0,5,5,1,0,6,4,0,0
26/Jun/2021,17:30,Harlequins,40,Exeter,38,Twickenham Stadium,Matthew Carley,78,A,N,17,Sat,Jun,2021,2020-21,0,0,6,4,0,0,5,5,1,0
