date,time,team1Name,team1Points,team2Name,team2Points,venue,referee,totalPoints,winner,extraTime,hour,day,month,year,season,team1Bps,team2Bps,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
09/Jan/2022,15:00,Wasps,16,Leicester,13,Coventry Building Society Arena,Tom Foley,29,H,N,15,Sun,Jan,2022,2021-22,0,1,1,0,3,0,1,1,2,0
09/Jan/2022,15:00,Leicester,13,Wasps,16,Coventry Building Society Arena,Tom Foley,29,H,N,15,Sun,Jan,2022,2021-22,1,0,1,1,2,0,1,0,3,0
28/Jan/2022,19:45,Bath,21,Harlequins,17,Recreation Ground,Tom Foley,38,H,N,19,Fri,Jan,2022,2021-22,0,1,2,1,3,0,3,1,0,0
28/Jan/2022,19:45,Harlequins,17,Bath,21,Recreation Ground,Tom Foley,38,H,N,19,Fri,Jan,2022,2021-22,1,0,3,1,0,0,2,1,3,0
29/Jan/2022,15:00,London Irish,18,Exeter,14,Brentford Community Stadium,Matthew Carley,32,H,N,15,Sat,Jan,2022,2021-22,0,1,2,1,2,0,2,2,0,0
29/Jan/2022,15:00,Exeter,14,London Irish,18,Brentford Community Stadium,Matthew Carley,32,H,N,15,Sat,Jan,2022,2021-22,1,0,2,2,0,0,2,1,2,0
29/Jan/2022,15:00,Worcester,13,Northampton,29,Sixways,Ian Tempest,42,A,N,15,Sat,Jan,2022,2021-22,0,1,2,0,1,0,4,3,1,0
29/Jan/2022,15:00,Northampton,29,Worcester,13,Sixways,Ian Tempest,42,A,N,15,Sat,Jan,2022,2021-22,1,0,4,3,1,0,2,0,1,0
29/Jan/2022,19:00,Newcastle,22,Gloucester,32,Kingston Park,Jack Makepeace,54,A,N,19,Sat,Jan,2022,2021-22,0,1,3,2,1,0,5,2,1,0
29/Jan/2022,19:00,Gloucester,32,Newcastle,22,Kingston Park,Jack Makepeace,54,A,N,19,Sat,Jan,2022,2021-22,1,0,5,2,1,0,3,2,1,0
30/Jan/2022,15:00,Sale,35,Leicester,26,AJ Bell Stadium,Craig Maxwell-Keys,61,H,N,15,Sun,Jan,2022,2021-22,1,0,5,2,2,0,3,1,3,0
30/Jan/2022,15:00,Leicester,26,Sale,35,AJ Bell Stadium,Craig Maxwell-Keys,61,H,N,15,Sun,Jan,2022,2021-22,0,1,3,1,3,0,5,2,2,0
30/Jan/2022,15:00,Wasps,26,Saracens,20,Coventry Building Society Arena,Karl Dickson,46,H,N,15,Sun,Jan,2022,2021-22,0,1,2,2,4,0,3,1,1,0
30/Jan/2022,15:00,Saracens,20,Wasps,26,Coventry Building Society Arena,Karl Dickson,46,H,N,15,Sun,Jan,2022,2021-22,1,0,3,1,1,0,2,2,4,0
04/Feb/2022,19:45,Gloucester,24,London Irish,7,Kingsholm,Karl Dickson,31,H,N,19,Fri,Feb,2022,2021-22,0,0,3,3,1,0,1,1,0,0
04/Feb/2022,19:45,London Irish,7,Gloucester,24,Kingsholm,Karl Dickson,31,H,N,19,Fri,Feb,2022,2021-22,0,0,1,1,0,0,3,3,1,0
05/Feb/2022,14:00,Bristol,37,Newcastle,21,Ashton Gate,Matthew Carley,58,H,N,14,Sat,Feb,2022,2021-22,1,0,4,4,3,0,3,2,0,0
05/Feb/2022,14:00,Newcastle,21,Bristol,37,Ashton Gate,Matthew Carley,58,H,N,14,Sat,Feb,2022,2021-22,0,1,3,2,0,0,4,4,3,0
05/Feb/2022,14:30,Exeter,26,Wasps,27,Sandy Park,Wayne Barnes,53,A,N,14,Sat,Feb,2022,2021-22,2,1,4,3,0,0,4,2,1,0
05/Feb/2022,14:30,Wasps,27,Exeter,26,Sandy Park,Wayne Barnes,53,A,N,14,Sat,Feb,2022,2021-22,1,2,4,2,1,0,4,3,0,0
05/Feb/2022,15:00,Leicester,36,Worcester,16,Welford Road,Luke Pearce,52,H,N,15,Sat,Feb,2022,2021-22,1,0,5,3,1,0,1,1,3,0
05/Feb/2022,15:00,Worcester,16,Leicester,36,Welford Road,Luke Pearce,52,H,N,15,Sat,Feb,2022,2021-22,0,1,1,1,3,0,5,3,1,0
05/Feb/2022,15:00,Saracens,40,Bath,3,StoneX Stadium,Sara Cox,43,H,N,15,Sat,Feb,2022,2021-22,1,0,5,3,3,0,0,0,1,0
05/Feb/2022,15:00,Bath,3,Saracens,40,StoneX Stadium,Sara Cox,43,H,N,15,Sat,Feb,2022,2021-22,0,1,0,0,1,0,5,3,3,0
06/Feb/2022,13:00,Harlequins,14,Sale,36,Twickenham Stoop,Ian Tempest,50,A,N,13,Sun,Feb,2022,2021-22,0,1,2,2,0,0,5,4,1,0
06/Feb/2022,13:00,Sale,36,Harlequins,14,Twickenham Stoop,Ian Tempest,50,A,N,13,Sun,Feb,2022,2021-22,1,0,5,4,1,0,2,2,0,0
11/Feb/2022,19:45,Bristol,32,London Irish,49,Ashton Gate,Christophe Ridley,81,A,N,19,Fri,Feb,2022,2021-22,1,1,5,2,1,0,6,5,3,0
11/Feb/2022,19:45,London Irish,49,Bristol,32,Ashton Gate,Christophe Ridley,81,A,N,19,Fri,Feb,2022,2021-22,1,1,6,5,3,0,5,2,1,0
11/Feb/2022,19:45,Leicester,35,Northampton,20,Welford Road,Matthew Carley,55,H,N,19,Fri,Feb,2022,2021-22,1,0,4,3,3,0,3,1,1,0
11/Feb/2022,19:45,Northampton,20,Leicester,35,Welford Road,Matthew Carley,55,H,N,19,Fri,Feb,2022,2021-22,0,1,3,1,1,0,4,3,3,0
12/Feb/2022,15:00,Exeter,24,Gloucester,15,Sandy Park,Tom Foley,39,H,N,15,Sat,Feb,2022,2021-22,1,0,4,2,0,0,3,0,0,0
12/Feb/2022,15:00,Gloucester,15,Exeter,24,Sandy Park,Tom Foley,39,H,N,15,Sat,Feb,2022,2021-22,0,1,3,0,0,0,4,2,0,0
12/Feb/2022,15:00,Sale,36,Worcester,12,AJ Bell Stadium,Karl Dickson,48,H,N,15,Sat,Feb,2022,2021-22,1,0,6,3,0,0,2,1,0,0
12/Feb/2022,15:00,Worcester,12,Sale,36,AJ Bell Stadium,Karl Dickson,48,H,N,15,Sat,Feb,2022,2021-22,0,1,2,1,0,0,6,3,0,0
12/Feb/2022,15:00,Wasps,41,Bath,24,Coventry Building Society Arena,"9,139",65,H,N,15,Sat,Feb,2022,2021-22,1,0,7,3,0,0,3,3,1,0
12/Feb/2022,15:00,Bath,24,Wasps,41,Coventry Building Society Arena,"9,139",65,H,N,15,Sat,Feb,2022,2021-22,0,1,3,3,1,0,7,3,0,0
13/Feb/2022,13:00,Saracens,19,Harlequins,10,StoneX Stadium,Luke Pearce,29,H,N,13,Sun,Feb,2022,2021-22,0,0,2,0,3,0,1,1,1,0
13/Feb/2022,13:00,Harlequins,10,Saracens,19,StoneX Stadium,Luke Pearce,29,H,N,13,Sun,Feb,2022,2021-22,0,0,1,1,1,0,2,0,3,0
18/Feb/2022,19:45,Worcester,19,Bristol,14,Sixways,Wayne Barnes,33,H,N,19,Fri,Feb,2022,2021-22,0,1,3,2,0,0,2,2,0,0
18/Feb/2022,19:45,Bristol,14,Worcester,19,Sixways,Wayne Barnes,33,H,N,19,Fri,Feb,2022,2021-22,1,0,2,2,0,0,3,2,0,0
19/Feb/2022,15:00,Bath,20,Leicester,24,Recreation Ground,Karl Dickson,44,A,N,15,Sat,Feb,2022,2021-22,1,0,3,1,1,0,3,3,1,0
19/Feb/2022,15:00,Leicester,24,Bath,20,Recreation Ground,Karl Dickson,44,A,N,15,Sat,Feb,2022,2021-22,0,1,3,3,1,0,3,1,1,0
19/Feb/2022,15:00,Harlequins,29,Wasps,24,Twickenham Stoop,Craig Maxwell-Keys,53,H,N,15,Sat,Feb,2022,2021-22,1,1,5,2,0,0,3,3,1,0
19/Feb/2022,15:00,Wasps,24,Harlequins,29,Twickenham Stoop,Craig Maxwell-Keys,53,H,N,15,Sat,Feb,2022,2021-22,1,1,3,3,1,0,5,2,0,0
19/Feb/2022,15:00,London Irish,32,Saracens,30,Brentford Community Stadium,Hamish Smales,62,H,N,15,Sat,Feb,2022,2021-22,1,1,4,3,2,0,3,3,3,0
19/Feb/2022,15:00,Saracens,30,London Irish,32,Brentford Community Stadium,Hamish Smales,62,H,N,15,Sat,Feb,2022,2021-22,1,1,3,3,3,0,4,3,2,0
19/Feb/2022,15:00,Northampton,21,Sale,22,Franklin's Gardens,Tom Foley,43,A,N,15,Sat,Feb,2022,2021-22,1,0,3,3,0,0,3,2,1,0
19/Feb/2022,15:00,Sale,22,Northampton,21,Franklin's Gardens,Tom Foley,43,A,N,15,Sat,Feb,2022,2021-22,0,1,3,2,1,0,3,3,0,0
20/Feb/2022,15:00,Newcastle,14,Exeter,15,Kingston Park,Christophe Ridley,29,A,N,15,Sun,Feb,2022,2021-22,1,0,2,2,0,0,2,1,1,0
20/Feb/2022,15:00,Exeter,15,Newcastle,14,Kingston Park,Christophe Ridley,29,A,N,15,Sun,Feb,2022,2021-22,0,1,2,1,1,0,2,2,0,0
25/Feb/2022,19:45,Bristol,31,Wasps,19,Ashton Gate,Matthew Carley,50,H,N,19,Fri,Feb,2022,2021-22,1,0,4,4,1,0,3,2,0,0
25/Feb/2022,19:45,Wasps,19,Bristol,31,Ashton Gate,Matthew Carley,50,H,N,19,Fri,Feb,2022,2021-22,0,1,3,2,0,0,4,4,1,0
25/Feb/2022,19:45,Sale,27,London Irish,27,AJ Bell Stadium,Andrew Jackson,54,D,N,19,Fri,Feb,2022,2021-22,1,1,4,2,1,0,4,2,1,0
25/Feb/2022,19:45,London Irish,27,Sale,27,AJ Bell Stadium,Andrew Jackson,54,D,N,19,Fri,Feb,2022,2021-22,1,1,4,2,1,0,4,2,1,0
25/Feb/2022,19:45,Worcester,21,Harlequins,29,Sixways,Christophe Ridley,50,A,N,19,Fri,Feb,2022,2021-22,0,1,3,3,0,0,4,3,1,0
25/Feb/2022,19:45,Harlequins,29,Worcester,21,Sixways,Christophe Ridley,50,A,N,19,Fri,Feb,2022,2021-22,1,0,4,3,1,0,3,3,0,0
26/Feb/2022,15:00,Leicester,35,Gloucester,23,Welford Road,Jack Makepeace,58,H,N,15,Sat,Feb,2022,2021-22,1,0,4,3,3,0,2,2,3,0
26/Feb/2022,15:00,Gloucester,23,Leicester,35,Welford Road,Jack Makepeace,58,H,N,15,Sat,Feb,2022,2021-22,0,1,2,2,3,0,4,3,3,0
26/Feb/2022,15:00,Newcastle,25,Bath,30,Kingston Park,Adam Leal,55,A,N,15,Sat,Feb,2022,2021-22,1,1,3,2,2,0,4,2,2,0
26/Feb/2022,15:00,Bath,30,Newcastle,25,Kingston Park,Adam Leal,55,A,N,15,Sat,Feb,2022,2021-22,1,1,4,2,2,0,3,2,2,0
27/Feb/2022,13:00,Northampton,31,Exeter,34,Franklin's Gardens,George Selwood,65,A,N,13,Sun,Feb,2022,2021-22,1,1,3,2,4,0,4,4,2,0
27/Feb/2022,13:00,Exeter,34,Northampton,31,Franklin's Gardens,George Selwood,65,A,N,13,Sun,Feb,2022,2021-22,1,1,4,4,2,0,3,2,4,0
04/Mar/2022,19:45,Harlequins,24,Newcastle,10,Twickenham Stoop,Karl Dickson,34,H,N,19,Fri,Mar,2022,2021-22,1,0,4,2,0,0,1,1,1,0
04/Mar/2022,19:45,Newcastle,10,Harlequins,24,Twickenham Stoop,Karl Dickson,34,H,N,19,Fri,Mar,2022,2021-22,0,1,1,1,1,0,4,2,0,0
05/Mar/2022,15:00,Bath,29,Bristol,27,Recreation Ground,Luke Pearce,56,H,N,15,Sat,Mar,2022,2021-22,1,1,5,2,0,0,3,3,2,0
05/Mar/2022,15:00,Bristol,27,Bath,29,Recreation Ground,Luke Pearce,56,H,N,15,Sat,Mar,2022,2021-22,1,1,3,3,2,0,5,2,0,0
05/Mar/2022,15:00,Gloucester,35,Northampton,30,Kingsholm,Ian Tempest,65,H,N,15,Sat,Mar,2022,2021-22,1,1,5,4,0,0,3,3,3,0
05/Mar/2022,15:00,Northampton,30,Gloucester,35,Kingsholm,Ian Tempest,65,H,N,15,Sat,Mar,2022,2021-22,1,1,3,3,3,0,5,4,0,0
05/Mar/2022,15:00,London Irish,43,Worcester,12,Brentford Community Stadium,Jack Makepeace,55,H,N,15,Sat,Mar,2022,2021-22,1,0,7,4,0,0,2,1,0,0
05/Mar/2022,15:00,Worcester,12,London Irish,43,Brentford Community Stadium,Jack Makepeace,55,H,N,15,Sat,Mar,2022,2021-22,0,1,2,1,0,0,7,4,0,0
05/Mar/2022,15:00,Saracens,34,Leicester,27,StoneX Stadium,Craig Maxwell-Keys,61,H,N,15,Sat,Mar,2022,2021-22,1,1,5,3,1,0,3,3,2,0
05/Mar/2022,15:00,Leicester,27,Saracens,34,StoneX Stadium,Craig Maxwell-Keys,61,H,N,15,Sat,Mar,2022,2021-22,1,1,3,3,2,0,5,3,1,0
06/Mar/2022,15:00,Exeter,19,Sale,12,Sandy Park,Wayne Barnes,31,H,N,15,Sun,Mar,2022,2021-22,0,1,3,2,0,0,2,1,0,0
06/Mar/2022,15:00,Sale,12,Exeter,19,Sandy Park,Wayne Barnes,31,H,N,15,Sun,Mar,2022,2021-22,1,0,2,1,0,0,3,2,0,0
12/Mar/2022,14:30,Worcester,35,Exeter,31,Sixways,Anthony Woodthorpe,66,H,N,14,Sat,Mar,2022,2021-22,1,2,5,5,0,0,5,3,0,0
12/Mar/2022,14:30,Exeter,31,Worcester,35,Sixways,Anthony Woodthorpe,66,H,N,14,Sat,Mar,2022,2021-22,2,1,5,3,0,0,5,5,0,0
12/Mar/2022,15:00,Leicester,47,London Irish,28,Welford Road,Karl Dickson,75,H,N,15,Sat,Mar,2022,2021-22,1,0,7,5,0,0,3,2,3,0
12/Mar/2022,15:00,London Irish,28,Leicester,47,Welford Road,Karl Dickson,75,H,N,15,Sat,Mar,2022,2021-22,0,1,3,2,3,0,7,5,0,0
12/Mar/2022,15:00,Newcastle,21,Saracens,36,Kingston Park,Ian Tempest,57,A,N,15,Sat,Mar,2022,2021-22,0,1,2,1,3,0,5,3,1,0
12/Mar/2022,15:00,Saracens,36,Newcastle,21,Kingston Park,Ian Tempest,57,A,N,15,Sat,Mar,2022,2021-22,1,0,5,3,1,0,2,1,3,0
12/Mar/2022,15:00,Sale,26,Gloucester,24,AJ Bell Stadium,Christophe Ridley,50,H,N,15,Sat,Mar,2022,2021-22,1,2,4,3,0,0,4,2,0,0
12/Mar/2022,15:00,Gloucester,24,Sale,26,AJ Bell Stadium,Christophe Ridley,50,H,N,15,Sat,Mar,2022,2021-22,2,1,4,2,0,0,4,3,0,0
13/Mar/2022,15:00,Bristol,29,Harlequins,38,Ashton Gate,Craig Maxwell-Keys,67,A,N,15,Sun,Mar,2022,2021-22,1,1,4,3,1,0,6,4,0,0
13/Mar/2022,15:00,Harlequins,38,Bristol,29,Ashton Gate,Craig Maxwell-Keys,67,A,N,15,Sun,Mar,2022,2021-22,1,1,6,4,0,0,4,3,1,0
13/Mar/2022,15:00,Northampton,27,Wasps,22,Franklin's Gardens,Wayne Barnes,49,H,N,15,Sun,Mar,2022,2021-22,1,1,4,2,1,0,3,2,1,0
13/Mar/2022,15:00,Wasps,22,Northampton,27,Franklin's Gardens,Wayne Barnes,49,H,N,15,Sun,Mar,2022,2021-22,1,1,3,2,1,0,4,2,1,0
25/Mar/2022,19:45,Gloucester,Cancelled,Worcester,Cancelled,Kingsholm,Unknown,N/A,N/A,N,19,Fri,Mar,2022,2021-22,1,0,0,0,0,0,0,0,0,0
25/Mar/2022,19:45,Worcester,Cancelled,Gloucester,Cancelled,Kingsholm,Unknown,N/A,N/A,N,19,Fri,Mar,2022,2021-22,0,1,0,0,0,0,0,0,0,0
26/Mar/2022,15:00,Bath,24,Sale,24,Recreation Ground,Hamish Smales,48,D,N,15,Sat,Mar,2022,2021-22,0,1,3,3,1,0,4,2,0,0
26/Mar/2022,15:00,Sale,24,Bath,24,Recreation Ground,Hamish Smales,48,D,N,15,Sat,Mar,2022,2021-22,1,0,4,2,0,0,3,3,1,0
26/Mar/2022,15:00,London Irish,22,Northampton,42,Brentford Community Stadium,Wayne Barnes,64,A,N,15,Sat,Mar,2022,2021-22,0,1,3,2,1,0,6,5,0,0
26/Mar/2022,15:00,Northampton,42,London Irish,22,Brentford Community Stadium,Wayne Barnes,64,A,N,15,Sat,Mar,2022,2021-22,1,0,6,5,0,0,3,2,1,0
26/Mar/2022,15:00,Wasps,27,Newcastle,24,Coventry Building Society Arena,Andrew Jackson,51,H,N,15,Sat,Mar,2022,2021-22,0,1,3,3,2,0,3,3,1,0
26/Mar/2022,15:00,Newcastle,24,Wasps,27,Coventry Building Society Arena,Andrew Jackson,51,H,N,15,Sat,Mar,2022,2021-22,1,0,3,3,1,0,3,3,2,0
26/Mar/2022,15:00,Saracens,27,Bristol,23,Tottenham Hotspur Stadium,Christophe Ridley,50,H,N,15,Sat,Mar,2022,2021-22,0,1,3,3,2,0,3,1,2,0
26/Mar/2022,15:00,Bristol,23,Saracens,27,Tottenham Hotspur Stadium,Christophe Ridley,50,H,N,15,Sat,Mar,2022,2021-22,1,0,3,1,2,0,3,3,2,0
27/Mar/2022,15:00,Exeter,17,Leicester,22,Sandy Park,Luke Pearce,39,A,N,15,Sun,Mar,2022,2021-22,1,0,2,2,1,0,3,2,1,0
27/Mar/2022,15:00,Leicester,22,Exeter,17,Sandy Park,Luke Pearce,39,A,N,15,Sun,Mar,2022,2021-22,0,1,3,2,1,0,2,2,1,0
01/Apr/2022,19:45,Sale,12,Saracens,18,AJ Bell Stadium,Luke Pearce,30,A,N,19,Fri,Apr,2022,2021-22,1,0,0,0,4,0,2,1,2,0
01/Apr/2022,19:45,Saracens,18,Sale,12,AJ Bell Stadium,Luke Pearce,30,A,N,19,Fri,Apr,2022,2021-22,0,1,2,1,2,0,0,0,4,0
02/Apr/2022,15:00,Exeter,42,Bath,22,Sandy Park,Wayne Barnes,64,H,N,15,Sat,Apr,2022,2021-22,1,0,6,6,0,0,3,2,1,0
02/Apr/2022,15:00,Bath,22,Exeter,42,Sandy Park,Wayne Barnes,64,H,N,15,Sat,Apr,2022,2021-22,0,1,3,2,1,0,6,6,0,0
02/Apr/2022,15:00,Gloucester,21,Wasps,27,Kingsholm,Matthew Carley,48,A,N,15,Sat,Apr,2022,2021-22,1,0,2,0,3,0,3,3,1,1
02/Apr/2022,15:00,Wasps,27,Gloucester,21,Kingsholm,Matthew Carley,48,A,N,15,Sat,Apr,2022,2021-22,0,1,3,3,1,1,2,0,3,0
02/Apr/2022,15:00,Northampton,39,Bristol,22,Franklin's Gardens,Karl Dickson,61,H,N,15,Sat,Apr,2022,2021-22,1,1,5,4,2,0,4,1,0,0
02/Apr/2022,15:00,Bristol,22,Northampton,39,Franklin's Gardens,Karl Dickson,61,H,N,15,Sat,Apr,2022,2021-22,1,1,4,1,0,0,5,4,2,0
02/Apr/2022,15:00,Worcester,10,Newcastle,45,Sixways,Adam Leal,55,A,N,15,Sat,Apr,2022,2021-22,0,1,2,0,0,0,6,6,1,0
02/Apr/2022,15:00,Newcastle,45,Worcester,10,Sixways,Adam Leal,55,A,N,15,Sat,Apr,2022,2021-22,1,0,6,6,1,0,2,0,0,0
03/Apr/2022,15:00,London Irish,14,Harlequins,41,Brentford Community Stadium,Mathieu Raynal,55,A,N,15,Sun,Apr,2022,2021-22,0,1,2,2,0,0,7,3,0,0
03/Apr/2022,15:00,Harlequins,41,London Irish,14,Brentford Community Stadium,Mathieu Raynal,55,A,N,15,Sun,Apr,2022,2021-22,1,0,7,3,0,0,2,2,0,0
22/Apr/2022,19:45,Bristol,29,Gloucester,28,Ashton Gate,Ian Tempest,57,H,N,19,Fri,Apr,2022,2021-22,1,2,4,3,1,0,4,4,0,0
22/Apr/2022,19:45,Gloucester,28,Bristol,29,Ashton Gate,Ian Tempest,57,H,N,19,Fri,Apr,2022,2021-22,2,1,4,4,0,0,4,3,1,0
22/Apr/2022,19:45,Newcastle,14,London Irish,42,Kingston Park,Karl Dickson,56,A,N,19,Fri,Apr,2022,2021-22,0,1,2,2,0,0,6,6,0,0
22/Apr/2022,19:45,London Irish,42,Newcastle,14,Kingston Park,Karl Dickson,56,A,N,19,Fri,Apr,2022,2021-22,1,0,6,6,0,0,2,2,0,0
23/Apr/2022,15:00,Bath,31,Northampton,36,Recreation Ground,Luke Pearce,67,A,N,15,Sat,Apr,2022,2021-22,2,1,4,4,1,0,6,2,0,0
23/Apr/2022,15:00,Northampton,36,Bath,31,Recreation Ground,Luke Pearce,67,A,N,15,Sat,Apr,2022,2021-22,1,2,6,2,0,0,4,4,1,0
23/Apr/2022,15:00,Harlequins,26,Leicester,20,Twickenham Stoop,Wayne Barnes,46,H,N,15,Sat,Apr,2022,2021-22,0,1,3,1,3,0,3,1,1,0
23/Apr/2022,15:00,Leicester,20,Harlequins,26,Twickenham Stoop,Wayne Barnes,46,H,N,15,Sat,Apr,2022,2021-22,1,0,3,1,1,0,3,1,3,0
23/Apr/2022,15:00,Wasps,41,Worcester,12,Coventry Building Society Arena,Andrew Jackson,53,H,N,15,Sat,Apr,2022,2021-22,1,0,6,4,1,0,2,1,0,0
23/Apr/2022,15:00,Worcester,12,Wasps,41,Coventry Building Society Arena,Andrew Jackson,53,H,N,15,Sat,Apr,2022,2021-22,0,1,2,1,0,0,6,4,1,0
24/Apr/2022,15:00,Saracens,38,Exeter,22,StoneX Stadium,Craig Maxwell-Keys,60,H,N,15,Sun,Apr,2022,2021-22,1,0,4,3,4,0,3,2,1,0
24/Apr/2022,15:00,Exeter,22,Saracens,38,StoneX Stadium,Craig Maxwell-Keys,60,H,N,15,Sun,Apr,2022,2021-22,0,1,3,2,1,0,4,3,4,0
29/Apr/2022,19:45,Northampton,32,Harlequins,31,Franklin's Gardens,Matthew Carley,63,H,N,19,Fri,Apr,2022,2021-22,1,2,4,3,2,0,4,4,1,0
29/Apr/2022,19:45,Harlequins,31,Northampton,32,Franklin's Gardens,Matthew Carley,63,H,N,19,Fri,Apr,2022,2021-22,2,1,4,4,1,0,4,3,2,0
29/Apr/2022,19:45,Sale,35,Newcastle,27,AJ Bell Stadium,Jack Makepeace,62,H,N,19,Fri,Apr,2022,2021-22,1,1,5,5,0,0,4,2,1,0
29/Apr/2022,19:45,Newcastle,27,Sale,35,AJ Bell Stadium,Jack Makepeace,62,H,N,19,Fri,Apr,2022,2021-22,1,1,4,2,1,0,5,5,0,0
30/Apr/2022,15:00,Gloucester,64,Bath,0,Kingsholm,Christophe Ridley,64,H,N,15,Sat,Apr,2022,2021-22,1,0,10,7,0,0,0,0,0,0
30/Apr/2022,15:00,Bath,0,Gloucester,64,Kingsholm,Christophe Ridley,64,H,N,15,Sat,Apr,2022,2021-22,0,1,0,0,0,0,10,7,0,0
30/Apr/2022,15:00,Leicester,56,Bristol,26,Welford Road,Karl Dickson,82,H,N,15,Sat,Apr,2022,2021-22,1,1,8,5,2,0,4,3,0,0
30/Apr/2022,15:00,Bristol,26,Leicester,56,Welford Road,Karl Dickson,82,H,N,15,Sat,Apr,2022,2021-22,1,1,4,3,0,0,8,5,2,0
30/Apr/2022,15:00,Worcester,16,Saracens,38,Sixways,Anthony Woodthorpe,54,A,N,15,Sat,Apr,2022,2021-22,0,1,1,1,3,0,6,4,0,0
30/Apr/2022,15:00,Saracens,38,Worcester,16,Sixways,Anthony Woodthorpe,54,A,N,15,Sat,Apr,2022,2021-22,1,0,6,4,0,0,1,1,3,0
01/May/2022,15:00,London Irish,42,Wasps,42,Brentford Community Stadium,Craig Maxwell-Keys,84,D,N,15,Sun,May,2022,2021-22,1,1,6,5,0,0,5,4,3,0
01/May/2022,15:00,Wasps,42,London Irish,42,Brentford Community Stadium,Craig Maxwell-Keys,84,D,N,15,Sun,May,2022,2021-22,1,1,5,4,3,0,6,5,0,0
20/May/2022,19:45,Bristol,40,Exeter,33,Ashton Gate,Luke Pearce,73,H,N,19,Fri,May,2022,2021-22,1,2,6,5,0,0,5,4,0,0
20/May/2022,19:45,Exeter,33,Bristol,40,Ashton Gate,Luke Pearce,73,H,N,19,Fri,May,2022,2021-22,2,1,5,4,0,0,6,5,0,0
20/May/2022,19:45,Wasps,7,Sale,16,Coventry Building Society Arena,Ian Tempest,23,A,N,19,Fri,May,2022,2021-22,0,0,1,1,0,0,1,1,3,0
20/May/2022,19:45,Sale,16,Wasps,7,Coventry Building Society Arena,Ian Tempest,23,A,N,19,Fri,May,2022,2021-22,0,0,1,1,3,0,1,1,0,0
21/May/2022,15:00,Bath,27,London Irish,24,Recreation Ground,Christophe Ridley,51,H,N,15,Sat,May,2022,2021-22,0,2,3,3,2,0,4,2,0,0
21/May/2022,15:00,London Irish,24,Bath,27,Recreation Ground,Christophe Ridley,51,H,N,15,Sat,May,2022,2021-22,2,0,4,2,0,0,3,3,2,0
21/May/2022,15:00,Harlequins,28,Gloucester,24,Twickenham Stadium,Craig Maxwell-Keys,52,H,N,15,Sat,May,2022,2021-22,1,1,4,4,0,0,3,3,0,1
21/May/2022,15:00,Gloucester,24,Harlequins,28,Twickenham Stadium,Craig Maxwell-Keys,52,H,N,15,Sat,May,2022,2021-22,1,1,3,3,0,1,4,4,0,0
21/May/2022,15:00,Newcastle,5,Leicester,27,Kingston Park,Anthony Woodthorpe,32,A,N,15,Sat,May,2022,2021-22,0,0,1,0,0,0,3,3,2,0
21/May/2022,15:00,Leicester,27,Newcastle,5,Kingston Park,Anthony Woodthorpe,32,A,N,15,Sat,May,2022,2021-22,0,0,3,3,2,0,1,0,0,0
21/May/2022,17:30,Saracens,42,Northampton,38,StoneX Stadium,Matthew Carley,80,H,N,17,Sat,May,2022,2021-22,1,2,5,4,3,0,5,5,1,0
21/May/2022,17:30,Northampton,38,Saracens,42,StoneX Stadium,Matthew Carley,80,H,N,17,Sat,May,2022,2021-22,2,1,5,5,1,0,5,4,3,0
04/Jun/2022,15:00,Exeter,47,Harlequins,38,Sandy Park,Ian Tempest,85,H,N,15,Sat,Jun,2022,2021-22,1,1,7,6,0,0,6,4,0,0
04/Jun/2022,15:00,Harlequins,38,Exeter,47,Sandy Park,Ian Tempest,85,H,N,15,Sat,Jun,2022,2021-22,1,1,6,4,0,0,7,6,0,0
04/Jun/2022,15:00,Gloucester,54,Saracens,7,Kingsholm,Wayne Barnes,61,H,N,15,Sat,Jun,2022,2021-22,1,0,8,7,0,0,1,1,0,0
04/Jun/2022,15:00,Saracens,7,Gloucester,54,Kingsholm,Wayne Barnes,61,H,N,15,Sat,Jun,2022,2021-22,0,1,1,1,0,0,8,7,0,0
04/Jun/2022,15:00,Leicester,20,Wasps,10,Welford Road,Craig Maxwell-Keys,30,H,N,15,Sat,Jun,2022,2021-22,0,0,2,2,2,0,1,1,1,0
04/Jun/2022,15:00,Wasps,10,Leicester,20,Welford Road,Craig Maxwell-Keys,30,H,N,15,Sat,Jun,2022,2021-22,0,0,1,1,1,0,2,2,2,0
04/Jun/2022,15:00,Northampton,65,Newcastle,26,Franklin's Gardens,Karl Dickson,91,H,N,15,Sat,Jun,2022,2021-22,1,1,10,6,1,0,4,2,0,0
04/Jun/2022,15:00,Newcastle,26,Northampton,65,Franklin's Gardens,Karl Dickson,91,H,N,15,Sat,Jun,2022,2021-22,1,1,4,2,0,0,10,6,1,0
04/Jun/2022,15:00,Sale,42,Bristol,19,AJ Bell Stadium,Adam Leal,61,H,N,15,Sat,Jun,2022,2021-22,1,0,6,6,0,0,3,2,0,0
04/Jun/2022,15:00,Bristol,19,Sale,42,AJ Bell Stadium,Adam Leal,61,H,N,15,Sat,Jun,2022,2021-22,0,1,3,2,0,0,6,6,0,0
04/Jun/2022,15:00,Worcester,43,Bath,27,Sixways,Anthony Woodthorpe,70,H,N,15,Sat,Jun,2022,2021-22,1,1,6,5,1,0,4,2,1,0
