,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
10,2011-02-12,12:30,London Irish,23,Newcastle,14,Madejski Stadium,N/A,37,H,Feb,2011,2010-11,24.05,19.29,43.34,22.19,23.01,23.46,24.75,24.36,18.16,18.59,18.07,22.93,16.13,40.35,41.59,41.53,47.68,19.56,26.67,26.82,24.75,30.2,14.3,14.42,14.64,18.2,18.2,18.8,16.2,27.33,16.0,48.484848484848484%,10.909090909090908%
11,2011-09-24,15:00,London Irish,46,Newcastle,29,Madejski Stadium,N/A,75,H,Sep,2011,2011-12,24.05,19.29,43.34,25.53,23.01,22.71,24.75,24.36,20.55,18.59,18.7,22.93,16.13,46.08,41.59,41.41,47.68,27.6,26.67,29.18,24.75,30.2,16.88,14.42,16.55,18.2,18.2,18.8,16.2,27.33,16.0,48.484848484848484%,10.909090909090908%
12,2014-04-13,15:00,London Irish,40,Newcastle,12,Madejski Stadium,Luke Pearce,52,H,Apr,2014,2013-14,24.05,19.29,43.34,25.8,25.03,22.18,24.75,24.36,22.82,20.78,19.22,22.93,16.13,48.61,45.81,41.4,47.68,27.29,21.55,20.73,24.75,30.2,23.0,18.2,13.27,18.2,18.2,18.8,16.2,27.33,16.0,48.484848484848484%,10.909090909090908%
13,2015-03-28,15:00,London Irish,22,Newcastle,21,Madejski Stadium,Greg Garner,43,H,Mar,2015,2014-15,24.05,19.29,43.34,24.92,25.84,27.21,24.75,24.36,18.77,20.54,20.83,22.93,16.13,43.7,46.38,48.04,47.68,26.75,21.22,21.45,24.75,30.2,18.0,21.5,21.18,18.2,18.2,18.8,16.2,27.33,16.0,48.484848484848484%,10.909090909090908%
14,2016-01-10,13:00,London Irish,20,Newcastle,15,Madejski Stadium,JP Doyle,35,H,Jan,2016,2015-16,24.05,19.29,43.34,22.21,24.49,23.9,24.75,24.36,16.76,19.44,19.54,22.93,16.13,38.97,43.94,43.44,47.68,23.0,19.14,18.55,24.75,30.2,20.67,14.86,15.0,18.2,18.2,18.8,16.2,27.33,16.0,48.484848484848484%,10.909090909090908%
15,2011-01-02,14:45,Wasps,33,Newcastle,16,Adams Park,N/A,49,H,Jan,2011,2010-11,24.05,19.29,43.34,22.21,23.01,23.46,23.95,25.76,16.76,18.59,18.07,20.6,16.13,38.97,41.59,41.53,44.56,25.67,23.64,25.82,23.95,26.2,20.67,14.42,14.64,21.5,18.8,36.6,16.2,29.33,21.33,60.60606060606061%,10.909090909090908%
16,2012-05-05,14:00,Wasps,10,Newcastle,14,Adams Park,Wayne Barnes,24,A,May,2012,2011-12,24.05,19.29,43.34,29.54,22.83,22.71,23.95,25.76,22.1,18.33,18.7,20.6,16.13,51.65,41.17,41.41,44.56,28.25,20.33,17.45,23.95,26.2,21.2,18.2,16.55,21.5,18.8,36.6,16.2,29.33,21.33,60.60606060606061%,10.909090909090908%
17,2014-05-03,15:00,Wasps,44,Newcastle,38,Adams Park,Dean Richards,82,H,May,2014,2013-14,24.05,19.29,43.34,29.54,25.03,22.18,23.95,25.76,22.1,20.78,19.22,20.6,16.13,51.65,45.81,41.4,44.56,28.25,32.82,22.45,23.95,26.2,21.2,18.2,13.27,21.5,18.8,36.6,16.2,29.33,21.33,60.60606060606061%,10.909090909090908%
18,2014-09-28,14:00,Wasps,35,Newcastle,18,Adams Park,Dean Richards,53,H,Sep,2014,2014-15,24.05,19.29,43.34,25.53,25.03,27.21,23.95,25.76,20.55,20.78,20.83,20.6,16.13,46.08,45.81,48.04,44.56,30.4,32.82,35.18,23.95,26.2,16.88,18.2,21.18,21.5,18.8,36.6,16.2,29.33,21.33,60.60606060606061%,10.909090909090908%
19,2016-02-06,14:00,Wasps,9,Newcastle,8,Ricoh Arena,Craig Maxwell-Keys,17,H,Feb,2016,2015-16,24.05,19.29,43.34,22.19,24.49,23.9,29.89,25.76,18.16,19.44,19.54,17.39,16.13,40.35,43.94,43.44,47.28,21.56,32.0,27.82,29.89,26.2,14.3,14.86,15.0,8.0,18.8,36.6,16.2,29.33,21.33,60.60606060606061%,10.909090909090908%
20,2010-10-30,14:30,Northampton,34,Newcastle,13,Franklin's Gardens,Nigel Owens,47,H,Oct,2010,2010-11,24.05,19.29,43.34,23.29,23.75,23.46,28.27,28.43,17.74,18.05,18.07,16.64,16.13,41.03,41.8,41.53,44.91,33.75,30.8,29.18,28.27,35.4,14.29,15.8,14.64,14.75,15.0,26.4,16.2,33.0,15.67,77.94117647058823%,10.909090909090908%
21,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,N/A,59,H,Oct,2011,2011-12,24.05,19.29,43.34,23.29,23.01,22.71,28.27,28.43,17.74,18.59,18.7,16.64,16.13,41.03,41.59,41.41,44.91,33.75,27.92,28.27,28.27,35.4,14.29,14.42,16.55,14.75,15.0,26.4,16.2,33.0,15.67,77.94117647058823%,10.909090909090908%
22,2013-11-23,15:15,Northampton,18,Newcastle,0,Franklin's Gardens,Dean Richards,18,H,Nov,2013,2013-14,24.05,19.29,43.34,20.94,23.78,22.18,28.27,28.43,17.64,18.95,19.22,16.64,16.13,38.58,42.72,41.4,44.91,20.71,30.4,34.33,28.27,35.4,11.29,7.17,13.27,14.75,15.0,26.4,16.2,33.0,15.67,77.94117647058823%,10.909090909090908%
23,2015-01-02,19:45,Northampton,39,Newcastle,31,Franklin's Gardens,Ian Tempest,70,H,Jan,2015,2014-15,24.05,19.29,43.34,22.21,25.84,27.21,28.27,28.43,16.76,20.54,20.83,16.64,16.13,38.97,46.38,48.04,44.91,19.67,28.1,32.17,28.27,35.4,20.67,21.5,21.18,14.75,15.0,26.4,16.2,33.0,15.67,77.94117647058823%,10.909090909090908%
24,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,Oct,2015,2015-16,24.05,19.29,43.34,23.29,25.84,23.9,28.0,28.43,17.74,20.54,19.54,17.33,16.13,41.03,46.38,43.44,45.33,33.75,28.1,22.64,33.5,35.4,14.29,21.5,15.0,16.0,15.0,26.4,16.2,33.0,15.67,77.94117647058823%,10.909090909090908%
25,2011-02-27,17:30,Leeds,5,Newcastle,22,Headingley,N/A,27,A,Feb,2011,2010-11,24.05,19.29,43.34,22.19,23.01,23.46,12.73,12.73,18.16,18.59,18.07,21.18,16.13,40.35,41.59,41.53,33.91,7.0,14.14,12.73,12.73,5.0,14.3,14.42,14.64,22.0,22.0,15.0,16.2,5.0,22.0,27.27272727272727%,10.909090909090908%
26,2011-05-07,15:00,Bath,42,Newcastle,12,Recreation Ground,Wayne Barnes,54,H,May,2011,2010-11,24.05,19.29,43.34,29.54,23.01,23.46,20.5,23.97,22.1,18.59,18.07,17.64,16.13,51.65,41.59,41.53,38.14,35.33,22.55,20.0,20.5,28.0,21.2,14.42,14.64,18.0,15.0,25.2,16.2,22.67,13.0,69.11764705882352%,10.909090909090908%
27,2012-02-11,14:15,Bath,30,Newcastle,24,Recreation Ground,Dean Richards,54,H,Feb,2012,2011-12,24.05,19.29,43.34,22.19,22.83,22.71,20.5,23.97,18.16,18.33,18.7,17.64,16.13,40.35,41.17,41.41,38.14,23.55,20.75,21.0,20.5,28.0,14.3,18.2,16.55,18.0,15.0,25.2,16.2,22.67,13.0,69.11764705882352%,10.909090909090908%
28,2014-02-08,15:00,Bath,24,Newcastle,6,The Recreation Ground,Tim Wigglesworth,30,H,Feb,2014,2013-14,24.05,19.29,43.34,22.19,25.03,22.18,25.84,23.97,18.16,20.78,19.22,17.8,16.13,40.35,45.81,41.4,43.64,23.55,27.17,21.64,25.84,28.0,14.3,18.2,13.27,13.0,15.0,25.2,16.2,22.67,13.0,69.11764705882352%,10.909090909090908%
29,2014-11-15,17:00,Bath,23,Newcastle,14,The Recreation Ground,Ian Tempest,37,H,Nov,2014,2014-15,24.05,19.29,43.34,20.94,25.03,27.21,25.84,23.97,17.64,20.78,20.83,17.8,16.13,38.58,45.81,48.04,43.64,17.43,27.17,32.15,25.84,28.0,11.29,18.2,21.18,13.0,15.0,25.2,16.2,22.67,13.0,69.11764705882352%,10.909090909090908%
30,2016-03-18,19:45,Bath,21,Newcastle,19,The Recreation Ground,Tim Wigglesworth,40,H,Mar,2016,2015-16,24.05,19.29,43.34,24.92,24.49,23.9,25.84,23.97,18.77,19.44,19.54,17.8,16.13,43.7,43.94,43.44,43.64,20.89,22.14,21.27,25.84,28.0,18.0,14.86,15.0,13.0,15.0,25.2,16.2,22.67,13.0,69.11764705882352%,10.909090909090908%
31,2010-10-02,15:00,Harlequins,23,Newcastle,12,Twickenham Stoop,N/A,35,H,Oct,2010,2010-11,24.05,19.29,43.34,23.29,23.75,23.46,24.98,25.07,17.74,18.05,18.07,18.2,16.13,41.03,41.8,41.53,43.18,28.29,27.33,25.55,24.98,28.2,14.29,15.8,14.64,13.2,13.2,29.0,16.2,26.33,15.33,70.58823529411765%,10.909090909090908%
32,2011-11-27,15:00,Harlequins,39,Newcastle,8,Twickenham Stoop,N/A,47,H,Nov,2011,2011-12,24.05,19.29,43.34,20.94,23.01,22.71,24.98,25.07,17.64,18.59,18.7,18.2,16.13,38.58,41.59,41.41,43.18,27.86,27.45,28.15,24.98,28.2,11.29,14.42,16.55,13.2,13.2,29.0,16.2,26.33,15.33,70.58823529411765%,10.909090909090908%
33,2014-02-15,15:00,Harlequins,18,Newcastle,14,Twickenham Stoop,JP Doyle,32,H,Feb,2014,2013-14,24.05,19.29,43.34,22.19,25.03,22.18,24.98,25.07,18.16,20.78,19.22,18.2,16.13,40.35,45.81,41.4,43.18,20.6,20.5,18.82,24.98,28.2,14.3,18.2,13.27,13.2,13.2,29.0,16.2,26.33,15.33,70.58823529411765%,10.909090909090908%
34,2014-12-20,15:00,Harlequins,15,Newcastle,7,Twickenham Stoop,Matthew Carley,22,H,Dec,2014,2014-15,24.05,19.29,43.34,22.16,25.03,27.21,24.98,25.07,18.7,20.78,20.83,18.2,16.13,40.86,45.81,48.04,43.18,25.5,20.5,24.0,24.98,28.2,9.75,18.2,21.18,13.2,13.2,29.0,16.2,26.33,15.33,70.58823529411765%,10.909090909090908%
35,2016-04-02,15:00,Harlequins,46,Newcastle,25,Twickenham Stoop,Matthew Carley,71,H,Apr,2016,2015-16,24.05,19.29,43.34,25.8,24.49,23.9,24.98,25.07,22.82,19.44,19.54,18.2,16.13,48.61,43.94,43.44,43.18,28.71,28.14,28.73,24.98,28.2,23.0,14.86,15.0,13.2,13.2,29.0,16.2,26.33,15.33,70.58823529411765%,10.909090909090908%
36,2010-11-27,15:00,Leicester,44,Newcastle,19,Welford Road,N/A,63,H,Nov,2010,2010-11,24.05,19.29,43.34,20.94,23.75,23.46,27.23,27.24,17.64,18.05,18.07,17.52,16.13,38.58,41.8,41.53,44.75,22.2,37.0,29.69,27.23,35.0,11.29,15.8,14.64,13.4,13.4,33.0,16.2,29.67,11.0,78.87323943661971%,10.909090909090908%
37,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,Feb,2012,2011-12,24.05,19.29,43.34,22.19,22.83,22.71,27.23,27.24,18.16,18.33,18.7,17.52,16.13,40.35,41.17,41.41,44.75,25.0,26.38,28.75,27.23,35.0,14.3,18.2,16.55,13.4,13.4,33.0,16.2,29.67,11.0,78.87323943661971%,10.909090909090908%
38,2013-09-21,15:00,Leicester,31,Newcastle,6,Welford Road,David Rose,37,H,Sep,2013,2013-14,24.05,19.29,43.34,25.53,23.78,22.18,27.23,27.24,20.55,18.95,19.22,17.52,16.13,46.08,42.72,41.4,44.75,29.91,29.85,26.27,27.23,35.0,16.88,7.17,13.27,13.4,13.4,33.0,16.2,29.67,11.0,78.87323943661971%,10.909090909090908%
39,2014-09-06,15:00,Leicester,36,Newcastle,17,Welford Road,Luke Pearce,53,H,Sep,2014,2014-15,24.05,19.29,43.34,25.53,25.03,27.21,27.23,27.24,20.55,20.78,20.83,17.52,16.13,46.08,45.81,48.04,44.75,29.91,25.7,24.0,27.23,35.0,16.88,18.2,21.18,13.4,13.4,33.0,16.2,29.67,11.0,78.87323943661971%,10.909090909090908%
40,2015-12-26,15:00,Leicester,22,Newcastle,10,Welford Road,Tim Wigglesworth,32,H,Dec,2015,2015-16,24.05,19.29,43.34,22.16,25.84,23.9,27.23,27.24,18.7,20.54,19.54,17.52,16.13,40.86,46.38,43.44,44.75,28.33,23.7,26.09,27.23,35.0,9.75,21.5,15.0,13.4,13.4,33.0,16.2,29.67,11.0,78.87323943661971%,10.909090909090908%
41,2011-04-02,15:00,Gloucester,34,Newcastle,9,Kingsholm,Dean Richards,43,H,Apr,2011,2010-11,24.05,19.29,43.34,25.8,23.01,23.46,24.97,24.97,22.82,18.59,18.07,19.79,16.13,48.61,41.59,41.53,44.76,25.38,31.5,30.73,24.97,33.6,23.0,14.42,14.64,23.4,23.4,18.6,16.2,38.0,26.33,66.66666666666666%,10.909090909090908%
42,2012-04-14,15:00,Gloucester,20,Newcastle,29,Kingsholm,Tim Wigglesworth,49,A,Apr,2012,2011-12,24.05,19.29,43.34,25.8,22.83,22.71,24.97,24.97,22.82,18.33,18.7,19.79,16.13,48.61,41.17,41.41,44.76,25.38,23.64,25.18,24.97,33.6,23.0,18.2,16.55,23.4,23.4,18.6,16.2,38.0,26.33,66.66666666666666%,10.909090909090908%
43,2014-03-22,15:00,Gloucester,40,Newcastle,33,Kingsholm,Wayne Barnes,73,H,Mar,2014,2013-14,24.05,19.29,43.34,24.92,25.03,22.18,24.97,24.97,18.77,20.78,19.22,19.79,16.13,43.7,45.81,41.4,44.76,23.88,24.64,21.91,24.97,33.6,18.0,18.2,13.27,23.4,23.4,18.6,16.2,38.0,26.33,66.66666666666666%,10.909090909090908%
44,2015-04-25,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,Apr,2015,2014-15,24.05,19.29,43.34,25.8,25.84,27.21,24.97,24.97,22.82,20.54,20.83,19.79,16.13,48.61,46.38,48.04,44.76,25.38,30.5,29.55,24.97,33.6,23.0,21.5,21.18,23.4,23.4,18.6,16.2,38.0,26.33,66.66666666666666%,10.909090909090908%
45,2016-02-27,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,H,Feb,2016,2015-16,24.05,19.29,43.34,22.19,24.49,23.9,24.97,24.97,18.16,19.44,19.54,19.79,16.13,40.35,43.94,43.44,44.76,30.12,20.75,20.73,24.97,33.6,14.3,14.86,15.0,23.4,23.4,18.6,16.2,38.0,26.33,66.66666666666666%,10.909090909090908%
46,2011-03-27,15:00,Saracens,24,Newcastle,9,Vicarage Road,N/A,33,H,Mar,2011,2010-11,24.05,19.29,43.34,24.92,23.01,23.46,23.61,27.56,18.77,18.59,18.07,13.57,16.13,43.7,41.59,41.53,37.17,28.33,21.64,22.33,23.61,26.8,18.0,14.42,14.64,7.0,9.6,30.6,16.2,28.33,11.33,83.09859154929578%,10.909090909090908%
47,2011-10-09,15:00,Saracens,25,Newcastle,5,Vicarage Road,N/A,30,H,Oct,2011,2011-12,24.05,19.29,43.34,23.29,23.01,22.71,23.61,27.56,17.74,18.59,18.7,13.57,16.13,41.03,41.59,41.41,37.17,24.57,21.64,21.18,23.61,26.8,14.29,14.42,16.55,7.0,9.6,30.6,16.2,28.33,11.33,83.09859154929578%,10.909090909090908%
48,2013-11-03,15:00,Saracens,40,Newcastle,3,Allianz Park,Matthew Carley,43,H,Nov,2013,2013-14,24.05,19.29,43.34,20.94,23.78,22.18,30.22,27.56,17.64,18.95,19.22,16.58,16.13,38.58,42.72,41.4,46.81,31.33,31.92,32.08,30.22,26.8,11.29,7.17,13.27,11.33,9.6,30.6,16.2,28.33,11.33,83.09859154929578%,10.909090909090908%
49,2015-02-28,15:00,Saracens,22,Newcastle,17,Allianz Park,Andrew Small,39,H,Feb,2015,2014-15,24.05,19.29,43.34,22.19,25.84,27.21,30.22,27.56,18.16,20.54,20.83,16.58,16.13,40.35,46.38,48.04,46.81,25.44,30.56,33.27,30.22,26.8,14.3,21.5,21.18,11.33,9.6,30.6,16.2,28.33,11.33,83.09859154929578%,10.909090909090908%
50,2016-05-01,15:15,Saracens,23,Newcastle,14,Allianz Park,Ian Tempest,37,H,May,2016,2015-16,24.05,19.29,43.34,29.54,24.49,23.9,30.22,27.56,22.1,19.44,19.54,16.58,16.13,51.65,43.94,43.44,46.81,27.8,26.1,28.77,30.22,26.8,21.2,14.86,15.0,11.33,9.6,30.6,16.2,28.33,11.33,83.09859154929578%,10.909090909090908%
51,2012-03-23,19:45,Worcester,19,Newcastle,9,Sixways,N/A,28,H,Mar,2012,2011-12,24.05,19.29,43.34,24.92,22.83,22.71,18.57,18.57,18.77,18.33,18.7,21.41,16.13,43.7,41.17,41.41,39.98,19.5,20.0,16.64,18.57,19.33,18.0,18.2,16.55,15.0,15.0,25.0,16.2,19.33,15.0,38.63636363636363%,10.909090909090908%
52,2013-10-05,15:00,Worcester,11,Newcastle,16,Sixways,Martin Fox,27,A,Oct,2013,2013-14,24.05,19.29,43.34,23.29,23.78,22.18,18.57,18.57,17.74,18.95,19.22,21.41,16.13,41.03,42.72,41.4,39.98,14.75,15.55,15.64,18.57,19.33,14.29,7.17,13.27,15.0,15.0,25.0,16.2,19.33,15.0,38.63636363636363%,10.909090909090908%
53,2015-11-07,15:00,Worcester,28,Newcastle,20,Sixways,JP Doyle,48,H,Nov,2015,2015-16,24.05,19.29,43.34,20.94,25.84,23.9,18.57,18.57,17.64,20.54,19.54,21.41,16.13,38.58,46.38,43.44,39.98,14.4,20.33,21.36,18.57,19.33,11.29,21.5,15.0,15.0,15.0,25.0,16.2,19.33,15.0,38.63636363636363%,10.909090909090908%
54,2014-10-11,14:30,London Welsh,3,Newcastle,23,Kassam Stadium,Wayne Barnes,26,A,Oct,2014,2014-15,24.05,19.29,43.34,23.29,25.03,27.21,15.59,15.59,17.74,20.78,20.83,33.45,16.13,41.03,45.81,48.04,49.05,13.0,6.4,10.27,15.59,3.0,14.29,18.2,21.18,23.0,23.0,13.6,16.2,3.0,23.0,18.181818181818183%,10.909090909090908%
55,2010-09-17,19:45,Sale,21,Harlequins,17,Edgeley Park,Dave Pearson,38,H,Sep,2010,2010-11,24.05,19.29,43.34,25.53,23.75,23.46,21.29,21.98,20.55,18.05,18.07,22.81,20.28,46.08,41.8,41.53,44.1,25.6,22.5,21.45,21.29,19.33,24.2,19.8,18.27,20.5,24.33,26.4,20.0,21.33,25.0,60.60606060606061%,44.11764705882353%
56,2012-05-05,14:00,Sale,10,Harlequins,24,Edgeley Park,Martin Fox,34,A,May,2012,2011-12,24.05,19.29,43.34,29.54,22.83,22.71,21.29,21.98,22.1,18.33,18.7,22.81,20.28,51.65,41.17,41.41,44.1,21.75,19.0,21.0,21.29,19.33,23.33,22.0,19.55,20.5,24.33,26.4,20.0,21.33,25.0,60.60606060606061%,44.11764705882353%
57,2013-02-22,20:00,Sale,21,Harlequins,30,Salford City Stadium,Martin Fox,51,A,Feb,2013,2012-13,24.05,19.29,43.34,22.19,23.78,24.81,19.32,21.98,18.16,18.95,19.37,18.77,20.28,40.35,42.72,44.19,38.09,21.18,20.45,20.18,19.32,19.33,13.67,22.75,25.42,28.5,24.33,26.4,20.0,21.33,25.0,60.60606060606061%,44.11764705882353%
58,2014-04-11,20:00,Sale,12,Harlequins,27,Salford City Stadium,Wayne Barnes,39,A,Apr,2014,2013-14,24.05,19.29,43.34,25.8,25.03,22.18,19.32,21.98,22.82,20.78,19.22,18.77,20.28,48.61,45.81,41.4,38.09,22.56,23.82,18.45,19.32,19.33,26.5,17.91,20.58,28.5,24.33,26.4,20.0,21.33,25.0,60.60606060606061%,44.11764705882353%
59,2015-04-25,14:00,Sale,23,Harlequins,25,AJ Bell Stadium,Wayne Barnes,48,A,Apr,2015,2014-15,24.05,19.29,43.34,25.8,25.84,27.21,25.41,21.98,22.82,20.54,20.83,16.5,20.28,48.61,46.38,48.04,41.91,22.56,22.0,26.27,25.41,19.33,26.5,20.56,16.36,24.0,24.33,26.4,20.0,21.33,25.0,60.60606060606061%,44.11764705882353%
60,2016-03-05,14:30,Sale,29,Harlequins,23,AJ Bell Stadium,Ian Tempest,52,H,Mar,2016,2015-16,24.05,19.29,43.34,24.92,24.49,23.9,25.41,21.98,18.77,19.44,19.54,16.5,20.28,43.7,43.94,43.44,41.91,19.43,26.0,24.55,25.41,19.33,17.22,18.62,21.0,24.0,24.33,26.4,20.0,21.33,25.0,60.60606060606061%,44.11764705882353%
61,2011-02-12,15:00,Exeter,20,Harlequins,6,Sandy Park,N/A,26,H,Feb,2011,2010-11,24.05,19.29,43.34,22.19,23.01,23.46,24.67,24.67,18.16,18.59,18.07,16.0,20.28,40.35,41.59,41.53,40.67,22.0,18.0,18.09,24.67,27.0,13.67,19.5,18.27,18.83,18.83,32.0,20.0,30.33,22.67,67.16417910447761%,44.11764705882353%
62,2011-12-31,15:45,Exeter,9,Harlequins,11,Sandy Park,N/A,20,A,Dec,2011,2011-12,24.05,19.29,43.34,22.16,23.01,22.71,24.67,24.67,18.7,18.59,18.7,16.0,20.28,40.86,41.59,41.41,40.67,19.17,18.0,18.82,24.67,27.0,17.17,19.5,19.55,18.83,18.83,32.0,20.0,30.33,22.67,67.16417910447761%,44.11764705882353%
63,2012-10-06,15:00,Exeter,42,Harlequins,28,Sandy Park,N/A,70,H,Oct,2012,2012-13,24.05,19.29,43.34,23.29,22.83,24.81,24.67,24.67,17.74,18.33,19.37,16.0,20.28,41.03,41.17,44.19,40.67,31.0,24.73,28.73,24.67,27.0,24.75,22.0,25.42,18.83,18.83,32.0,20.0,30.33,22.67,67.16417910447761%,44.11764705882353%
