,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
20,2014-05-03,15:00,Wasps,44,Newcastle,38,Adams Park,Dean Richards,82,H,May,2014,2013-14,25.43,20.61,46.04,29.94,25.03,22.18,23.95,27.9,22.83,20.78,19.22,20.6,17.11,52.77,45.81,41.4,44.56,25.11,32.82,22.45,23.95,26.5,19.11,18.2,13.27,21.5,18.1,28.4,26.4,21.0,23.67,62.96296296296296%,21.818181818181817%
21,2014-09-28,14:00,Wasps,35,Newcastle,18,Adams Park,Dean Richards,53,H,Sep,2014,2014-15,25.43,20.61,46.04,26.76,25.03,27.21,23.95,27.9,21.81,20.78,20.83,20.6,17.11,48.56,45.81,48.04,44.56,36.79,32.82,35.18,23.95,26.5,18.67,18.2,21.18,21.5,18.1,28.4,26.4,21.0,23.67,62.96296296296296%,21.818181818181817%
22,2016-02-06,14:00,Wasps,9,Newcastle,8,Ricoh Arena,Craig Maxwell-Keys,17,H,Feb,2016,2015-16,25.43,20.61,46.04,24.06,24.56,23.9,30.23,27.9,19.15,19.5,19.54,21.71,17.11,43.21,44.06,43.44,51.93,24.25,37.21,27.82,30.23,26.5,15.47,13.08,15.0,14.2,18.1,28.4,26.4,21.0,23.67,62.96296296296296%,21.818181818181817%
23,2016-10-30,14:30,Wasps,31,Newcastle,6,Ricoh Arena,Craig Maxwell-Keys,37,H,Oct,2016,2016-17,25.43,20.61,46.04,24.48,24.56,26.22,30.23,27.9,19.58,19.5,21.22,21.71,17.11,44.06,44.06,47.44,51.93,26.19,37.21,36.0,30.23,26.5,14.54,13.08,14.82,14.2,18.1,28.4,26.4,21.0,23.67,62.96296296296296%,21.818181818181817%
24,2017-11-18,17:15,Wasps,40,Newcastle,10,Ricoh Arena,Matthew O'Grady,50,H,Nov,2017,2017-18,25.43,20.61,46.04,22.67,27.61,26.46,30.23,27.9,18.22,21.88,22.11,21.71,17.11,40.89,49.49,48.57,51.93,28.23,30.55,29.0,30.23,26.5,12.67,20.09,18.25,14.2,18.1,28.4,26.4,21.0,23.67,62.96296296296296%,21.818181818181817%
25,2019-03-09,14:00,Wasps,19,Newcastle,20,Ricoh Arena,Thomas Foley,39,A,Mar,2019,2018-19,25.43,20.61,46.04,25.91,25.38,26.84,30.23,27.9,20.79,20.14,21.13,21.71,17.11,46.7,45.52,47.97,51.93,25.65,23.44,24.73,30.23,26.5,17.54,16.2,17.73,14.2,18.1,28.4,26.4,21.0,23.67,62.96296296296296%,21.818181818181817%
26,2020-12-05,15:00,Wasps,17,Newcastle,27,Ricoh Arena,Andrew Jackson,44,A,Dec,2020,2020-21,25.43,20.61,46.04,23.93,26.97,26.85,30.23,27.9,19.73,21.69,22.77,21.71,17.11,43.66,48.65,49.62,51.93,27.36,38.09,22.64,30.23,26.5,16.45,23.0,18.44,14.2,18.1,28.4,26.4,21.0,23.67,62.96296296296296%,21.818181818181817%
27,2022-03-26,15:00,Wasps,27,Newcastle,24,Coventry Building Society Arena,Andrew Jackson,51,H,Mar,2022,2021-22,25.43,20.61,46.04,25.91,28.16,27.83,28.17,27.9,20.79,23.53,23.63,21.25,17.11,46.7,51.69,51.46,49.42,25.65,26.33,28.17,28.17,26.5,17.54,21.86,21.0,24.0,18.1,28.4,26.4,21.0,23.67,62.96296296296296%,21.818181818181817%
28,2010-09-18,15:00,Exeter,22,Newcastle,17,Sandy Park,Greg Garner,39,H,Sep,2010,2010-11,25.43,20.61,46.04,26.76,23.75,23.46,27.8,27.73,21.81,18.05,18.07,16.41,17.11,48.56,41.8,41.53,44.21,27.35,18.4,18.09,27.8,34.27,18.67,15.8,14.64,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
29,2011-09-10,15:00,Exeter,32,Newcastle,15,Sandy Park,Chris White,47,H,Sep,2011,2011-12,25.43,20.61,46.04,26.76,23.01,22.71,27.8,27.73,21.81,18.59,18.7,16.41,17.11,48.56,41.59,41.41,44.21,27.35,18.0,18.82,27.8,34.27,18.67,14.42,16.55,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
30,2013-12-21,15:00,Exeter,16,Newcastle,3,Sandy Park,Greg Garner,19,H,Dec,2013,2013-14,25.43,20.61,46.04,23.93,23.78,22.18,27.8,27.73,19.73,18.95,19.22,16.41,17.11,43.66,42.72,41.4,44.21,23.77,24.6,19.55,27.8,34.27,16.45,7.17,13.27,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
31,2015-02-14,16:30,Exeter,46,Newcastle,17,Sandy Park,Thomas Foley,63,H,Feb,2015,2014-15,25.43,20.61,46.04,24.06,25.84,27.21,27.8,27.73,19.15,20.54,20.83,16.41,17.11,43.21,46.38,48.04,44.21,25.19,34.2,34.91,27.8,34.27,15.47,21.5,21.18,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
32,2016-03-12,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,H,Mar,2016,2015-16,25.43,20.61,46.04,25.91,24.56,23.9,27.8,27.73,20.79,19.5,19.54,16.41,17.11,46.7,44.06,43.44,44.21,29.12,27.86,27.67,27.8,34.27,17.54,13.08,15.0,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
33,2017-02-25,15:00,Exeter,36,Newcastle,14,Sandy Park,Ian Tempest,50,H,Feb,2017,2016-17,25.43,20.61,46.04,24.06,27.61,26.22,27.8,27.73,19.15,21.88,21.22,16.41,17.11,43.21,49.49,47.44,44.21,25.19,33.17,30.58,27.8,34.27,15.47,20.09,14.82,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
34,2017-10-07,15:00,Exeter,34,Newcastle,24,Sandy Park,Andrew Jackson,58,H,Oct,2017,2017-18,25.43,20.61,46.04,24.48,27.61,26.46,27.8,27.73,19.58,21.88,22.11,16.41,17.11,44.06,49.49,48.57,44.21,28.29,33.17,30.08,27.8,34.27,14.54,20.09,18.25,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
35,2018-05-19,15:30,Exeter,36,Newcastle,5,Sandy Park,Matthew Carley,41,H,May,2018,2017-18,25.43,20.61,46.04,29.94,26.3,26.46,27.8,27.73,22.83,22.3,22.11,16.41,17.11,52.77,48.6,48.57,44.21,34.85,28.58,30.08,27.8,34.27,19.11,17.42,18.25,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
36,2019-02-23,14:30,Exeter,35,Newcastle,17,Sandy Park,Luke Pearce,52,H,Feb,2019,2018-19,25.43,20.61,46.04,24.06,25.38,26.84,27.8,27.73,19.15,20.14,21.13,16.41,17.11,43.21,45.52,47.97,44.21,25.19,26.75,29.77,27.8,34.27,15.47,16.2,17.73,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
37,2021-05-30,13:30,Exeter,74,Newcastle,3,Sandy Park,Andrew Jackson,77,H,May,2021,2020-21,25.43,20.61,46.04,29.94,27.48,26.85,27.8,27.73,22.83,23.14,22.77,16.41,17.11,52.77,50.62,49.62,44.21,34.85,29.29,33.62,27.8,34.27,19.11,18.25,18.44,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
38,2021-11-06,17:30,Exeter,14,Newcastle,15,Sandy Park,Andrew Jackson,29,A,Nov,2021,2021-22,25.43,20.61,46.04,22.67,27.48,27.83,27.8,27.73,18.22,23.14,23.63,16.41,17.11,40.89,50.62,51.46,44.21,26.44,29.29,26.08,27.8,34.27,12.67,18.25,21.0,13.36,13.36,29.8,26.4,41.0,11.67,71.32867132867133%,21.818181818181817%
39,2010-10-30,14:30,Northampton,34,Newcastle,13,Franklin's Gardens,Nigel Owens,47,H,Oct,2010,2010-11,25.43,20.61,46.04,24.48,23.75,23.46,27.5,27.47,19.58,18.05,18.07,20.36,17.11,44.06,41.8,41.53,47.85,32.0,30.8,29.18,27.5,32.67,14.54,15.8,14.64,18.38,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
40,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,N/A,59,H,Oct,2011,2011-12,25.43,20.61,46.04,24.48,23.01,22.71,27.5,27.47,19.58,18.59,18.7,20.36,17.11,44.06,41.59,41.41,47.85,32.0,27.92,28.27,27.5,32.67,14.54,14.42,16.55,18.38,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
41,2013-11-23,15:15,Northampton,18,Newcastle,0,Franklin's Gardens,Dean Richards,18,H,Nov,2013,2013-14,25.43,20.61,46.04,22.67,23.78,22.18,27.5,27.47,18.22,18.95,19.22,20.36,17.11,40.89,42.72,41.4,47.85,25.17,30.4,34.33,27.5,32.67,12.67,7.17,13.27,18.38,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
42,2015-01-02,19:45,Northampton,39,Newcastle,31,Franklin's Gardens,Ian Tempest,70,H,Jan,2015,2014-15,25.43,20.61,46.04,23.57,25.84,27.21,27.5,27.47,19.12,20.54,20.83,20.36,17.11,42.69,46.38,48.04,47.85,19.4,28.1,32.17,27.5,32.67,16.83,21.5,21.18,18.38,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
43,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,Oct,2015,2015-16,25.43,20.61,46.04,24.48,25.84,23.9,27.25,27.47,19.58,20.54,19.54,19.75,17.11,44.06,46.38,43.44,47.0,32.0,28.1,22.64,30.67,32.67,14.54,21.5,15.0,16.0,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
44,2016-11-25,19:45,Northampton,16,Newcastle,22,Franklin's Gardens,Andrew Jackson,38,A,Nov,2016,2016-17,25.43,20.61,46.04,22.67,24.56,26.22,27.5,27.47,18.22,19.5,21.22,20.36,17.11,40.89,44.06,47.44,47.85,25.17,21.29,22.36,27.5,32.67,12.67,13.08,14.82,18.38,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
45,2017-12-01,19:45,Northampton,22,Newcastle,24,Franklin's Gardens,Craig Maxwell-Keys,46,A,Dec,2017,2017-18,25.43,20.61,46.04,23.93,27.61,26.46,27.5,27.47,19.73,21.88,22.11,20.36,17.11,43.66,49.49,48.57,47.85,25.33,24.55,23.0,27.5,32.67,16.45,20.09,18.25,18.38,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
46,2018-12-01,15:00,Northampton,14,Newcastle,16,Franklin's Gardens,Matthew Carley,30,A,Dec,2018,2018-19,25.43,20.61,46.04,23.93,26.3,26.84,27.5,27.47,19.73,22.3,21.13,20.36,17.11,43.66,48.6,47.97,47.85,25.33,24.09,30.45,27.5,32.67,16.45,17.42,17.73,18.38,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
47,2022-06-04,15:00,Northampton,65,Newcastle,26,Franklin's Gardens,Karl Dickson,91,H,Jun,2022,2021-22,25.43,20.61,46.04,35.62,28.16,27.83,27.5,27.47,24.0,23.53,23.63,20.36,17.11,59.62,51.69,51.46,47.85,45.5,31.57,34.17,27.5,32.67,26.0,21.86,21.0,18.38,18.11,38.8,26.4,33.67,22.0,65.41353383458647%,21.818181818181817%
48,2011-02-27,17:30,Leeds,5,Newcastle,22,Headingley,N/A,27,A,Feb,2011,2010-11,25.43,20.61,46.04,24.06,23.01,23.46,12.73,12.73,19.15,18.59,18.07,21.18,17.11,43.21,41.59,41.53,33.91,7.0,14.14,12.73,12.73,5.0,15.47,14.42,14.64,22.0,22.0,15.0,26.4,5.0,22.0,27.27272727272727%,21.818181818181817%
49,2011-05-07,15:00,Bath,42,Newcastle,12,Recreation Ground,Wayne Barnes,54,H,May,2011,2010-11,25.43,20.61,46.04,29.94,23.01,23.46,23.66,24.34,22.83,18.59,18.07,20.84,17.11,52.77,41.59,41.53,44.49,33.73,22.55,20.0,23.66,28.5,19.11,14.42,14.64,18.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
50,2012-02-11,14:15,Bath,30,Newcastle,24,Recreation Ground,Dean Richards,54,H,Feb,2012,2011-12,25.43,20.61,46.04,24.06,22.83,22.71,23.66,24.34,19.15,18.33,18.7,20.84,17.11,43.21,41.17,41.41,44.49,23.9,20.75,21.0,23.66,28.5,15.47,18.2,16.55,18.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
51,2014-02-08,15:00,Bath,24,Newcastle,6,The Recreation Ground,Tim Wigglesworth,30,H,Feb,2014,2013-14,25.43,20.61,46.04,24.06,25.03,22.18,25.84,24.34,19.15,20.78,19.22,17.8,17.11,43.21,45.81,41.4,43.64,23.9,27.17,21.64,25.84,28.5,15.47,18.2,13.27,13.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
52,2014-11-15,17:00,Bath,23,Newcastle,14,The Recreation Ground,Ian Tempest,37,H,Nov,2014,2014-15,25.43,20.61,46.04,22.67,25.03,27.21,25.84,24.34,18.22,20.78,20.83,17.8,17.11,40.89,45.81,48.04,43.64,19.0,27.17,32.15,25.84,28.5,12.67,18.2,21.18,13.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
53,2016-03-18,19:45,Bath,21,Newcastle,19,The Recreation Ground,Tim Wigglesworth,40,H,Mar,2016,2015-16,25.43,20.61,46.04,25.91,24.56,23.9,25.84,24.34,20.79,19.5,19.54,17.8,17.11,46.7,44.06,43.44,43.64,21.39,24.69,21.27,25.84,28.5,17.54,13.08,15.0,13.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
54,2016-09-10,15:00,Bath,58,Newcastle,5,Recreation Ground,Ian Tempest,63,H,Sep,2016,2016-17,25.43,20.61,46.04,26.76,24.56,26.22,23.66,24.34,21.81,19.5,21.22,20.84,17.11,48.56,44.06,47.44,44.49,31.15,24.69,26.73,23.66,28.5,18.67,13.08,14.82,18.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
55,2017-09-23,15:00,Bath,32,Newcastle,33,Recreation Ground,Craig Maxwell-Keys,65,A,Sep,2017,2017-18,25.43,20.61,46.04,26.76,27.61,26.46,23.66,24.34,21.81,21.88,22.11,20.84,17.11,48.56,49.49,48.57,44.49,31.15,27.73,31.09,23.66,28.5,18.67,20.09,18.25,18.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
56,2019-02-16,15:00,Bath,30,Newcastle,13,Recreation Ground,JP Doyle,43,H,Feb,2019,2018-19,25.43,20.61,46.04,24.06,25.38,26.84,23.66,24.34,19.15,20.14,21.13,20.84,17.11,43.21,45.52,47.97,44.49,23.9,21.67,23.82,23.66,28.5,15.47,16.2,17.73,18.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
57,2020-11-21,12:30,Bath,12,Newcastle,19,Recreation Ground,Craig Maxwell-Keys,31,A,Nov,2020,2020-21,25.43,20.61,46.04,22.67,26.97,26.85,23.66,24.34,18.22,21.69,22.77,20.84,17.11,40.89,48.65,49.62,44.49,19.0,23.12,24.1,23.66,28.5,12.67,23.0,18.44,18.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
58,2021-09-25,15:00,Bath,13,Newcastle,20,Recreation Ground,Craig Maxwell-Keys,33,A,Sep,2021,2021-22,25.43,20.61,46.04,26.76,27.48,27.83,23.66,24.34,21.81,23.14,23.63,20.84,17.11,48.56,50.62,51.46,44.49,31.15,22.29,21.42,23.66,28.5,18.67,18.25,21.0,18.0,16.5,26.2,26.4,18.33,17.33,63.43283582089553%,21.818181818181817%
59,2010-11-27,15:00,Leicester,44,Newcastle,19,Welford Road,N/A,63,H,Nov,2010,2010-11,25.43,20.61,46.04,22.67,23.75,23.46,26.96,26.88,18.22,18.05,18.07,19.34,17.11,40.89,41.8,41.53,46.3,25.0,37.0,29.69,26.96,33.4,12.67,15.8,14.64,14.0,14.0,33.0,26.4,35.33,15.0,72.85714285714285%,21.818181818181817%
60,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,Feb,2012,2011-12,25.43,20.61,46.04,24.06,22.83,22.71,26.96,26.88,19.15,18.33,18.7,19.34,17.11,43.21,41.17,41.41,46.3,28.84,26.38,28.75,26.96,33.4,15.47,18.2,16.55,14.0,14.0,33.0,26.4,35.33,15.0,72.85714285714285%,21.818181818181817%
61,2013-09-21,15:00,Leicester,31,Newcastle,6,Welford Road,David Rose,37,H,Sep,2013,2013-14,25.43,20.61,46.04,26.76,23.78,22.18,26.96,26.88,21.81,18.95,19.22,19.34,17.11,48.56,42.72,41.4,46.3,29.55,29.85,26.27,26.96,33.4,18.67,7.17,13.27,14.0,14.0,33.0,26.4,35.33,15.0,72.85714285714285%,21.818181818181817%
62,2014-09-06,15:00,Leicester,36,Newcastle,17,Welford Road,Luke Pearce,53,H,Sep,2014,2014-15,25.43,20.61,46.04,26.76,25.03,27.21,26.96,26.88,21.81,20.78,20.83,19.34,17.11,48.56,45.81,48.04,46.3,29.55,25.7,24.0,26.96,33.4,18.67,18.2,21.18,14.0,14.0,33.0,26.4,35.33,15.0,72.85714285714285%,21.818181818181817%
63,2015-12-26,15:00,Leicester,22,Newcastle,10,Welford Road,Tim Wigglesworth,32,H,Dec,2015,2015-16,25.43,20.61,46.04,23.93,25.84,23.9,26.96,26.88,19.73,20.54,19.54,19.34,17.11,43.66,46.38,43.44,46.3,24.33,23.7,26.09,26.96,33.4,16.45,21.5,15.0,14.0,14.0,33.0,26.4,35.33,15.0,72.85714285714285%,21.818181818181817%
