,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
171,2011-03-06,15:00,Exeter,30,Northampton,9,Sandy Park,N/A,39,H,Mar,2011,2010-11,24.08,19.24,43.32,25.22,23.01,23.46,24.02,24.02,18.77,18.59,18.07,16.45,20.83,43.99,41.59,41.53,40.47,28.43,18.0,18.09,24.02,20.2,19.29,17.14,17.92,16.8,16.8,40.2,17.0,18.67,19.0,61.81818181818181%,52.54237288135594%
172,2012-04-22,14:00,Exeter,15,Northampton,18,Sandy Park,Andrew Small,33,A,Apr,2012,2011-12,24.08,19.24,43.32,25.81,22.83,22.71,24.02,24.02,23.31,18.33,18.7,16.45,20.83,49.11,41.17,41.41,40.47,17.4,24.73,18.82,24.02,20.2,20.86,20.58,20.92,16.8,16.8,40.2,17.0,18.67,19.0,61.81818181818181%,52.54237288135594%
173,2013-01-05,15:00,Exeter,19,Northampton,30,Sandy Park,Greg Garner,49,A,Jan,2013,2012-13,24.08,19.24,43.32,22.33,23.78,24.81,24.02,24.02,16.83,18.95,19.37,16.45,20.83,39.15,42.72,44.19,40.47,19.67,24.6,28.73,24.02,20.2,17.67,23.23,22.38,16.8,16.8,40.2,17.0,18.67,19.0,61.81818181818181%,52.54237288135594%
174,2014-02-08,19:00,Exeter,16,Northampton,17,Sandy Park,Greg Garner,33,A,Feb,2014,2013-14,24.08,19.24,43.32,21.59,25.03,22.18,24.02,24.02,18.08,20.78,19.22,16.45,20.83,39.67,45.81,41.4,40.47,22.78,24.45,19.55,24.02,20.2,21.29,23.82,19.36,16.8,16.8,40.2,17.0,18.67,19.0,61.81818181818181%,52.54237288135594%
175,2015-04-12,14:00,Exeter,21,Northampton,10,Sandy Park,Wayne Barnes,31,H,Apr,2015,2014-15,24.08,19.24,43.32,25.81,27.81,27.21,24.02,24.02,23.31,21.01,20.83,16.45,20.83,49.11,48.83,48.04,40.47,17.4,37.67,34.91,24.02,20.2,20.86,17.0,23.55,16.8,16.8,40.2,17.0,18.67,19.0,61.81818181818181%,52.54237288135594%
176,2011-03-12,15:00,Leeds,13,Northampton,23,Headingley,N/A,36,A,Mar,2011,2010-11,24.08,19.24,43.32,25.22,23.01,23.46,12.73,12.73,18.77,18.59,18.07,21.18,20.83,43.99,41.59,41.53,33.91,20.0,14.14,12.73,12.73,13.0,19.29,17.14,17.92,23.0,23.0,15.0,17.0,13.0,23.0,27.27272727272727%,52.54237288135594%
177,2011-01-08,15:00,Leicester,27,Northampton,16,Welford Road,N/A,43,H,Jan,2011,2010-11,24.08,19.24,43.32,22.33,23.01,23.46,27.45,27.45,16.83,18.59,18.07,17.4,20.83,39.15,41.59,41.53,44.84,23.6,24.08,29.69,27.45,23.14,17.67,17.14,17.92,14.83,15.14,26.2,17.0,26.0,16.67,76.66666666666667%,52.54237288135594%
178,2011-05-14,15:15,Leicester,11,Northampton,3,Welford Road,Wayne Barnes,14,H,May,2011,2010-11,24.08,19.24,43.32,29.95,23.01,23.46,27.45,27.45,21.45,18.59,18.07,17.4,20.83,51.39,41.59,41.53,44.84,26.8,24.08,29.69,27.45,23.14,17.43,17.14,17.92,14.83,15.14,26.2,17.0,26.0,16.67,76.66666666666667%,52.54237288135594%
179,2011-12-03,14:15,Leicester,30,Northampton,25,Welford Road,Wayne Barnes,55,H,Dec,2011,2011-12,24.08,19.24,43.32,21.97,23.01,22.71,27.45,27.45,17.85,18.59,18.7,17.4,20.83,39.82,41.59,41.41,44.84,29.6,24.08,28.75,27.45,23.14,24.0,17.14,20.92,14.83,15.14,26.2,17.0,26.0,16.67,76.66666666666667%,52.54237288135594%
180,2012-11-03,14:15,Leicester,16,Northampton,12,Welford Road,N/A,28,H,Nov,2012,2012-13,24.08,19.24,43.32,21.23,22.83,24.81,27.45,27.45,17.49,18.33,19.37,17.4,20.83,38.73,41.17,44.19,44.84,22.12,26.38,27.92,27.45,23.14,26.0,20.58,22.38,14.83,15.14,26.2,17.0,26.0,16.67,76.66666666666667%,52.54237288135594%
181,2013-05-25,15:00,Leicester,37,Northampton,17,Twickenham Stadium,Wayne Barnes,54,H,May,2013,2012-13,24.08,19.24,43.32,29.95,23.78,24.81,25.05,27.45,21.45,18.95,19.37,23.62,20.83,51.39,42.72,44.19,48.67,26.8,29.85,27.92,27.5,23.14,17.43,23.23,22.38,23.5,15.14,26.2,17.0,26.0,16.67,76.66666666666667%,52.54237288135594%
182,2013-10-05,15:15,Leicester,19,Northampton,19,Welford Road,JP Doyle,38,D,Oct,2013,2013-14,24.08,19.24,43.32,22.89,23.78,22.18,27.45,27.45,17.56,18.95,19.22,17.4,20.83,40.45,42.72,41.4,44.84,20.0,29.85,26.27,27.45,23.14,23.0,23.23,19.36,14.83,15.14,26.2,17.0,26.0,16.67,76.66666666666667%,52.54237288135594%
183,2015-05-16,15:30,Leicester,22,Northampton,14,Welford Road,Matthew Carley,36,H,May,2015,2014-15,24.08,19.24,43.32,29.95,27.81,27.21,27.45,27.45,21.45,21.01,20.83,17.4,20.83,51.39,48.83,48.04,44.84,26.8,24.67,24.0,27.45,23.14,17.43,17.0,23.55,14.83,15.14,26.2,17.0,26.0,16.67,76.66666666666667%,52.54237288135594%
184,2011-04-19,19:45,Gloucester,27,Northampton,15,Kingsholm,N/A,42,H,Apr,2011,2010-11,24.08,19.24,43.32,25.81,23.01,23.46,25.82,25.82,23.31,18.59,18.07,20.71,20.83,49.11,41.59,41.53,46.53,26.71,31.5,30.73,25.82,26.4,20.86,17.14,17.92,24.0,24.0,36.4,17.0,26.0,27.0,67.27272727272727%,52.54237288135594%
185,2012-02-11,14:15,Gloucester,27,Northampton,24,Kingsholm,N/A,51,H,Feb,2012,2011-12,24.08,19.24,43.32,21.59,22.83,22.71,25.82,25.82,18.08,18.33,18.7,20.71,20.83,39.67,41.17,41.41,46.53,30.17,23.64,25.18,25.82,26.4,21.29,20.58,20.92,24.0,24.0,36.4,17.0,26.0,27.0,67.27272727272727%,52.54237288135594%
186,2012-09-01,15:00,Gloucester,19,Northampton,24,Kingsholm,N/A,43,A,Sep,2012,2012-13,24.08,19.24,43.32,25.53,22.83,24.81,25.82,25.82,20.55,18.33,19.37,20.71,20.83,46.08,41.17,44.19,46.53,24.2,23.64,21.73,25.82,26.4,18.55,20.58,22.38,24.0,24.0,36.4,17.0,26.0,27.0,67.27272727272727%,52.54237288135594%
187,2013-09-21,15:15,Gloucester,26,Northampton,24,Kingsholm,Martin Fox,50,H,Sep,2013,2013-14,24.08,19.24,43.32,25.53,23.78,22.18,25.82,25.82,20.55,18.95,19.22,20.71,20.83,46.08,42.72,41.4,46.53,24.2,19.45,21.91,25.82,26.4,18.55,23.23,19.36,24.0,24.0,36.4,17.0,26.0,27.0,67.27272727272727%,52.54237288135594%
188,2015-03-07,15:15,Gloucester,33,Northampton,33,Kingsholm,Greg Garner,66,D,Mar,2015,2014-15,24.08,19.24,43.32,25.22,27.81,27.21,25.82,25.82,18.77,21.01,20.83,20.71,20.83,43.99,48.83,48.04,46.53,27.67,36.4,29.55,25.82,26.4,19.29,17.0,23.55,24.0,24.0,36.4,17.0,26.0,27.0,67.27272727272727%,52.54237288135594%
189,2011-02-19,15:00,Bath,38,Northampton,8,Recreation Ground,N/A,46,H,Feb,2011,2010-11,24.08,19.24,43.32,21.59,23.01,23.46,20.5,24.49,18.08,18.59,18.07,17.64,20.83,39.67,41.59,41.53,38.14,25.56,22.55,20.0,20.5,18.0,21.29,17.14,17.92,17.0,18.4,33.6,17.0,15.33,19.33,71.9298245614035%,52.54237288135594%
190,2012-03-31,17:30,Bath,6,Northampton,26,Recreation Ground,Martin Fox,32,A,Mar,2012,2011-12,24.08,19.24,43.32,25.22,22.83,22.71,20.5,24.49,18.77,18.33,18.7,17.64,20.83,43.99,41.17,41.41,38.14,20.29,20.75,21.0,20.5,18.0,19.29,20.58,20.92,17.0,18.4,33.6,17.0,15.33,19.33,71.9298245614035%,52.54237288135594%
191,2012-09-14,19:45,Bath,14,Northampton,18,The Recreation Ground,N/A,32,A,Sep,2012,2012-13,24.08,19.24,43.32,25.53,22.83,24.81,27.32,24.49,20.55,18.33,19.37,16.5,20.83,46.08,41.17,44.19,43.82,30.27,20.75,26.27,27.32,18.0,18.55,20.58,22.38,19.33,18.4,33.6,17.0,15.33,19.33,71.9298245614035%,52.54237288135594%
192,2014-05-02,19:45,Bath,19,Northampton,19,The Recreation Ground,Matthew Carley,38,D,May,2014,2013-14,24.08,19.24,43.32,29.95,25.03,22.18,27.32,24.49,21.45,20.78,19.22,16.5,20.83,51.39,45.81,41.4,43.82,34.8,27.17,21.64,27.32,18.0,17.43,23.82,19.36,19.33,18.4,33.6,17.0,15.33,19.33,71.9298245614035%,52.54237288135594%
193,2015-02-21,15:15,Bath,13,Northampton,21,The Recreation Ground,Greg Garner,34,A,Feb,2015,2014-15,24.08,19.24,43.32,21.59,27.81,27.21,27.32,24.49,18.08,21.01,20.83,16.5,20.83,39.67,48.83,48.04,43.82,25.56,31.43,32.15,27.32,18.0,21.29,17.0,23.55,19.33,18.4,33.6,17.0,15.33,19.33,71.9298245614035%,52.54237288135594%
194,2010-09-11,13:30,Harlequins,16,Northampton,20,Twickenham Stoop,Andrew Small,36,A,Sep,2010,2010-11,24.08,19.24,43.32,25.53,23.75,23.46,24.45,24.37,20.55,18.05,18.07,16.92,20.83,46.08,41.8,41.53,41.37,23.73,27.33,25.55,24.45,20.0,18.55,23.25,17.92,17.6,19.67,26.8,17.0,17.67,20.67,71.9298245614035%,52.54237288135594%
195,2011-09-09,19:45,Harlequins,26,Northampton,13,Twickenham Stoop,Greg Garner,39,H,Sep,2011,2011-12,24.08,19.24,43.32,25.53,23.01,22.71,24.45,24.37,20.55,18.59,18.7,16.92,20.83,46.08,41.59,41.41,41.37,23.73,27.45,28.15,24.45,20.0,18.55,17.14,20.92,17.6,19.67,26.8,17.0,17.67,20.67,71.9298245614035%,52.54237288135594%
196,2012-05-12,14:45,Harlequins,25,Northampton,23,Twickenham Stoop,Andrew Small (England),48,H,May,2012,2011-12,24.08,19.24,43.32,29.95,22.83,22.71,24.45,24.37,21.45,18.33,18.7,16.92,20.83,51.39,41.17,41.41,41.37,22.5,26.92,28.15,24.45,20.0,17.43,20.58,20.92,17.6,19.67,26.8,17.0,17.67,20.67,71.9298245614035%,52.54237288135594%
197,2013-05-04,15:00,Harlequins,22,Northampton,19,Twickenham Stoop,Tim Wigglesworth,41,H,May,2013,2012-13,24.08,19.24,43.32,29.95,23.78,24.81,24.45,24.37,21.45,18.95,19.37,16.92,20.83,51.39,42.72,44.19,41.37,22.5,19.3,24.64,24.45,20.0,17.43,23.23,22.38,17.6,19.67,26.8,17.0,17.67,20.67,71.9298245614035%,52.54237288135594%
198,2013-09-13,19:45,Harlequins,6,Northampton,13,Twickenham Stoop,Andrew Small,19,A,Sep,2013,2013-14,24.08,19.24,43.32,25.53,23.78,22.18,24.45,24.37,20.55,18.95,19.22,16.92,20.83,46.08,42.72,41.4,41.37,23.73,19.3,18.82,24.45,20.0,18.55,23.23,19.36,17.6,19.67,26.8,17.0,17.67,20.67,71.9298245614035%,52.54237288135594%
199,2014-12-27,16:30,Harlequins,25,Northampton,30,Twickenham Stadium,Wayne Barnes,55,A,Dec,2014,2014-15,24.08,19.24,43.32,21.97,25.03,27.21,25.05,24.37,17.85,20.78,20.83,23.62,20.83,39.82,45.81,48.04,48.67,21.17,20.5,24.0,23.67,20.0,24.0,23.82,23.55,23.5,19.67,26.8,17.0,17.67,20.67,71.9298245614035%,52.54237288135594%
200,2010-09-26,15:00,Saracens,24,Northampton,17,Vicarage Road,N/A,41,H,Sep,2010,2010-11,24.08,19.24,43.32,25.53,23.75,23.46,23.61,27.29,20.55,18.05,18.07,13.57,20.83,46.08,41.8,41.53,37.17,28.3,21.0,22.33,23.61,20.67,18.55,23.25,17.92,14.5,21.17,28.0,17.0,21.67,27.33,82.75862068965517%,52.54237288135594%
201,2012-03-04,17:00,Saracens,18,Northampton,12,Vicarage Road,N/A,30,H,Mar,2012,2011-12,24.08,19.24,43.32,25.22,22.83,22.71,23.61,27.29,18.77,18.33,18.7,13.57,20.83,43.99,41.17,41.41,37.17,29.14,23.64,21.18,23.61,20.67,19.29,20.58,20.92,14.5,21.17,28.0,17.0,21.67,27.33,82.75862068965517%,52.54237288135594%
202,2012-12-30,14:15,Saracens,17,Northampton,16,Stadium mk,N/A,33,H,Dec,2012,2012-13,24.08,19.24,43.32,21.97,22.83,24.81,21.0,27.29,17.85,18.33,19.37,18.0,20.83,39.82,41.17,44.19,39.0,32.29,23.64,27.58,17.0,20.67,24.0,20.58,22.38,16.0,21.17,28.0,17.0,21.67,27.33,82.75862068965517%,52.54237288135594%
203,2013-05-12,15:00,Saracens,13,Northampton,27,Allianz Park,JP Doyle,40,A,May,2013,2012-13,24.08,19.24,43.32,29.95,23.78,24.81,31.23,27.29,21.45,18.95,19.37,16.0,20.83,51.39,42.72,44.19,47.23,26.14,31.92,27.58,31.23,20.67,17.43,23.23,22.38,27.33,21.17,28.0,17.0,21.67,27.33,82.75862068965517%,52.54237288135594%
204,2014-04-13,14:00,Saracens,28,Northampton,24,Allianz Park,Matthew Carley,52,H,Apr,2014,2013-14,24.08,19.24,43.32,25.81,25.03,22.18,31.23,27.29,23.31,20.78,19.22,16.0,20.83,49.11,45.81,41.4,47.23,30.4,34.73,32.08,31.23,20.67,20.86,23.82,19.36,27.33,21.17,28.0,17.0,21.67,27.33,82.75862068965517%,52.54237288135594%
205,2014-11-23,13:00,Saracens,24,Northampton,31,Allianz Park,Matthew Carley,55,A,Nov,2014,2014-15,24.08,19.24,43.32,21.23,25.03,27.21,31.23,27.29,17.49,20.78,20.83,16.0,20.83,38.73,45.81,48.04,47.23,28.0,34.73,33.27,31.23,20.67,26.0,23.82,23.55,27.33,21.17,28.0,17.0,21.67,27.33,82.75862068965517%,52.54237288135594%
206,2011-09-30,19:45,Worcester,12,Northampton,3,Sixways,N/A,15,H,Sep,2011,2011-12,24.08,19.24,43.32,25.53,23.01,22.71,17.64,17.64,20.55,18.59,18.7,20.15,20.83,46.08,41.59,41.41,37.79,18.62,14.17,16.64,17.64,13.33,18.55,17.14,20.92,21.0,21.0,21.2,17.0,13.33,21.0,36.36363636363637%,52.54237288135594%
207,2013-02-16,15:00,Worcester,18,Northampton,27,Sixways,Greg Garner,45,A,Feb,2013,2012-13,24.08,19.24,43.32,21.59,23.78,24.81,17.64,17.64,18.08,18.95,19.37,20.15,20.83,39.67,42.72,44.19,37.79,17.0,15.55,20.64,17.64,13.33,21.29,23.23,22.38,21.0,21.0,21.2,17.0,13.33,21.0,36.36363636363637%,52.54237288135594%
208,2013-11-30,15:00,Worcester,10,Northampton,33,Sixways,Tim Wigglesworth,43,A,Nov,2013,2013-14,24.08,19.24,43.32,21.23,23.78,22.18,17.64,17.64,17.49,18.95,19.22,20.15,20.83,38.73,42.72,41.4,37.79,11.0,15.55,15.64,17.64,13.33,26.0,23.23,19.36,21.0,21.0,21.2,17.0,13.33,21.0,36.36363636363637%,52.54237288135594%
209,2013-04-14,15:00,London Welsh,14,Northampton,31,Kassam Stadium,Greg Garner,45,A,Apr,2013,2012-13,24.08,19.24,43.32,25.81,23.78,24.81,15.59,15.59,23.31,18.95,19.37,33.45,20.83,49.11,42.72,44.19,49.05,13.5,24.5,20.91,15.59,14.0,20.86,23.23,22.38,37.0,37.0,13.6,17.0,14.0,37.0,18.181818181818183%,52.54237288135594%
210,2014-11-30,14:30,London Welsh,14,Northampton,43,Kassam Stadium,Tim Wigglesworth,57,A,Nov,2014,2014-15,24.08,19.24,43.32,21.23,25.03,27.21,15.59,15.59,17.49,20.78,20.83,33.45,20.83,38.73,45.81,48.04,49.05,11.67,6.4,10.27,15.59,14.0,26.0,23.82,23.55,37.0,37.0,13.6,17.0,14.0,37.0,18.181818181818183%,52.54237288135594%
211,2011-04-15,19:45,Newcastle,15,Northampton,22,Kingston Park,Greg Garner,37,A,Apr,2011,2010-11,24.08,19.24,43.32,25.81,23.01,23.46,16.93,16.93,23.31,18.59,18.07,20.57,20.83,49.11,41.59,41.53,37.5,15.43,18.38,18.09,16.93,13.75,20.86,17.14,17.92,27.75,27.75,25.8,17.0,13.33,29.67,27.27272727272727%,52.54237288135594%
212,2011-12-31,14:00,Newcastle,14,Northampton,32,Kingston Park,Tim Wigglesworth,46,A,Dec,2011,2011-12,24.08,19.24,43.32,21.97,23.01,22.71,16.93,16.93,17.85,18.59,18.7,20.57,20.83,39.82,41.59,41.41,37.5,16.8,18.38,15.36,16.93,13.75,24.0,17.14,20.92,27.75,27.75,25.8,17.0,13.33,29.67,27.27272727272727%,52.54237288135594%
213,2014-02-23,15:00,Newcastle,16,Northampton,22,Kingston Park,Andrew Small,38,A,Feb,2014,2013-14,24.08,19.24,43.32,21.59,25.03,22.18,16.93,16.93,18.08,20.78,19.22,20.57,20.83,39.67,45.81,41.4,37.5,17.75,16.5,12.27,16.93,13.75,21.29,23.82,19.36,27.75,27.75,25.8,17.0,13.33,29.67,27.27272727272727%,52.54237288135594%
214,2014-09-21,14:00,Newcastle,10,Northampton,35,Kingston Park,Greg Garner,45,A,Sep,2014,2014-15,24.08,19.24,43.32,25.53,25.03,27.21,16.93,16.93,20.55,20.78,20.83,20.57,20.83,46.08,45.81,48.04,37.5,15.0,16.5,22.0,16.93,13.75,18.55,23.82,23.55,27.75,27.75,25.8,17.0,13.33,29.67,27.27272727272727%,52.54237288135594%
215,2011-01-02,15:00,Sale,28,Saracens,22,Edgeley Park,N/A,50,H,Jan,2011,2010-11,24.08,19.24,43.32,22.33,23.01,23.46,21.29,21.47,16.83,18.59,18.07,22.81,23.15,39.15,41.59,41.53,44.1,24.0,21.62,21.45,21.29,15.4,24.67,23.38,20.83,33.5,23.0,22.8,34.2,13.33,16.0,58.18181818181818%,69.49152542372882%
216,2012-03-23,19:45,Sale,9,Saracens,45,Edgeley Park,Andrew Small,54,A,Mar,2012,2011-12,24.08,19.24,43.32,25.22,22.83,22.71,21.29,21.47,18.77,18.33,18.7,22.81,23.15,43.99,41.17,41.41,44.1,16.0,19.0,21.0,21.29,15.4,28.0,19.38,22.58,33.5,23.0,22.8,34.2,13.33,16.0,58.18181818181818%,69.49152542372882%
217,2012-09-08,16:30,Sale,16,Saracens,23,Salford City Stadium,N/A,39,A,Sep,2012,2012-13,24.08,19.24,43.32,25.53,22.83,24.81,19.32,21.47,20.55,18.33,19.37,18.77,23.15,46.08,41.17,44.19,38.09,25.6,19.0,20.18,19.32,15.4,28.36,19.38,19.55,19.0,23.0,22.8,34.2,13.33,16.0,58.18181818181818%,69.49152542372882%
218,2014-02-14,20:00,Sale,10,Saracens,15,Salford City Stadium,Greg Garner,25,A,Feb,2014,2013-14,24.08,19.24,43.32,21.59,25.03,22.18,19.32,21.47,18.08,20.78,19.22,18.77,23.15,39.67,45.81,41.4,38.09,19.33,23.82,18.45,19.32,15.4,20.44,25.0,25.0,19.0,23.0,22.8,34.2,13.33,16.0,58.18181818181818%,69.49152542372882%
219,2015-02-21,14:00,Sale,14,Saracens,10,AJ Bell Stadium,Dean Richards,24,H,Feb,2015,2014-15,24.08,19.24,43.32,21.59,27.81,27.21,26.27,21.47,18.08,21.01,20.83,16.18,23.15,39.67,48.83,48.04,42.45,19.33,22.8,26.27,26.27,15.4,20.44,29.14,27.31,10.0,23.0,22.8,34.2,13.33,16.0,58.18181818181818%,69.49152542372882%
220,2011-02-27,13:00,Wasps,15,Saracens,26,Adams Park,N/A,41,A,Feb,2011,2010-11,24.08,19.24,43.32,21.59,23.01,23.46,23.95,25.35,18.08,18.59,18.07,20.6,23.15,39.67,41.59,41.53,44.56,20.43,23.64,25.82,23.95,16.4,20.44,23.38,20.83,25.5,25.6,28.6,34.2,16.67,26.67,56.36363636363636%,69.49152542372882%
221,2012-02-12,13:15,Wasps,17,Saracens,22,Adams Park,Greg Garner,39,A,Feb,2012,2011-12,24.08,19.24,43.32,21.59,22.83,22.71,23.95,25.35,18.08,18.33,18.7,20.6,23.15,39.67,41.17,41.41,44.56,20.43,20.33,17.45,23.95,16.4,20.44,19.38,22.58,25.5,25.6,28.6,34.2,16.67,26.67,56.36363636363636%,69.49152542372882%
222,2013-03-30,15:00,Wasps,13,Saracens,22,Adams Park,Martin Fox,35,A,Mar,2013,2012-13,24.08,19.24,43.32,25.22,23.78,24.81,23.95,25.35,18.77,18.95,19.37,20.6,23.15,43.99,42.72,44.19,44.56,21.75,21.2,25.82,23.95,16.4,28.0,24.33,19.55,25.5,25.6,28.6,34.2,16.67,26.67,56.36363636363636%,69.49152542372882%
223,2014-03-29,15:00,Wasps,20,Saracens,32,Adams Park,Luke Pearce,52,A,Mar,2014,2013-14,24.08,19.24,43.32,25.22,25.03,22.18,23.95,25.35,18.77,20.78,19.22,20.6,23.15,43.99,45.81,41.4,44.56,21.75,32.82,22.45,23.95,16.4,28.0,25.0,25.0,25.5,25.6,28.6,34.2,16.67,26.67,56.36363636363636%,69.49152542372882%
224,2015-03-08,14:00,Wasps,17,Saracens,26,Ricoh Arena,Matthew Carley,43,A,Mar,2015,2014-15,24.08,19.24,43.32,25.22,27.81,27.21,33.14,25.35,18.77,21.01,20.83,20.0,23.15,43.99,48.83,48.04,53.14,21.75,30.67,35.18,33.14,16.4,28.0,29.14,27.31,26.0,25.6,28.6,34.2,16.67,26.67,56.36363636363636%,69.49152542372882%
225,2010-09-04,14:00,London Irish,33,Saracens,16,Twickenham Stadium,Andrew Small,49,H,Sep,2010,2010-11,24.08,19.24,43.32,25.53,23.75,23.46,25.05,25.53,20.55,18.05,18.07,23.62,23.15,46.08,41.8,41.53,48.67,27.6,29.8,26.82,23.0,26.6,28.36,17.4,20.83,25.4,27.6,24.2,34.2,27.0,31.33,50.90909090909091%,69.49152542372882%
226,2012-04-14,15:00,London Irish,19,Saracens,28,Madejski Stadium,Martin Fox,47,A,Apr,2012,2011-12,24.08,19.24,43.32,25.81,22.83,22.71,25.73,25.53,23.31,18.33,18.7,22.55,23.15,49.11,41.17,41.41,48.27,29.33,27.82,29.18,25.73,26.6,22.67,19.38,22.58,26.67,27.6,24.2,34.2,27.0,31.33,50.90909090909091%,69.49152542372882%
227,2013-02-09,15:00,London Irish,29,Saracens,16,Madejski Stadium,Andrew Small,45,H,Feb,2013,2012-13,24.08,19.24,43.32,21.59,23.78,24.81,25.73,25.53,18.08,18.95,19.37,22.55,23.15,39.67,42.72,44.19,48.27,20.14,24.64,29.45,25.73,26.6,20.44,24.33,19.55,26.67,27.6,24.2,34.2,27.0,31.33,50.90909090909091%,69.49152542372882%
228,2013-09-07,14:00,London Irish,20,Saracens,42,Twickenham Stadium,Greg Garner,62,A,Sep,2013,2013-14,24.08,19.24,43.32,25.53,23.78,22.18,25.05,25.53,20.55,18.95,19.22,23.62,23.15,46.08,42.72,41.4,48.67,27.6,24.64,20.73,23.0,26.6,28.36,24.33,25.0,25.4,27.6,24.2,34.2,27.0,31.33,50.90909090909091%,69.49152542372882%
229,2014-09-20,15:00,London Irish,32,Saracens,36,Madejski Stadium,Luke Pearce,68,A,Sep,2014,2014-15,24.08,19.24,43.32,25.53,25.03,27.21,25.73,25.53,20.55,20.78,20.83,22.55,23.15,46.08,45.81,48.04,48.27,27.6,21.55,21.45,25.73,26.6,28.36,25.0,27.31,26.67,27.6,24.2,34.2,27.0,31.33,50.90909090909091%,69.49152542372882%
230,2011-04-16,15:00,Exeter,12,Saracens,33,Sandy Park,Dean Richards,45,A,Apr,2011,2010-11,24.08,19.24,43.32,25.81,23.01,23.46,24.02,24.02,23.31,18.59,18.07,16.45,23.15,49.11,41.59,41.53,40.47,17.4,18.0,18.09,24.02,15.0,22.67,23.38,20.83,19.4,19.4,40.2,34.2,16.67,15.67,61.81818181818181%,69.49152542372882%
231,2011-10-01,15:00,Exeter,13,Saracens,17,Sandy Park,N/A,30,A,Oct,2011,2011-12,24.08,19.24,43.32,22.89,23.01,22.71,24.02,24.02,17.56,18.59,18.7,16.45,23.15,40.45,41.59,41.41,40.47,29.6,18.0,18.82,24.02,15.0,18.0,23.38,22.58,19.4,19.4,40.2,34.2,16.67,15.67,61.81818181818181%,69.49152542372882%
232,2012-09-23,14:15,Exeter,14,Saracens,12,Sandy Park,N/A,26,H,Sep,2012,2012-13,24.08,19.24,43.32,25.53,22.83,24.81,24.02,24.02,20.55,18.33,19.37,16.45,23.15,46.08,41.17,44.19,40.47,24.9,24.73,28.73,24.02,15.0,28.36,19.38,19.55,19.4,19.4,40.2,34.2,16.67,15.67,61.81818181818181%,69.49152542372882%
233,2013-11-23,15:00,Exeter,9,Saracens,16,Sandy Park,Tim Wigglesworth,25,A,Nov,2013,2013-14,24.08,19.24,43.32,21.23,23.78,22.18,24.02,24.02,17.49,18.95,19.22,16.45,23.15,38.73,42.72,41.4,40.47,22.57,24.6,19.55,24.02,15.0,13.86,24.33,25.0,19.4,19.4,40.2,34.2,16.67,15.67,61.81818181818181%,69.49152542372882%
234,2014-11-29,16:30,Exeter,27,Saracens,19,Sandy Park,Greg Garner,46,H,Nov,2014,2014-15,24.08,19.24,43.32,21.23,25.03,27.21,24.02,24.02,17.49,20.78,20.83,16.45,23.15,38.73,45.81,48.04,40.47,22.57,24.45,34.91,24.02,15.0,13.86,25.0,27.31,19.4,19.4,40.2,34.2,16.67,15.67,61.81818181818181%,69.49152542372882%
235,2011-02-12,15:00,Northampton,15,Saracens,29,Franklin's Gardens,N/A,44,A,Feb,2011,2010-11,24.08,19.24,43.32,21.59,23.01,23.46,29.62,29.54,18.08,18.59,18.07,17.02,23.15,39.67,41.59,41.53,46.64,19.12,27.92,29.18,29.62,23.5,20.44,23.38,20.83,20.4,20.33,32.8,34.2,30.0,23.0,78.94736842105263%,69.49152542372882%
236,2011-11-26,17:00,Northampton,30,Saracens,8,Franklin's Gardens,Dave Pearson,38,H,Nov,2011,2011-12,24.08,19.24,43.32,21.23,23.01,22.71,29.62,29.54,17.49,18.59,18.7,17.02,23.15,38.73,41.59,41.41,46.64,24.8,27.92,28.27,29.62,23.5,13.86,23.38,22.58,20.4,20.33,32.8,34.2,30.0,23.0,78.94736842105263%,69.49152542372882%
237,2012-10-27,15:00,Northampton,6,Saracens,16,Franklin's Gardens,N/A,22,A,Oct,2012,2012-13,24.08,19.24,43.32,22.89,22.83,24.81,29.62,29.54,17.56,18.33,19.37,17.02,23.15,40.45,41.17,44.19,46.64,32.57,24.18,23.09,29.62,23.5,18.0,19.38,19.55,20.4,20.33,32.8,34.2,30.0,23.0,78.94736842105263%,69.49152542372882%
