,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
14,2014-09-28,14:00,Wasps,35,Newcastle,18,Adams Park,Dean Richards,53,H,Sep,2014,2014-15,24.36,19.56,43.92,25.35,25.03,27.21,23.95,27.33,20.78,20.78,20.83,20.6,15.91,46.12,45.81,48.04,44.56,33.25,32.82,35.18,23.95,27.0,15.8,18.2,21.18,21.5,16.67,32.6,19.4,25.0,10.67,66.66666666666666%,13.636363636363635%
15,2016-02-06,14:00,Wasps,9,Newcastle,8,Ricoh Arena,Craig Maxwell-Keys,17,H,Feb,2016,2015-16,24.36,19.56,43.92,23.17,24.4,23.9,32.33,27.33,18.89,19.4,19.54,18.83,15.91,42.05,43.8,43.44,51.17,22.9,36.23,27.82,32.33,27.0,15.08,13.08,15.0,7.0,16.67,32.6,19.4,25.0,10.67,66.66666666666666%,13.636363636363635%
16,2016-10-30,14:30,Wasps,31,Newcastle,6,Ricoh Arena,Craig Maxwell-Keys,37,H,Oct,2016,2016-17,24.36,19.56,43.92,23.51,24.4,26.22,32.33,27.33,17.37,19.4,21.22,18.83,15.91,40.88,43.8,47.44,51.17,24.56,36.23,36.0,32.33,27.0,12.78,13.08,14.82,7.0,16.67,32.6,19.4,25.0,10.67,66.66666666666666%,13.636363636363635%
17,2010-09-18,15:00,Exeter,22,Newcastle,17,Sandy Park,Greg Garner,39,H,Sep,2010,2010-11,24.36,19.56,43.92,25.35,23.75,23.46,25.57,25.57,20.78,18.05,18.07,16.95,15.91,46.12,41.8,41.53,42.52,24.83,18.4,18.09,25.57,30.67,15.8,15.8,14.64,13.83,13.83,31.6,19.4,38.0,16.0,67.08860759493672%,13.636363636363635%
18,2011-09-10,15:00,Exeter,32,Newcastle,15,Sandy Park,Chris White,47,H,Sep,2011,2011-12,24.36,19.56,43.92,25.35,23.01,22.71,25.57,25.57,20.78,18.59,18.7,16.95,15.91,46.12,41.59,41.41,42.52,24.83,18.0,18.82,25.57,30.67,15.8,14.42,16.55,13.83,13.83,31.6,19.4,38.0,16.0,67.08860759493672%,13.636363636363635%
19,2013-12-21,15:00,Exeter,16,Newcastle,3,Sandy Park,Greg Garner,19,H,Dec,2013,2013-14,24.36,19.56,43.92,22.33,23.78,22.18,25.57,25.57,18.69,18.95,19.22,16.95,15.91,41.02,42.72,41.4,42.52,20.86,24.6,19.55,25.57,30.67,9.0,7.17,13.27,13.83,13.83,31.6,19.4,38.0,16.0,67.08860759493672%,13.636363636363635%
20,2015-02-14,16:30,Exeter,46,Newcastle,17,Sandy Park,Thomas Foley,63,H,Feb,2015,2014-15,24.36,19.56,43.92,23.17,25.84,27.21,25.57,25.57,18.89,20.54,20.83,16.95,15.91,42.05,46.38,48.04,42.52,24.08,34.2,34.91,25.57,30.67,15.08,21.5,21.18,13.83,13.83,31.6,19.4,38.0,16.0,67.08860759493672%,13.636363636363635%
21,2016-03-12,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,H,Mar,2016,2015-16,24.36,19.56,43.92,25.33,24.4,23.9,25.57,25.57,19.71,19.4,19.54,16.95,15.91,45.04,43.8,43.44,42.52,28.1,27.86,27.67,25.57,30.67,17.86,13.08,15.0,13.83,13.83,31.6,19.4,38.0,16.0,67.08860759493672%,13.636363636363635%
22,2017-02-25,15:00,Exeter,36,Newcastle,14,Sandy Park,Ian Tempest,50,H,Feb,2017,2016-17,24.36,19.56,43.92,23.17,28.24,26.22,25.57,25.57,18.89,23.14,21.22,16.95,15.91,42.05,51.38,47.44,42.52,24.08,32.17,30.58,25.57,30.67,15.08,19.4,14.82,13.83,13.83,31.6,19.4,38.0,16.0,67.08860759493672%,13.636363636363635%
23,2011-02-27,17:30,Leeds,5,Newcastle,22,Headingley,N/A,27,A,Feb,2011,2010-11,24.36,19.56,43.92,23.17,23.01,23.46,12.73,12.73,18.89,18.59,18.07,21.18,15.91,42.05,41.59,41.53,33.91,7.0,14.14,12.73,12.73,5.0,15.08,14.42,14.64,22.0,22.0,15.0,19.4,5.0,22.0,27.27272727272727%,13.636363636363635%
24,2010-10-30,14:30,Northampton,34,Newcastle,13,Franklin's Gardens,Nigel Owens,47,H,Oct,2010,2010-11,24.36,19.56,43.92,23.51,23.75,23.46,27.46,27.58,17.37,18.05,18.07,17.08,15.91,40.88,41.8,41.53,44.54,32.56,30.8,29.18,27.46,32.17,12.78,15.8,14.64,16.2,16.17,26.8,19.4,32.33,23.0,74.68354430379746%,13.636363636363635%
25,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,N/A,59,H,Oct,2011,2011-12,24.36,19.56,43.92,23.51,23.01,22.71,27.46,27.58,17.37,18.59,18.7,17.08,15.91,40.88,41.59,41.41,44.54,32.56,27.92,28.27,27.46,32.17,12.78,14.42,16.55,16.2,16.17,26.8,19.4,32.33,23.0,74.68354430379746%,13.636363636363635%
26,2013-11-23,15:15,Northampton,18,Newcastle,0,Franklin's Gardens,Dean Richards,18,H,Nov,2013,2013-14,24.36,19.56,43.92,21.37,23.78,22.18,27.46,27.58,17.92,18.95,19.22,17.08,15.91,39.29,42.72,41.4,44.54,20.12,30.4,34.33,27.46,32.17,12.62,7.17,13.27,16.2,16.17,26.8,19.4,32.33,23.0,74.68354430379746%,13.636363636363635%
27,2015-01-02,19:45,Northampton,39,Newcastle,31,Franklin's Gardens,Ian Tempest,70,H,Jan,2015,2014-15,24.36,19.56,43.92,22.53,25.84,27.21,27.46,27.58,17.1,20.54,20.83,17.08,15.91,39.63,46.38,48.04,44.54,21.43,28.1,32.17,27.46,32.17,20.67,21.5,21.18,16.2,16.17,26.8,19.4,32.33,23.0,74.68354430379746%,13.636363636363635%
28,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,Oct,2015,2015-16,24.36,19.56,43.92,23.51,25.84,23.9,27.25,27.58,17.37,20.54,19.54,19.75,15.91,40.88,46.38,43.44,47.0,32.56,28.1,22.64,30.67,32.17,12.78,21.5,15.0,16.0,16.17,26.8,19.4,32.33,23.0,74.68354430379746%,13.636363636363635%
29,2016-11-25,19:45,Northampton,16,Newcastle,22,Franklin's Gardens,Andrew Jackson,38,A,Nov,2016,2016-17,24.36,19.56,43.92,21.37,24.4,26.22,27.46,27.58,17.92,19.4,21.22,17.08,15.91,39.29,43.8,47.44,44.54,20.12,21.29,22.36,27.46,32.17,12.62,13.08,14.82,16.2,16.17,26.8,19.4,32.33,23.0,74.68354430379746%,13.636363636363635%
30,2011-04-02,15:00,Gloucester,34,Newcastle,9,Kingsholm,Dean Richards,43,H,Apr,2011,2010-11,24.36,19.56,43.92,26.61,23.01,23.46,25.25,25.25,22.57,18.59,18.07,20.29,15.91,49.18,41.59,41.53,45.53,26.89,31.5,30.73,25.25,30.17,19.67,14.42,14.64,22.5,22.5,34.4,19.4,29.0,21.33,63.63636363636363%,13.636363636363635%
31,2012-04-14,15:00,Gloucester,20,Newcastle,29,Kingsholm,Tim Wigglesworth,49,A,Apr,2012,2011-12,24.36,19.56,43.92,26.61,22.83,22.71,25.25,25.25,22.57,18.33,18.7,20.29,15.91,49.18,41.17,41.41,45.53,26.89,23.64,25.18,25.25,30.17,19.67,18.2,16.55,22.5,22.5,34.4,19.4,29.0,21.33,63.63636363636363%,13.636363636363635%
32,2014-03-22,15:00,Gloucester,40,Newcastle,33,Kingsholm,Wayne Barnes,73,H,Mar,2014,2013-14,24.36,19.56,43.92,25.33,25.03,22.18,25.25,25.25,19.71,20.78,19.22,20.29,15.91,45.04,45.81,41.4,45.53,24.22,24.64,21.91,25.25,30.17,17.86,18.2,13.27,22.5,22.5,34.4,19.4,29.0,21.33,63.63636363636363%,13.636363636363635%
33,2015-04-25,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,Apr,2015,2014-15,24.36,19.56,43.92,26.61,25.84,27.21,25.25,25.25,22.57,20.54,20.83,20.29,15.91,49.18,46.38,48.04,45.53,26.89,30.5,29.55,25.25,30.17,19.67,21.5,21.18,22.5,22.5,34.4,19.4,29.0,21.33,63.63636363636363%,13.636363636363635%
34,2016-02-27,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,H,Feb,2016,2015-16,24.36,19.56,43.92,23.17,24.4,23.9,25.25,25.25,18.89,19.4,19.54,20.29,15.91,42.05,43.8,43.44,45.53,30.22,21.38,20.73,25.25,30.17,15.08,13.08,15.0,22.5,22.5,34.4,19.4,29.0,21.33,63.63636363636363%,13.636363636363635%
35,2016-09-24,15:00,Gloucester,13,Newcastle,18,Kingsholm,David Sainsbury,31,A,Sep,2016,2016-17,24.36,19.56,43.92,25.35,24.4,26.22,25.25,25.25,20.78,19.4,21.22,20.29,15.91,46.12,43.8,47.44,45.53,23.83,21.38,26.91,25.25,30.17,15.8,13.08,14.82,22.5,22.5,34.4,19.4,29.0,21.33,63.63636363636363%,13.636363636363635%
36,2010-11-27,15:00,Leicester,44,Newcastle,19,Welford Road,N/A,63,H,Nov,2010,2010-11,24.36,19.56,43.92,21.37,23.75,23.46,27.44,27.44,17.92,18.05,18.07,17.3,15.91,39.29,41.8,41.53,44.74,22.45,37.0,29.69,27.44,34.17,12.62,15.8,14.64,11.67,11.67,34.0,19.4,29.33,10.0,78.04878048780488%,13.636363636363635%
37,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,Feb,2012,2011-12,24.36,19.56,43.92,23.17,22.83,22.71,27.44,27.44,18.89,18.33,18.7,17.3,15.91,42.05,41.17,41.41,44.74,28.09,26.38,28.75,27.44,34.17,15.08,18.2,16.55,11.67,11.67,34.0,19.4,29.33,10.0,78.04878048780488%,13.636363636363635%
38,2013-09-21,15:00,Leicester,31,Newcastle,6,Welford Road,David Rose,37,H,Sep,2013,2013-14,24.36,19.56,43.92,25.35,23.78,22.18,27.44,27.44,20.78,18.95,19.22,17.3,15.91,46.12,42.72,41.4,44.74,29.62,29.85,26.27,27.44,34.17,15.8,7.17,13.27,11.67,11.67,34.0,19.4,29.33,10.0,78.04878048780488%,13.636363636363635%
39,2014-09-06,15:00,Leicester,36,Newcastle,17,Welford Road,Luke Pearce,53,H,Sep,2014,2014-15,24.36,19.56,43.92,25.35,25.03,27.21,27.44,27.44,20.78,20.78,20.83,17.3,15.91,46.12,45.81,48.04,44.74,29.62,25.7,24.0,27.44,34.17,15.8,18.2,21.18,11.67,11.67,34.0,19.4,29.33,10.0,78.04878048780488%,13.636363636363635%
40,2015-12-26,15:00,Leicester,22,Newcastle,10,Welford Road,Tim Wigglesworth,32,H,Dec,2015,2015-16,24.36,19.56,43.92,22.33,25.84,23.9,27.44,27.44,18.69,20.54,19.54,17.3,15.91,41.02,46.38,43.44,44.74,27.0,23.7,26.09,27.44,34.17,9.0,21.5,15.0,11.67,11.67,34.0,19.4,29.33,10.0,78.04878048780488%,13.636363636363635%
41,2017-04-15,15:00,Leicester,30,Newcastle,3,Welford Road,Ian Tempest,33,H,Apr,2017,2016-17,24.36,19.56,43.92,26.61,28.24,26.22,27.44,27.44,22.57,23.14,21.22,17.3,15.91,49.18,51.38,47.44,44.74,34.75,30.33,28.73,27.44,34.17,19.67,19.4,14.82,11.67,11.67,34.0,19.4,29.33,10.0,78.04878048780488%,13.636363636363635%
42,2011-05-07,15:00,Bath,42,Newcastle,12,Recreation Ground,Wayne Barnes,54,H,May,2011,2010-11,24.36,19.56,43.92,28.97,23.01,23.46,22.44,24.35,22.36,18.59,18.07,16.91,15.91,51.33,41.59,41.53,39.34,35.33,22.55,20.0,22.44,33.0,24.17,14.42,14.64,13.67,13.33,25.6,19.4,34.0,12.67,70.88607594936708%,13.636363636363635%
43,2012-02-11,14:15,Bath,30,Newcastle,24,Recreation Ground,Dean Richards,54,H,Feb,2012,2011-12,24.36,19.56,43.92,23.17,22.83,22.71,22.44,24.35,18.89,18.33,18.7,16.91,15.91,42.05,41.17,41.41,39.34,24.08,20.75,21.0,22.44,33.0,15.08,18.2,16.55,13.67,13.33,25.6,19.4,34.0,12.67,70.88607594936708%,13.636363636363635%
44,2014-02-08,15:00,Bath,24,Newcastle,6,The Recreation Ground,Tim Wigglesworth,30,H,Feb,2014,2013-14,24.36,19.56,43.92,23.17,25.03,22.18,25.84,24.35,18.89,20.78,19.22,17.8,15.91,42.05,45.81,41.4,43.64,24.08,27.17,21.64,25.84,33.0,15.08,18.2,13.27,13.0,13.33,25.6,19.4,34.0,12.67,70.88607594936708%,13.636363636363635%
45,2014-11-15,17:00,Bath,23,Newcastle,14,The Recreation Ground,Ian Tempest,37,H,Nov,2014,2014-15,24.36,19.56,43.92,21.37,25.03,27.21,25.84,24.35,17.92,20.78,20.83,17.8,15.91,39.29,45.81,48.04,43.64,17.25,27.17,32.15,25.84,33.0,12.62,18.2,21.18,13.0,13.33,25.6,19.4,34.0,12.67,70.88607594936708%,13.636363636363635%
46,2016-03-18,19:45,Bath,21,Newcastle,19,The Recreation Ground,Tim Wigglesworth,40,H,Mar,2016,2015-16,24.36,19.56,43.92,25.33,24.4,23.9,25.84,24.35,19.71,19.4,19.54,17.8,15.91,45.04,43.8,43.44,43.64,19.1,24.69,21.27,25.84,33.0,17.86,13.08,15.0,13.0,13.33,25.6,19.4,34.0,12.67,70.88607594936708%,13.636363636363635%
47,2016-09-10,15:00,Bath,58,Newcastle,5,Recreation Ground,Ian Tempest,63,H,Sep,2016,2016-17,24.36,19.56,43.92,25.35,24.4,26.22,22.44,24.35,20.78,19.4,21.22,16.91,15.91,46.12,43.8,47.44,39.34,32.92,24.69,26.73,22.44,33.0,15.8,13.08,14.82,13.67,13.33,25.6,19.4,34.0,12.67,70.88607594936708%,13.636363636363635%
48,2010-10-02,15:00,Harlequins,23,Newcastle,12,Twickenham Stoop,N/A,35,H,Oct,2010,2010-11,24.36,19.56,43.92,23.51,23.75,23.46,25.37,25.39,17.37,18.05,18.07,18.36,15.91,40.88,41.8,41.53,43.73,28.22,27.33,25.55,25.37,32.33,12.78,15.8,14.64,13.83,13.83,31.6,19.4,38.0,16.33,72.15189873417721%,13.636363636363635%
49,2011-11-27,15:00,Harlequins,39,Newcastle,8,Twickenham Stoop,N/A,47,H,Nov,2011,2011-12,24.36,19.56,43.92,21.37,23.01,22.71,25.37,25.39,17.92,18.59,18.7,18.36,15.91,39.29,41.59,41.41,43.73,27.0,27.45,28.15,25.37,32.33,12.62,14.42,16.55,13.83,13.83,31.6,19.4,38.0,16.33,72.15189873417721%,13.636363636363635%
50,2014-02-15,15:00,Harlequins,18,Newcastle,14,Twickenham Stoop,JP Doyle,32,H,Feb,2014,2013-14,24.36,19.56,43.92,23.17,25.03,22.18,25.37,25.39,18.89,20.78,19.22,18.36,15.91,42.05,45.81,41.4,43.73,20.36,20.5,18.82,25.37,32.33,15.08,18.2,13.27,13.83,13.83,31.6,19.4,38.0,16.33,72.15189873417721%,13.636363636363635%
51,2014-12-20,15:00,Harlequins,15,Newcastle,7,Twickenham Stoop,Matthew Carley,22,H,Dec,2014,2014-15,24.36,19.56,43.92,22.33,25.03,27.21,25.37,25.39,18.69,20.78,20.83,18.36,15.91,41.02,45.81,48.04,43.73,25.78,20.5,24.0,25.37,32.33,9.0,18.2,21.18,13.83,13.83,31.6,19.4,38.0,16.33,72.15189873417721%,13.636363636363635%
52,2016-04-02,15:00,Harlequins,46,Newcastle,25,Twickenham Stoop,Matthew Carley,71,H,Apr,2016,2015-16,24.36,19.56,43.92,26.61,24.4,23.9,25.37,25.39,22.57,19.4,19.54,18.36,15.91,49.18,43.8,43.44,43.73,28.78,26.15,28.73,25.37,32.33,19.67,13.08,15.0,13.83,13.83,31.6,19.4,38.0,16.33,72.15189873417721%,13.636363636363635%
53,2017-03-25,15:00,Harlequins,53,Newcastle,17,Twickenham Stoop,Tom Foley,70,H,Mar,2017,2016-17,24.36,19.56,43.92,25.33,28.24,26.22,25.37,25.39,19.71,23.14,21.22,18.36,15.91,45.04,51.38,47.44,43.73,28.44,31.6,27.36,25.37,32.33,17.86,19.4,14.82,13.83,13.83,31.6,19.4,38.0,16.33,72.15189873417721%,13.636363636363635%
54,2011-03-27,15:00,Saracens,24,Newcastle,9,Vicarage Road,N/A,33,H,Mar,2011,2010-11,24.36,19.56,43.92,25.33,23.01,23.46,23.61,27.8,19.71,18.59,18.07,13.57,15.91,45.04,41.59,41.53,37.17,30.8,21.64,22.33,23.61,25.83,17.86,14.42,14.64,7.0,9.0,32.4,19.4,22.0,12.33,84.14634146341463%,13.636363636363635%
55,2011-10-09,15:00,Saracens,25,Newcastle,5,Vicarage Road,N/A,30,H,Oct,2011,2011-12,24.36,19.56,43.92,23.51,23.01,22.71,23.61,27.8,17.37,18.59,18.7,13.57,15.91,40.88,41.59,41.41,37.17,25.11,21.64,21.18,23.61,25.83,12.78,14.42,16.55,7.0,9.0,32.4,19.4,22.0,12.33,84.14634146341463%,13.636363636363635%
56,2013-11-03,15:00,Saracens,40,Newcastle,3,Allianz Park,Matthew Carley,43,H,Nov,2013,2013-14,24.36,19.56,43.92,21.37,23.78,22.18,29.69,27.8,17.92,18.95,19.22,15.76,15.91,39.29,42.72,41.4,45.44,30.29,31.92,32.08,29.69,25.83,12.62,7.17,13.27,10.0,9.0,32.4,19.4,22.0,12.33,84.14634146341463%,13.636363636363635%
57,2015-02-28,15:00,Saracens,22,Newcastle,17,Allianz Park,Andrew Small,39,H,Feb,2015,2014-15,24.36,19.56,43.92,23.17,25.84,27.21,29.69,27.8,18.89,20.54,20.83,15.76,15.91,42.05,46.38,48.04,45.44,25.8,30.56,33.27,29.69,25.83,15.08,21.5,21.18,10.0,9.0,32.4,19.4,22.0,12.33,84.14634146341463%,13.636363636363635%
58,2016-05-01,15:15,Saracens,23,Newcastle,14,Allianz Park,Ian Tempest,37,H,May,2016,2015-16,24.36,19.56,43.92,28.97,24.4,23.9,29.69,27.8,22.36,19.4,19.54,15.76,15.91,51.33,43.8,43.44,45.44,27.8,26.38,28.77,29.69,25.83,24.17,13.08,15.0,10.0,9.0,32.4,19.4,22.0,12.33,84.14634146341463%,13.636363636363635%
59,2016-12-24,13:30,Saracens,21,Newcastle,6,Allianz Park,Matthew Carley,27,H,Dec,2016,2016-17,24.36,19.56,43.92,22.33,24.4,26.22,29.69,27.8,18.69,19.4,21.22,15.76,15.91,41.02,43.8,47.44,45.44,30.88,26.38,29.36,29.69,25.83,9.0,13.08,14.82,10.0,9.0,32.4,19.4,22.0,12.33,84.14634146341463%,13.636363636363635%
60,2012-03-23,19:45,Worcester,19,Newcastle,9,Sixways,N/A,28,H,Mar,2012,2011-12,24.36,19.56,43.92,25.33,22.83,22.71,19.69,19.69,19.71,18.33,18.7,21.93,15.91,45.04,41.17,41.41,41.62,22.57,20.0,16.64,19.69,17.25,17.86,18.2,16.55,13.5,13.5,29.0,19.4,16.67,15.0,40.0%,13.636363636363635%
61,2013-10-05,15:00,Worcester,11,Newcastle,16,Sixways,Martin Fox,27,A,Oct,2013,2013-14,24.36,19.56,43.92,23.51,23.78,22.18,19.69,19.69,17.37,18.95,19.22,21.93,15.91,40.88,42.72,41.4,41.62,14.0,15.55,15.64,19.69,17.25,12.78,7.17,13.27,13.5,13.5,29.0,19.4,16.67,15.0,40.0%,13.636363636363635%
62,2015-11-07,15:00,Worcester,28,Newcastle,20,Sixways,JP Doyle,48,H,Nov,2015,2015-16,24.36,19.56,43.92,21.37,25.84,23.9,19.69,19.69,17.92,20.54,19.54,21.93,15.91,39.29,46.38,43.44,41.62,14.83,20.33,21.36,19.69,17.25,12.62,21.5,15.0,13.5,13.5,29.0,19.4,16.67,15.0,40.0%,13.636363636363635%
63,2016-10-02,15:00,Worcester,11,Newcastle,9,Sixways,Tom Foley,20,H,Oct,2016,2016-17,24.36,19.56,43.92,23.51,24.4,26.22,19.69,19.69,17.37,19.4,21.22,21.93,15.91,40.88,43.8,47.44,41.62,14.0,20.85,24.18,19.69,17.25,12.78,13.08,14.82,13.5,13.5,29.0,19.4,16.67,15.0,40.0%,13.636363636363635%
