,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
10,2015-02-14,16:30,Exeter,46,Newcastle,17,Sandy Park,Thomas Foley,63,H,Feb,2015,2014-15,24.62,19.88,44.5,22.96,25.84,27.21,26.38,26.21,18.86,20.54,20.83,16.71,16.27,41.82,46.38,48.04,43.1,23.27,34.2,34.91,26.38,31.75,15.14,21.5,21.18,14.0,14.0,30.0,18.4,35.33,14.33,69.56521739130434%,20.51282051282051%
11,2016-03-12,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,H,Mar,2016,2015-16,24.62,19.88,44.5,25.21,24.56,23.9,26.38,26.21,19.8,19.5,19.54,16.71,16.27,45.01,44.06,43.44,43.1,27.73,27.86,27.67,26.38,31.75,18.25,13.08,15.0,14.0,14.0,30.0,18.4,35.33,14.33,69.56521739130434%,20.51282051282051%
12,2017-02-25,15:00,Exeter,36,Newcastle,14,Sandy Park,Ian Tempest,50,H,Feb,2017,2016-17,24.62,19.88,44.5,22.96,27.61,26.22,26.38,26.21,18.86,21.88,21.22,16.71,16.27,41.82,49.49,47.44,43.1,23.27,33.17,30.58,26.38,31.75,15.14,20.09,14.82,14.0,14.0,30.0,18.4,35.33,14.33,69.56521739130434%,20.51282051282051%
13,2017-10-07,15:00,Exeter,34,Newcastle,24,Sandy Park,Andrew Jackson,58,H,Oct,2017,2017-18,24.62,19.88,44.5,23.94,27.61,26.46,26.38,26.21,18.08,21.88,22.11,16.71,16.27,42.02,49.49,48.57,43.1,28.56,33.17,30.08,26.38,31.75,13.9,20.09,18.25,14.0,14.0,30.0,18.4,35.33,14.33,69.56521739130434%,20.51282051282051%
14,2018-05-19,15:30,Exeter,36,Newcastle,5,Sandy Park,Matthew Carley,41,H,May,2018,2017-18,24.62,19.88,44.5,29.58,25.44,26.46,26.38,26.21,22.75,23.49,22.11,16.71,16.27,52.33,48.94,48.57,43.1,28.44,26.57,30.08,26.38,31.75,21.43,15.83,18.25,14.0,14.0,30.0,18.4,35.33,14.33,69.56521739130434%,20.51282051282051%
15,2011-02-12,12:30,London Irish,23,Newcastle,14,Madejski Stadium,N/A,37,H,Feb,2011,2010-11,24.62,19.88,44.5,22.96,23.01,23.46,23.74,23.69,18.86,18.59,18.07,23.63,16.27,41.82,41.59,41.53,47.37,18.82,26.67,26.82,23.74,27.67,15.14,14.42,14.64,18.5,18.5,15.8,18.4,19.0,18.67,44.15584415584416%,20.51282051282051%
16,2011-09-24,15:00,London Irish,46,Newcastle,29,Madejski Stadium,N/A,75,H,Sep,2011,2011-12,24.62,19.88,44.5,25.78,23.01,22.71,23.74,23.69,20.73,18.59,18.7,23.63,16.27,46.51,41.59,41.41,47.37,28.33,26.67,29.18,23.74,27.67,17.0,14.42,16.55,18.5,18.5,15.8,18.4,19.0,18.67,44.15584415584416%,20.51282051282051%
17,2014-04-13,15:00,London Irish,40,Newcastle,12,Madejski Stadium,Luke Pearce,52,H,Apr,2014,2013-14,24.62,19.88,44.5,26.6,25.03,22.18,23.74,23.69,23.27,20.78,19.22,23.63,16.27,49.88,45.81,41.4,47.37,23.33,21.55,20.73,23.74,27.67,19.5,18.2,13.27,18.5,18.5,15.8,18.4,19.0,18.67,44.15584415584416%,20.51282051282051%
18,2015-03-28,15:00,London Irish,22,Newcastle,21,Madejski Stadium,Greg Garner,43,H,Mar,2015,2014-15,24.62,19.88,44.5,25.21,25.84,27.21,23.74,23.69,19.8,20.54,20.83,23.63,16.27,45.01,46.38,48.04,47.37,27.0,21.22,21.45,23.74,27.67,18.25,21.5,21.18,18.5,18.5,15.8,18.4,19.0,18.67,44.15584415584416%,20.51282051282051%
19,2016-01-10,13:00,London Irish,20,Newcastle,15,Madejski Stadium,JP Doyle,35,H,Jan,2016,2015-16,24.62,19.88,44.5,22.58,24.56,23.9,23.74,23.69,17.91,19.5,19.54,23.63,16.27,40.49,44.06,43.44,47.37,23.0,19.14,18.55,23.74,27.67,20.67,13.08,15.0,18.5,18.5,15.8,18.4,19.0,18.67,44.15584415584416%,20.51282051282051%
20,2017-12-30,15:00,London Irish,15,Newcastle,20,Madejski Stadium,Tom Foley,35,A,Dec,2017,2017-18,24.62,19.88,44.5,23.29,27.61,26.46,23.74,23.69,19.01,21.88,22.11,23.63,16.27,42.3,49.49,48.57,47.37,19.29,22.83,19.64,23.74,27.67,12.71,20.09,18.25,18.5,18.5,15.8,18.4,19.0,18.67,44.15584415584416%,20.51282051282051%
21,2011-01-02,14:45,Wasps,33,Newcastle,16,Adams Park,N/A,49,H,Jan,2011,2010-11,24.62,19.88,44.5,22.58,23.01,23.46,23.95,27.54,17.91,18.59,18.07,20.6,16.27,40.49,41.59,41.53,44.56,23.88,23.64,25.82,23.95,28.86,20.67,14.42,14.64,21.5,15.71,23.6,18.4,26.67,8.0,67.41573033707866%,20.51282051282051%
22,2012-05-05,14:00,Wasps,10,Newcastle,14,Adams Park,Wayne Barnes,24,A,May,2012,2011-12,24.62,19.88,44.5,29.58,22.83,22.71,23.95,27.54,22.75,18.33,18.7,20.6,16.27,52.33,41.17,41.41,44.56,28.17,20.33,17.45,23.95,28.86,21.43,18.2,16.55,21.5,15.71,23.6,18.4,26.67,8.0,67.41573033707866%,20.51282051282051%
23,2014-05-03,15:00,Wasps,44,Newcastle,38,Adams Park,Dean Richards,82,H,May,2014,2013-14,24.62,19.88,44.5,29.58,25.03,22.18,23.95,27.54,22.75,20.78,19.22,20.6,16.27,52.33,45.81,41.4,44.56,28.17,32.82,22.45,23.95,28.86,21.43,18.2,13.27,21.5,15.71,23.6,18.4,26.67,8.0,67.41573033707866%,20.51282051282051%
24,2014-09-28,14:00,Wasps,35,Newcastle,18,Adams Park,Dean Richards,53,H,Sep,2014,2014-15,24.62,19.88,44.5,25.78,25.03,27.21,23.95,27.54,20.73,20.78,20.83,20.6,16.27,46.51,45.81,48.04,44.56,33.57,32.82,35.18,23.95,28.86,17.0,18.2,21.18,21.5,15.71,23.6,18.4,26.67,8.0,67.41573033707866%,20.51282051282051%
25,2016-02-06,14:00,Wasps,9,Newcastle,8,Ricoh Arena,Craig Maxwell-Keys,17,H,Feb,2016,2015-16,24.62,19.88,44.5,22.96,24.56,23.9,31.44,27.54,18.86,19.5,19.54,19.83,16.27,41.82,44.06,43.44,51.27,22.0,37.21,27.82,31.44,28.86,15.14,13.08,15.0,8.0,15.71,23.6,18.4,26.67,8.0,67.41573033707866%,20.51282051282051%
26,2016-10-30,14:30,Wasps,31,Newcastle,6,Ricoh Arena,Craig Maxwell-Keys,37,H,Oct,2016,2016-17,24.62,19.88,44.5,23.94,24.56,26.22,31.44,27.54,18.08,19.5,21.22,19.83,16.27,42.02,44.06,47.44,51.27,23.0,37.21,36.0,31.44,28.86,13.9,13.08,14.82,8.0,15.71,23.6,18.4,26.67,8.0,67.41573033707866%,20.51282051282051%
27,2017-11-18,17:15,Wasps,40,Newcastle,10,Ricoh Arena,Matthew O'Grady,50,H,Nov,2017,2017-18,24.62,19.88,44.5,21.74,27.61,26.46,31.44,27.54,18.09,21.88,22.11,19.83,16.27,39.83,49.49,48.57,51.27,29.12,30.55,29.0,31.44,28.86,12.33,20.09,18.25,8.0,15.71,23.6,18.4,26.67,8.0,67.41573033707866%,20.51282051282051%
28,2011-02-27,17:30,Leeds,5,Newcastle,22,Headingley,N/A,27,A,Feb,2011,2010-11,24.62,19.88,44.5,22.96,23.01,23.46,12.73,12.73,18.86,18.59,18.07,21.18,16.27,41.82,41.59,41.53,33.91,7.0,14.14,12.73,12.73,5.0,15.14,14.42,14.64,22.0,22.0,15.0,18.4,5.0,22.0,27.27272727272727%,20.51282051282051%
29,2010-10-30,14:30,Northampton,34,Newcastle,13,Franklin's Gardens,Nigel Owens,47,H,Oct,2010,2010-11,24.62,19.88,44.5,23.94,23.75,23.46,26.9,27.02,18.08,18.05,18.07,18.29,16.27,42.02,41.8,41.53,45.18,31.5,30.8,29.18,26.9,30.71,13.9,15.8,14.64,17.5,17.29,23.4,18.4,26.67,20.67,72.22222222222221%,20.51282051282051%
30,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,N/A,59,H,Oct,2011,2011-12,24.62,19.88,44.5,23.94,23.01,22.71,26.9,27.02,18.08,18.59,18.7,18.29,16.27,42.02,41.59,41.41,45.18,31.5,27.92,28.27,26.9,30.71,13.9,14.42,16.55,17.5,17.29,23.4,18.4,26.67,20.67,72.22222222222221%,20.51282051282051%
31,2013-11-23,15:15,Northampton,18,Newcastle,0,Franklin's Gardens,Dean Richards,18,H,Nov,2013,2013-14,24.62,19.88,44.5,21.74,23.78,22.18,26.9,27.02,18.09,18.95,19.22,18.29,16.27,39.83,42.72,41.4,45.18,20.12,30.4,34.33,26.9,30.71,12.33,7.17,13.27,17.5,17.29,23.4,18.4,26.67,20.67,72.22222222222221%,20.51282051282051%
32,2015-01-02,19:45,Northampton,39,Newcastle,31,Franklin's Gardens,Ian Tempest,70,H,Jan,2015,2014-15,24.62,19.88,44.5,22.58,25.84,27.21,26.9,27.02,17.91,20.54,20.83,18.29,16.27,40.49,46.38,48.04,45.18,21.5,28.1,32.17,26.9,30.71,20.67,21.5,21.18,17.5,17.29,23.4,18.4,26.67,20.67,72.22222222222221%,20.51282051282051%
33,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,Oct,2015,2015-16,24.62,19.88,44.5,23.94,25.84,23.9,27.25,27.02,18.08,20.54,19.54,19.75,16.27,42.02,46.38,43.44,47.0,31.5,28.1,22.64,30.67,30.71,13.9,21.5,15.0,16.0,17.29,23.4,18.4,26.67,20.67,72.22222222222221%,20.51282051282051%
34,2016-11-25,19:45,Northampton,16,Newcastle,22,Franklin's Gardens,Andrew Jackson,38,A,Nov,2016,2016-17,24.62,19.88,44.5,21.74,24.56,26.22,26.9,27.02,18.09,19.5,21.22,18.29,16.27,39.83,44.06,47.44,45.18,20.12,21.29,22.36,26.9,30.71,12.33,13.08,14.82,17.5,17.29,23.4,18.4,26.67,20.67,72.22222222222221%,20.51282051282051%
35,2017-12-01,19:45,Northampton,22,Newcastle,24,Franklin's Gardens,Craig Maxwell-Keys,46,A,Dec,2017,2017-18,24.62,19.88,44.5,23.29,27.61,26.46,26.9,27.02,19.01,21.88,22.11,18.29,16.27,42.3,49.49,48.57,45.18,22.43,24.55,23.0,26.9,30.71,12.71,20.09,18.25,17.5,17.29,23.4,18.4,26.67,20.67,72.22222222222221%,20.51282051282051%
36,2010-11-27,15:00,Leicester,44,Newcastle,19,Welford Road,N/A,63,H,Nov,2010,2010-11,24.62,19.88,44.5,21.74,23.75,23.46,26.96,26.97,18.09,18.05,18.07,17.81,16.27,39.83,41.8,41.53,44.77,23.77,37.0,29.69,26.96,32.57,12.33,15.8,14.64,13.57,13.57,22.4,18.4,25.0,12.67,75.26881720430107%,20.51282051282051%
37,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,Feb,2012,2011-12,24.62,19.88,44.5,22.96,22.83,22.71,26.96,26.97,18.86,18.33,18.7,17.81,16.27,41.82,41.17,41.41,44.77,28.5,26.38,28.75,26.96,32.57,15.14,18.2,16.55,13.57,13.57,22.4,18.4,25.0,12.67,75.26881720430107%,20.51282051282051%
38,2013-09-21,15:00,Leicester,31,Newcastle,6,Welford Road,David Rose,37,H,Sep,2013,2013-14,24.62,19.88,44.5,25.78,23.78,22.18,26.96,26.97,20.73,18.95,19.22,17.81,16.27,46.51,42.72,41.4,44.77,28.25,29.85,26.27,26.96,32.57,17.0,7.17,13.27,13.57,13.57,22.4,18.4,25.0,12.67,75.26881720430107%,20.51282051282051%
39,2014-09-06,15:00,Leicester,36,Newcastle,17,Welford Road,Luke Pearce,53,H,Sep,2014,2014-15,24.62,19.88,44.5,25.78,25.03,27.21,26.96,26.97,20.73,20.78,20.83,17.81,16.27,46.51,45.81,48.04,44.77,28.25,25.7,24.0,26.96,32.57,17.0,18.2,21.18,13.57,13.57,22.4,18.4,25.0,12.67,75.26881720430107%,20.51282051282051%
40,2015-12-26,15:00,Leicester,22,Newcastle,10,Welford Road,Tim Wigglesworth,32,H,Dec,2015,2015-16,24.62,19.88,44.5,23.29,25.84,23.9,26.96,26.97,19.01,20.54,19.54,17.81,16.27,42.3,46.38,43.44,44.77,25.75,23.7,26.09,26.96,32.57,12.71,21.5,15.0,13.57,13.57,22.4,18.4,25.0,12.67,75.26881720430107%,20.51282051282051%
41,2017-04-15,15:00,Leicester,30,Newcastle,3,Welford Road,Ian Tempest,33,H,Apr,2017,2016-17,24.62,19.88,44.5,26.6,27.61,26.22,26.96,26.97,23.27,21.88,21.22,17.81,16.27,49.88,49.49,47.44,44.77,32.2,27.33,28.73,26.96,32.57,19.5,20.09,14.82,13.57,13.57,22.4,18.4,25.0,12.67,75.26881720430107%,20.51282051282051%
42,2018-04-27,19:45,Leicester,23,Newcastle,25,Welford Road,Luke Pearce,48,A,Apr,2018,2017-18,24.62,19.88,44.5,26.6,25.44,26.46,26.96,26.97,23.27,23.49,22.11,17.81,16.27,49.88,48.94,48.57,44.77,32.2,22.4,23.45,26.96,32.57,19.5,15.83,18.25,13.57,13.57,22.4,18.4,25.0,12.67,75.26881720430107%,20.51282051282051%
43,2011-05-07,15:00,Bath,42,Newcastle,12,Recreation Ground,Wayne Barnes,54,H,May,2011,2010-11,24.62,19.88,44.5,29.58,23.01,23.46,24.79,25.18,22.75,18.59,18.07,18.21,16.27,52.33,41.59,41.53,43.0,39.29,22.55,20.0,24.79,32.86,21.43,14.42,14.64,18.5,16.14,33.0,18.4,37.0,19.0,68.88888888888889%,20.51282051282051%
44,2012-02-11,14:15,Bath,30,Newcastle,24,Recreation Ground,Dean Richards,54,H,Feb,2012,2011-12,24.62,19.88,44.5,22.96,22.83,22.71,24.79,25.18,18.86,18.33,18.7,18.21,16.27,41.82,41.17,41.41,43.0,25.2,20.75,21.0,24.79,32.86,15.14,18.2,16.55,18.5,16.14,33.0,18.4,37.0,19.0,68.88888888888889%,20.51282051282051%
45,2014-02-08,15:00,Bath,24,Newcastle,6,The Recreation Ground,Tim Wigglesworth,30,H,Feb,2014,2013-14,24.62,19.88,44.5,22.96,25.03,22.18,25.84,25.18,18.86,20.78,19.22,17.8,16.27,41.82,45.81,41.4,43.64,25.2,27.17,21.64,25.84,32.86,15.14,18.2,13.27,13.0,16.14,33.0,18.4,37.0,19.0,68.88888888888889%,20.51282051282051%
46,2014-11-15,17:00,Bath,23,Newcastle,14,The Recreation Ground,Ian Tempest,37,H,Nov,2014,2014-15,24.62,19.88,44.5,21.74,25.03,27.21,25.84,25.18,18.09,20.78,20.83,17.8,16.27,39.83,45.81,48.04,43.64,19.56,27.17,32.15,25.84,32.86,12.33,18.2,21.18,13.0,16.14,33.0,18.4,37.0,19.0,68.88888888888889%,20.51282051282051%
47,2016-03-18,19:45,Bath,21,Newcastle,19,The Recreation Ground,Tim Wigglesworth,40,H,Mar,2016,2015-16,24.62,19.88,44.5,25.21,24.56,23.9,25.84,25.18,19.8,19.5,19.54,17.8,16.27,45.01,44.06,43.44,43.64,19.0,24.69,21.27,25.84,32.86,18.25,13.08,15.0,13.0,16.14,33.0,18.4,37.0,19.0,68.88888888888889%,20.51282051282051%
48,2016-09-10,15:00,Bath,58,Newcastle,5,Recreation Ground,Ian Tempest,63,H,Sep,2016,2016-17,24.62,19.88,44.5,25.78,24.56,26.22,24.79,25.18,20.73,19.5,21.22,18.21,16.27,46.51,44.06,47.44,43.0,32.73,24.69,26.73,24.79,32.86,17.0,13.08,14.82,18.5,16.14,33.0,18.4,37.0,19.0,68.88888888888889%,20.51282051282051%
49,2017-09-23,15:00,Bath,32,Newcastle,33,Recreation Ground,Craig Maxwell-Keys,65,A,Sep,2017,2017-18,24.62,19.88,44.5,25.78,27.61,26.46,24.79,25.18,20.73,21.88,22.11,18.21,16.27,46.51,49.49,48.57,43.0,32.73,27.73,31.09,24.79,32.86,17.0,20.09,18.25,18.5,16.14,33.0,18.4,37.0,19.0,68.88888888888889%,20.51282051282051%
50,2011-04-02,15:00,Gloucester,34,Newcastle,9,Kingsholm,Dean Richards,43,H,Apr,2011,2010-11,24.62,19.88,44.5,26.6,23.01,23.46,25.38,25.38,23.27,18.59,18.07,20.33,16.27,49.88,41.59,41.53,45.7,27.18,31.5,30.73,25.38,28.71,19.5,14.42,14.64,22.29,22.29,25.2,18.4,21.67,15.0,64.77272727272727%,20.51282051282051%
51,2012-04-14,15:00,Gloucester,20,Newcastle,29,Kingsholm,Tim Wigglesworth,49,A,Apr,2012,2011-12,24.62,19.88,44.5,26.6,22.83,22.71,25.38,25.38,23.27,18.33,18.7,20.33,16.27,49.88,41.17,41.41,45.7,27.18,23.64,25.18,25.38,28.71,19.5,18.2,16.55,22.29,22.29,25.2,18.4,21.67,15.0,64.77272727272727%,20.51282051282051%
52,2014-03-22,15:00,Gloucester,40,Newcastle,33,Kingsholm,Wayne Barnes,73,H,Mar,2014,2013-14,24.62,19.88,44.5,25.21,25.03,22.18,25.38,25.38,19.8,20.78,19.22,20.33,16.27,45.01,45.81,41.4,45.7,23.8,24.64,21.91,25.38,28.71,18.25,18.2,13.27,22.29,22.29,25.2,18.4,21.67,15.0,64.77272727272727%,20.51282051282051%
53,2015-04-25,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,Apr,2015,2014-15,24.62,19.88,44.5,26.6,25.84,27.21,25.38,25.38,23.27,20.54,20.83,20.33,16.27,49.88,46.38,48.04,45.7,27.18,30.5,29.55,25.38,28.71,19.5,21.5,21.18,22.29,22.29,25.2,18.4,21.67,15.0,64.77272727272727%,20.51282051282051%
54,2016-02-27,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,H,Feb,2016,2015-16,24.62,19.88,44.5,22.96,24.56,23.9,25.38,25.38,18.86,19.5,19.54,20.33,16.27,41.82,44.06,43.44,45.7,29.18,21.38,20.73,25.38,28.71,15.14,13.08,15.0,22.29,22.29,25.2,18.4,21.67,15.0,64.77272727272727%,20.51282051282051%
55,2016-09-24,15:00,Gloucester,13,Newcastle,18,Kingsholm,David Sainsbury,31,A,Sep,2016,2016-17,24.62,19.88,44.5,25.78,24.56,26.22,25.38,25.38,20.73,19.5,21.22,20.33,16.27,46.51,44.06,47.44,45.7,24.14,21.38,26.91,25.38,28.71,17.0,13.08,14.82,22.29,22.29,25.2,18.4,21.67,15.0,64.77272727272727%,20.51282051282051%
56,2018-03-03,15:00,Gloucester,20,Newcastle,21,Kingsholm,Craig Maxwell-Keys,41,A,Mar,2018,2017-18,24.62,19.88,44.5,25.21,25.44,26.46,25.38,25.38,19.8,23.49,22.11,20.33,16.27,45.01,48.94,48.57,45.7,23.8,25.2,26.27,25.38,28.71,18.25,15.83,18.25,22.29,22.29,25.2,18.4,21.67,15.0,64.77272727272727%,20.51282051282051%
57,2010-10-02,15:00,Harlequins,23,Newcastle,12,Twickenham Stoop,N/A,35,H,Oct,2010,2010-11,24.62,19.88,44.5,23.94,23.75,23.46,25.11,25.43,18.08,18.05,18.07,19.58,16.27,42.02,41.8,41.53,44.69,30.64,27.33,25.55,25.11,29.14,13.9,15.8,14.64,15.86,15.86,14.8,18.4,36.33,23.33,70.0%,20.51282051282051%
58,2011-11-27,15:00,Harlequins,39,Newcastle,8,Twickenham Stoop,N/A,47,H,Nov,2011,2011-12,24.62,19.88,44.5,21.74,23.01,22.71,25.11,25.43,18.09,18.59,18.7,19.58,16.27,39.83,41.59,41.41,44.69,27.0,27.45,28.15,25.11,29.14,12.33,14.42,16.55,15.86,15.86,14.8,18.4,36.33,23.33,70.0%,20.51282051282051%
59,2014-02-15,15:00,Harlequins,18,Newcastle,14,Twickenham Stoop,JP Doyle,32,H,Feb,2014,2013-14,24.62,19.88,44.5,22.96,25.03,22.18,25.11,25.43,18.86,20.78,19.22,19.58,16.27,41.82,45.81,41.4,44.69,19.69,20.5,18.82,25.11,29.14,15.14,18.2,13.27,15.86,15.86,14.8,18.4,36.33,23.33,70.0%,20.51282051282051%
60,2014-12-20,15:00,Harlequins,15,Newcastle,7,Twickenham Stoop,Matthew Carley,22,H,Dec,2014,2014-15,24.62,19.88,44.5,23.29,25.03,27.21,25.11,25.43,19.01,20.78,20.83,19.58,16.27,42.3,45.81,48.04,44.69,27.45,20.5,24.0,25.11,29.14,12.71,18.2,21.18,15.86,15.86,14.8,18.4,36.33,23.33,70.0%,20.51282051282051%
61,2016-04-02,15:00,Harlequins,46,Newcastle,25,Twickenham Stoop,Matthew Carley,71,H,Apr,2016,2015-16,24.62,19.88,44.5,26.6,24.56,23.9,25.11,25.43,23.27,19.5,19.54,19.58,16.27,49.88,44.06,43.44,44.69,26.4,26.15,28.73,25.11,29.14,19.5,13.08,15.0,15.86,15.86,14.8,18.4,36.33,23.33,70.0%,20.51282051282051%
62,2017-03-25,15:00,Harlequins,53,Newcastle,17,Twickenham Stoop,Tom Foley,70,H,Mar,2017,2016-17,24.62,19.88,44.5,25.21,27.61,26.22,25.11,25.43,19.8,21.88,21.22,19.58,16.27,45.01,49.49,47.44,44.69,27.6,33.36,27.36,25.11,29.14,18.25,20.09,14.82,15.86,15.86,14.8,18.4,36.33,23.33,70.0%,20.51282051282051%
63,2018-02-24,14:30,Harlequins,10,Newcastle,28,Twickenham Stoop,Thomas Foley,38,A,Feb,2018,2017-18,24.62,19.88,44.5,22.96,25.44,26.46,25.11,25.43,18.86,23.49,22.11,19.58,16.27,41.82,48.94,48.57,44.69,19.69,14.8,25.73,25.11,29.14,15.14,15.83,18.25,15.86,15.86,14.8,18.4,36.33,23.33,70.0%,20.51282051282051%
