,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
23,2017-12-30,15:00,London Irish,15,Newcastle,20,Madejski Stadium,Tom Foley,35,A,Dec,2017,2017-18,25.17,20.29,45.47,23.25,27.61,26.46,23.59,23.2,19.41,21.88,22.11,24.28,16.63,42.66,49.49,48.57,47.87,17.56,22.83,19.64,23.59,28.14,16.0,20.09,18.25,18.5,19.0,25.0,16.2,22.0,19.0,41.83673469387755%,21.428571428571427%
24,2021-01-31,14:30,London Irish,31,Newcastle,22,Brentford Community Stadium,Matthew Carley,53,H,Jan,2021,2020-21,25.17,20.29,45.47,24.03,27.56,26.85,25.7,23.2,18.92,22.72,22.77,25.7,16.63,42.95,50.28,49.62,51.4,24.86,27.75,25.7,25.7,28.14,20.2,17.14,18.44,22.0,19.0,25.0,16.2,22.0,19.0,41.83673469387755%,21.428571428571427%
25,2010-09-18,15:00,Exeter,22,Newcastle,17,Sandy Park,Greg Garner,39,H,Sep,2010,2010-11,25.17,20.29,45.47,26.74,23.75,23.46,27.96,27.88,21.72,18.05,18.07,16.05,16.63,48.46,41.8,41.53,44.01,27.53,18.4,18.09,27.96,36.3,18.57,15.8,14.64,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
26,2011-09-10,15:00,Exeter,32,Newcastle,15,Sandy Park,Chris White,47,H,Sep,2011,2011-12,25.17,20.29,45.47,26.74,23.01,22.71,27.96,27.88,21.72,18.59,18.7,16.05,16.63,48.46,41.59,41.41,44.01,27.53,18.0,18.82,27.96,36.3,18.57,14.42,16.55,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
27,2013-12-21,15:00,Exeter,16,Newcastle,3,Sandy Park,Greg Garner,19,H,Dec,2013,2013-14,25.17,20.29,45.47,23.25,23.78,22.18,27.96,27.88,19.41,18.95,19.22,16.05,16.63,42.66,42.72,41.4,44.01,24.25,24.6,19.55,27.96,36.3,16.0,7.17,13.27,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
28,2015-02-14,16:30,Exeter,46,Newcastle,17,Sandy Park,Thomas Foley,63,H,Feb,2015,2014-15,25.17,20.29,45.47,23.6,25.84,27.21,27.96,27.88,18.8,20.54,20.83,16.05,16.63,42.4,46.38,48.04,44.01,25.21,34.2,34.91,27.96,36.3,15.12,21.5,21.18,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
29,2016-03-12,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,H,Mar,2016,2015-16,25.17,20.29,45.47,25.65,24.56,23.9,27.96,27.88,20.35,19.5,19.54,16.05,16.63,45.99,44.06,43.44,44.01,30.6,27.86,27.67,27.96,36.3,17.64,13.08,15.0,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
30,2017-02-25,15:00,Exeter,36,Newcastle,14,Sandy Park,Ian Tempest,50,H,Feb,2017,2016-17,25.17,20.29,45.47,23.6,27.61,26.22,27.96,27.88,18.8,21.88,21.22,16.05,16.63,42.4,49.49,47.44,44.01,25.21,33.17,30.58,27.96,36.3,15.12,20.09,14.82,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
31,2017-10-07,15:00,Exeter,34,Newcastle,24,Sandy Park,Andrew Jackson,58,H,Oct,2017,2017-18,25.17,20.29,45.47,24.07,27.61,26.46,27.96,27.88,18.5,21.88,22.11,16.05,16.63,42.57,49.49,48.57,44.01,27.75,33.17,30.08,27.96,36.3,13.27,20.09,18.25,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
32,2018-05-19,15:30,Exeter,36,Newcastle,5,Sandy Park,Matthew Carley,41,H,May,2018,2017-18,25.17,20.29,45.47,30.09,26.3,26.46,27.96,27.88,22.45,22.3,22.11,16.05,16.63,52.55,48.6,48.57,44.01,34.85,28.58,30.08,27.96,36.3,19.11,17.42,18.25,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
33,2019-02-23,14:30,Exeter,35,Newcastle,17,Sandy Park,Luke Pearce,52,H,Feb,2019,2018-19,25.17,20.29,45.47,23.6,25.38,26.84,27.96,27.88,18.8,20.14,21.13,16.05,16.63,42.4,45.52,47.97,44.01,25.21,26.75,29.77,27.96,36.3,15.12,16.2,17.73,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
34,2021-05-30,13:30,Exeter,74,Newcastle,3,Sandy Park,Andrew Jackson,77,H,May,2021,2020-21,25.17,20.29,45.47,30.09,27.56,26.85,27.96,27.88,22.45,22.72,22.77,16.05,16.63,52.55,50.28,49.62,44.01,34.85,32.33,33.62,27.96,36.3,19.11,17.14,18.44,13.2,13.2,45.0,16.2,48.33,8.33,72.51908396946564%,21.428571428571427%
35,2011-02-27,17:30,Leeds,5,Newcastle,22,Headingley,N/A,27,A,Feb,2011,2010-11,25.17,20.29,45.47,23.6,23.01,23.46,12.73,12.73,18.8,18.59,18.07,21.18,16.63,42.4,41.59,41.53,33.91,7.0,14.14,12.73,12.73,5.0,15.12,14.42,14.64,22.0,22.0,15.0,16.2,5.0,22.0,27.27272727272727%,21.428571428571427%
36,2010-10-30,14:30,Northampton,34,Newcastle,13,Franklin's Gardens,Nigel Owens,47,H,Oct,2010,2010-11,25.17,20.29,45.47,24.07,23.75,23.46,26.81,26.81,18.5,18.05,18.07,19.78,16.63,42.57,41.8,41.53,46.59,30.42,30.8,29.18,26.81,28.62,13.27,15.8,14.64,17.29,17.12,25.6,16.2,17.33,20.67,65.28925619834712%,21.428571428571427%
37,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,N/A,59,H,Oct,2011,2011-12,25.17,20.29,45.47,24.07,23.01,22.71,26.81,26.81,18.5,18.59,18.7,19.78,16.63,42.57,41.59,41.41,46.59,30.42,27.92,28.27,26.81,28.62,13.27,14.42,16.55,17.29,17.12,25.6,16.2,17.33,20.67,65.28925619834712%,21.428571428571427%
38,2013-11-23,15:15,Northampton,18,Newcastle,0,Franklin's Gardens,Dean Richards,18,H,Nov,2013,2013-14,25.17,20.29,45.47,22.5,23.78,22.18,26.81,26.81,17.93,18.95,19.22,19.78,16.63,40.43,42.72,41.4,46.59,25.17,30.4,34.33,26.81,28.62,12.45,7.17,13.27,17.29,17.12,25.6,16.2,17.33,20.67,65.28925619834712%,21.428571428571427%
39,2015-01-02,19:45,Northampton,39,Newcastle,31,Franklin's Gardens,Ian Tempest,70,H,Jan,2015,2014-15,25.17,20.29,45.47,24.03,25.84,27.21,26.81,26.81,18.92,20.54,20.83,19.78,16.63,42.95,46.38,48.04,46.59,20.89,28.1,32.17,26.81,28.62,20.2,21.5,21.18,17.29,17.12,25.6,16.2,17.33,20.67,65.28925619834712%,21.428571428571427%
40,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,Oct,2015,2015-16,25.17,20.29,45.47,24.07,25.84,23.9,27.25,26.81,18.5,20.54,19.54,19.75,16.63,42.57,46.38,43.44,47.0,30.42,28.1,22.64,30.67,28.62,13.27,21.5,15.0,16.0,17.12,25.6,16.2,17.33,20.67,65.28925619834712%,21.428571428571427%
41,2016-11-25,19:45,Northampton,16,Newcastle,22,Franklin's Gardens,Andrew Jackson,38,A,Nov,2016,2016-17,25.17,20.29,45.47,22.5,24.56,26.22,26.81,26.81,17.93,19.5,21.22,19.78,16.63,40.43,44.06,47.44,46.59,25.17,21.29,22.36,26.81,28.62,12.45,13.08,14.82,17.29,17.12,25.6,16.2,17.33,20.67,65.28925619834712%,21.428571428571427%
42,2017-12-01,19:45,Northampton,22,Newcastle,24,Franklin's Gardens,Craig Maxwell-Keys,46,A,Dec,2017,2017-18,25.17,20.29,45.47,23.25,27.61,26.46,26.81,26.81,19.41,21.88,22.11,19.78,16.63,42.66,49.49,48.57,46.59,24.0,24.55,23.0,26.81,28.62,16.0,20.09,18.25,17.29,17.12,25.6,16.2,17.33,20.67,65.28925619834712%,21.428571428571427%
43,2018-12-01,15:00,Northampton,14,Newcastle,16,Franklin's Gardens,Matthew Carley,30,A,Dec,2018,2018-19,25.17,20.29,45.47,23.25,26.3,26.84,26.81,26.81,19.41,22.3,21.13,19.78,16.63,42.66,48.6,47.97,46.59,24.0,24.09,30.45,26.81,28.62,16.0,17.42,17.73,17.29,17.12,25.6,16.2,17.33,20.67,65.28925619834712%,21.428571428571427%
44,2010-10-02,15:00,Harlequins,23,Newcastle,12,Twickenham Stoop,N/A,35,H,Oct,2010,2010-11,25.17,20.29,45.47,24.07,23.75,23.46,25.87,26.58,18.5,18.05,18.07,21.7,16.63,42.57,41.8,41.53,47.57,29.15,27.33,25.55,26.48,30.89,13.27,15.8,14.64,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
45,2011-11-27,15:00,Harlequins,39,Newcastle,8,Twickenham Stoop,N/A,47,H,Nov,2011,2011-12,25.17,20.29,45.47,22.5,23.01,22.71,25.87,26.58,17.93,18.59,18.7,21.7,16.63,40.43,41.59,41.41,47.57,23.42,27.45,28.15,26.48,30.89,12.45,14.42,16.55,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
46,2014-02-15,15:00,Harlequins,18,Newcastle,14,Twickenham Stoop,JP Doyle,32,H,Feb,2014,2013-14,25.17,20.29,45.47,23.6,25.03,22.18,25.87,26.58,18.8,20.78,19.22,21.7,16.63,42.4,45.81,41.4,47.57,23.63,20.5,18.82,26.48,30.89,15.12,18.2,13.27,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
47,2014-12-20,15:00,Harlequins,15,Newcastle,7,Twickenham Stoop,Matthew Carley,22,H,Dec,2014,2014-15,25.17,20.29,45.47,23.25,25.03,27.21,25.87,26.58,19.41,20.78,20.83,21.7,16.63,42.66,45.81,48.04,47.57,26.27,20.5,24.0,26.48,30.89,16.0,18.2,21.18,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
48,2016-04-02,15:00,Harlequins,46,Newcastle,25,Twickenham Stoop,Matthew Carley,71,H,Apr,2016,2015-16,25.17,20.29,45.47,26.4,24.56,23.9,25.87,26.58,23.35,19.5,19.54,21.7,16.63,49.75,44.06,43.44,47.57,27.75,26.15,28.73,26.48,30.89,19.2,13.08,15.0,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
49,2017-03-25,15:00,Harlequins,53,Newcastle,17,Twickenham Stoop,Tom Foley,70,H,Mar,2017,2016-17,25.17,20.29,45.47,25.65,27.61,26.22,25.87,26.58,20.35,21.88,21.22,21.7,16.63,45.99,49.49,47.44,47.57,29.15,33.36,27.36,26.48,30.89,17.64,20.09,14.82,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
50,2018-02-24,14:30,Harlequins,10,Newcastle,28,Twickenham Stoop,Thomas Foley,38,A,Feb,2018,2017-18,25.17,20.29,45.47,23.6,26.3,26.46,25.87,26.58,18.8,22.3,22.11,21.7,16.63,42.4,48.6,48.57,47.57,23.63,22.27,25.73,26.48,30.89,15.12,17.42,18.25,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
51,2018-11-16,19:45,Harlequins,20,Newcastle,7,Twickenham Stoop,JP Doyle,27,H,Nov,2018,2018-19,25.17,20.29,45.47,22.5,26.3,26.84,25.87,26.58,17.93,22.3,21.13,21.7,16.63,40.43,48.6,47.97,47.57,23.42,22.27,27.55,26.48,30.89,12.45,17.42,17.73,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
52,2021-06-12,15:00,Harlequins,54,Newcastle,26,Twickenham Stoop,N/A,80,H,Jun,2021,2020-21,25.17,20.29,45.47,33.42,27.56,26.85,25.87,26.58,27.83,22.72,22.77,21.7,16.63,61.25,50.28,49.62,47.57,54.0,42.22,36.55,26.48,30.89,26.0,17.14,18.44,16.0,16.0,51.0,16.2,28.0,20.33,68.29268292682927%,21.428571428571427%
53,2011-04-02,15:00,Gloucester,34,Newcastle,9,Kingsholm,Dean Richards,43,H,Apr,2011,2010-11,25.17,20.29,45.47,26.4,23.01,23.46,25.71,25.71,23.35,18.59,18.07,20.55,16.63,49.75,41.59,41.53,46.25,27.77,31.5,30.73,25.71,29.33,19.2,14.42,14.64,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
54,2012-04-14,15:00,Gloucester,20,Newcastle,29,Kingsholm,Tim Wigglesworth,49,A,Apr,2012,2011-12,25.17,20.29,45.47,26.4,22.83,22.71,25.71,25.71,23.35,18.33,18.7,20.55,16.63,49.75,41.17,41.41,46.25,27.77,23.64,25.18,25.71,29.33,19.2,18.2,16.55,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
55,2014-03-22,15:00,Gloucester,40,Newcastle,33,Kingsholm,Wayne Barnes,73,H,Mar,2014,2013-14,25.17,20.29,45.47,25.65,25.03,22.18,25.71,25.71,20.35,20.78,19.22,20.55,16.63,45.99,45.81,41.4,46.25,24.08,24.64,21.91,25.71,29.33,17.64,18.2,13.27,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
56,2015-04-25,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,Apr,2015,2014-15,25.17,20.29,45.47,26.4,25.84,27.21,25.71,25.71,23.35,20.54,20.83,20.55,16.63,49.75,46.38,48.04,46.25,27.77,30.5,29.55,25.71,29.33,19.2,21.5,21.18,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
57,2016-02-27,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,H,Feb,2016,2015-16,25.17,20.29,45.47,23.6,24.56,23.9,25.71,25.71,18.8,19.5,19.54,20.55,16.63,42.4,44.06,43.44,46.25,26.24,21.38,20.73,25.71,29.33,15.12,13.08,15.0,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
58,2016-09-24,15:00,Gloucester,13,Newcastle,18,Kingsholm,David Sainsbury,31,A,Sep,2016,2016-17,25.17,20.29,45.47,26.74,24.56,26.22,25.71,25.71,21.72,19.5,21.22,20.55,16.63,48.46,44.06,47.44,46.25,25.05,21.38,26.91,25.71,29.33,18.57,13.08,14.82,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
59,2018-03-03,15:00,Gloucester,20,Newcastle,21,Kingsholm,Craig Maxwell-Keys,41,A,Mar,2018,2017-18,25.17,20.29,45.47,25.65,26.3,26.46,25.71,25.71,20.35,22.3,22.11,20.55,16.63,45.99,48.6,48.57,46.25,24.08,27.27,26.27,25.71,29.33,17.64,17.42,18.25,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
60,2019-05-04,15:00,Gloucester,28,Newcastle,19,Kingsholm,Thomas Foley,47,H,May,2019,2018-19,25.17,20.29,45.47,30.09,25.38,26.84,25.71,25.71,22.45,20.14,21.13,20.55,16.63,52.55,45.52,47.97,46.25,34.14,26.12,28.18,25.71,29.33,19.11,16.2,17.73,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
61,2021-04-24,15:00,Gloucester,35,Newcastle,24,Kingsholm,N/A,59,H,Apr,2021,2020-21,25.17,20.29,45.47,26.4,27.56,26.85,25.71,25.71,23.35,22.72,22.77,20.55,16.63,49.75,50.28,49.62,46.25,27.77,24.62,26.1,25.71,29.33,19.2,17.14,18.44,22.11,22.11,27.0,16.2,27.67,21.33,63.86554621848739%,21.428571428571427%
62,2010-11-27,15:00,Leicester,44,Newcastle,19,Welford Road,N/A,63,H,Nov,2010,2010-11,25.17,20.29,45.47,22.5,23.75,23.46,26.48,26.5,17.93,18.05,18.07,19.63,16.63,40.43,41.8,41.53,46.11,24.06,37.0,29.69,26.48,33.67,12.45,15.8,14.64,15.56,15.56,27.0,16.2,32.67,23.33,69.84126984126983%,21.428571428571427%
63,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,Feb,2012,2011-12,25.17,20.29,45.47,23.6,22.83,22.71,26.48,26.5,18.8,18.33,18.7,19.63,16.63,42.4,41.17,41.41,46.11,27.62,26.38,28.75,26.48,33.67,15.12,18.2,16.55,15.56,15.56,27.0,16.2,32.67,23.33,69.84126984126983%,21.428571428571427%
