,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
11,2013-12-21,15:00,Exeter,16,Newcastle,3,Sandy Park,Greg Garner,19,H,Dec,2013,2013-14,23.29,18.84,42.13,20.12,23.78,22.18,21.3,21.3,17.35,18.95,19.22,16.27,14.82,37.47,42.72,41.4,37.57,16.4,24.6,19.55,21.3,23.33,11.0,7.17,13.27,11.67,11.67,19.0,20.6,23.33,11.67,56.81818181818182%,15.151515151515152%
12,2011-02-27,17:30,Leeds,5,Newcastle,22,Headingley,N/A,27,A,Feb,2011,2010-11,23.29,18.84,42.13,21.38,23.01,23.46,12.73,12.73,17.84,18.59,18.07,21.18,14.82,39.22,41.59,41.53,33.91,7.0,14.14,12.73,12.73,5.0,15.83,14.42,14.64,22.0,22.0,15.0,20.6,5.0,22.0,27.27272727272727%,15.151515151515152%
13,2010-10-30,14:30,Northampton,34,Newcastle,13,Franklin's Gardens,Nigel Owens,47,H,Oct,2010,2010-11,23.29,18.84,42.13,21.76,23.75,23.46,28.84,28.84,17.75,18.05,18.07,16.84,14.82,39.51,41.8,41.53,45.69,30.83,30.8,29.18,28.84,32.0,12.2,15.8,14.64,9.33,9.33,37.2,20.6,32.0,9.33,77.77777777777779%,15.151515151515152%
14,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,N/A,59,H,Oct,2011,2011-12,23.29,18.84,42.13,21.76,23.01,22.71,28.84,28.84,17.75,18.59,18.7,16.84,14.82,39.51,41.59,41.41,45.69,30.83,27.92,28.27,28.84,32.0,12.2,14.42,16.55,9.33,9.33,37.2,20.6,32.0,9.33,77.77777777777779%,15.151515151515152%
15,2013-11-23,15:15,Northampton,18,Newcastle,0,Franklin's Gardens,Dean Richards,18,H,Nov,2013,2013-14,23.29,18.84,42.13,20.82,23.78,22.18,28.84,28.84,16.85,18.95,19.22,16.84,14.82,37.67,42.72,41.4,45.69,26.5,30.4,34.33,28.84,32.0,7.5,7.17,13.27,9.33,9.33,37.2,20.6,32.0,9.33,77.77777777777779%,15.151515151515152%
16,2011-04-02,15:00,Gloucester,34,Newcastle,9,Kingsholm,Dean Richards,43,H,Apr,2011,2010-11,23.29,18.84,42.13,25.37,23.01,23.46,24.89,24.89,23.25,18.59,18.07,19.57,14.82,48.62,41.59,41.53,44.45,24.17,31.5,30.73,24.89,31.33,16.67,14.42,14.64,23.67,23.67,25.6,20.6,31.33,23.67,70.45454545454545%,15.151515151515152%
17,2012-04-14,15:00,Gloucester,20,Newcastle,29,Kingsholm,Tim Wigglesworth,49,A,Apr,2012,2011-12,23.29,18.84,42.13,25.37,22.83,22.71,24.89,24.89,23.25,18.33,18.7,19.57,14.82,48.62,41.17,41.41,44.45,24.17,23.64,25.18,24.89,31.33,16.67,18.2,16.55,23.67,23.67,25.6,20.6,31.33,23.67,70.45454545454545%,15.151515151515152%
18,2014-03-22,15:00,Gloucester,40,Newcastle,33,Kingsholm,Wayne Barnes,73,H,Mar,2014,2013-14,23.29,18.84,42.13,24.35,23.51,22.18,24.89,24.89,18.58,20.91,19.22,19.57,14.82,42.94,44.43,41.4,44.45,26.6,25.6,21.91,24.89,31.33,17.0,20.6,13.27,23.67,23.67,25.6,20.6,31.33,23.67,70.45454545454545%,15.151515151515152%
19,2011-05-07,15:00,Bath,42,Newcastle,12,Recreation Ground,Wayne Barnes,54,H,May,2011,2010-11,23.29,18.84,42.13,29.22,23.01,23.46,20.5,22.23,20.17,18.59,18.07,17.64,14.82,49.39,41.59,41.53,38.14,30.5,22.55,20.0,20.5,32.0,21.33,14.42,14.64,18.0,14.0,20.8,20.6,32.0,14.0,68.18181818181817%,15.151515151515152%
20,2012-02-11,14:15,Bath,30,Newcastle,24,Recreation Ground,Dean Richards,54,H,Feb,2012,2011-12,23.29,18.84,42.13,21.38,22.83,22.71,20.5,22.23,17.84,18.33,18.7,17.64,14.82,39.22,41.17,41.41,38.14,27.12,20.75,21.0,20.5,32.0,15.83,18.2,16.55,18.0,14.0,20.8,20.6,32.0,14.0,68.18181818181817%,15.151515151515152%
21,2014-02-08,15:00,Bath,24,Newcastle,6,The Recreation Ground,Tim Wigglesworth,30,H,Feb,2014,2013-14,23.29,18.84,42.13,21.38,23.51,22.18,23.95,22.23,17.84,20.91,19.22,17.36,14.82,39.22,44.43,41.4,41.32,27.12,21.33,21.64,23.95,32.0,15.83,20.6,13.27,6.0,14.0,20.8,20.6,32.0,14.0,68.18181818181817%,15.151515151515152%
22,2010-11-27,15:00,Leicester,44,Newcastle,19,Welford Road,N/A,63,H,Nov,2010,2010-11,23.29,18.84,42.13,20.82,23.75,23.46,28.26,28.22,16.85,18.05,18.07,17.81,14.82,37.67,41.8,41.53,46.06,23.0,37.0,29.69,28.26,39.0,7.5,15.8,14.64,13.33,13.33,28.2,20.6,39.0,13.33,75.51020408163265%,15.151515151515152%
23,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,Feb,2012,2011-12,23.29,18.84,42.13,21.38,22.83,22.71,28.26,28.22,17.84,18.33,18.7,17.81,14.82,39.22,41.17,41.41,46.06,25.8,26.38,28.75,28.26,39.0,15.83,18.2,16.55,13.33,13.33,28.2,20.6,39.0,13.33,75.51020408163265%,15.151515151515152%
24,2013-09-21,15:00,Leicester,31,Newcastle,6,Welford Road,David Rose,37,H,Sep,2013,2013-14,23.29,18.84,42.13,25.12,23.78,22.18,28.26,28.22,19.78,18.95,19.22,17.81,14.82,44.89,42.72,41.4,46.06,30.44,29.85,26.27,28.26,39.0,16.67,7.17,13.27,13.33,13.33,28.2,20.6,39.0,13.33,75.51020408163265%,15.151515151515152%
25,2010-10-02,15:00,Harlequins,23,Newcastle,12,Twickenham Stoop,N/A,35,H,Oct,2010,2010-11,23.29,18.84,42.13,21.76,23.75,23.46,24.59,24.46,17.75,18.05,18.07,16.12,14.82,39.51,41.8,41.53,40.71,24.0,27.33,25.55,24.59,26.67,12.2,15.8,14.64,11.33,11.33,21.0,20.6,26.67,11.33,76.08695652173914%,15.151515151515152%
26,2011-11-27,15:00,Harlequins,39,Newcastle,8,Twickenham Stoop,N/A,47,H,Nov,2011,2011-12,23.29,18.84,42.13,20.82,23.01,22.71,24.59,24.46,16.85,18.59,18.7,16.12,14.82,37.67,41.59,41.41,40.71,33.4,27.45,28.15,24.59,26.67,7.5,14.42,16.55,11.33,11.33,21.0,20.6,26.67,11.33,76.08695652173914%,15.151515151515152%
27,2014-02-15,15:00,Harlequins,18,Newcastle,14,Twickenham Stoop,JP Doyle,32,H,Feb,2014,2013-14,23.29,18.84,42.13,21.38,23.51,22.18,24.59,24.46,17.84,20.91,19.22,16.12,14.82,39.22,44.43,41.4,40.71,19.57,19.33,18.82,24.59,26.67,15.83,20.6,13.27,11.33,11.33,21.0,20.6,26.67,11.33,76.08695652173914%,15.151515151515152%
28,2011-03-27,15:00,Saracens,24,Newcastle,9,Vicarage Road,N/A,33,H,Mar,2011,2010-11,23.29,18.84,42.13,24.35,23.01,23.46,23.61,25.89,18.58,18.59,18.07,13.57,14.82,42.94,41.59,41.53,37.17,27.0,21.64,22.33,23.61,29.67,17.0,14.42,14.64,7.0,5.67,33.0,20.6,29.67,5.67,82.97872340425532%,15.151515151515152%
29,2011-10-09,15:00,Saracens,25,Newcastle,5,Vicarage Road,N/A,30,H,Oct,2011,2011-12,23.29,18.84,42.13,21.76,23.01,22.71,23.61,25.89,17.75,18.59,18.7,13.57,14.82,39.51,41.59,41.41,37.17,19.75,21.64,21.18,23.61,29.67,12.2,14.42,16.55,7.0,5.67,33.0,20.6,29.67,5.67,82.97872340425532%,15.151515151515152%
30,2013-11-03,15:00,Saracens,40,Newcastle,3,Allianz Park,Matthew Carley,43,H,Nov,2013,2013-14,23.29,18.84,42.13,20.82,23.78,22.18,30.71,25.89,16.85,18.95,19.22,15.35,14.82,37.67,42.72,41.4,46.06,29.0,31.92,32.08,30.71,29.67,7.5,7.17,13.27,3.0,5.67,33.0,20.6,29.67,5.67,82.97872340425532%,15.151515151515152%
31,2012-03-23,19:45,Worcester,19,Newcastle,9,Sixways,N/A,28,H,Mar,2012,2011-12,23.29,18.84,42.13,24.35,22.83,22.71,17.64,17.64,18.58,18.33,18.7,20.15,14.82,42.94,41.17,41.41,37.79,19.25,20.0,16.64,17.64,15.0,17.0,18.2,16.55,12.5,12.5,21.2,20.6,15.0,12.5,36.36363636363637%,15.151515151515152%
32,2013-10-05,15:00,Worcester,11,Newcastle,16,Sixways,Martin Fox,27,A,Oct,2013,2013-14,23.29,18.84,42.13,21.76,23.78,22.18,17.64,17.64,17.75,18.95,19.22,20.15,14.82,39.51,42.72,41.4,37.79,15.33,15.55,15.64,17.64,15.0,12.2,7.17,13.27,12.5,12.5,21.2,20.6,15.0,12.5,36.36363636363637%,15.151515151515152%
33,2010-09-17,19:45,Sale,21,Harlequins,17,Edgeley Park,Dave Pearson,38,H,Sep,2010,2010-11,23.29,18.84,42.13,25.12,23.75,23.46,21.29,20.27,19.78,18.05,18.07,22.81,21.04,44.89,41.8,41.53,44.1,23.75,22.5,21.45,21.29,16.0,26.12,19.8,18.27,20.5,24.5,17.4,22.2,14.33,27.0,54.54545454545454%,50.0%
34,2012-05-05,14:00,Sale,10,Harlequins,24,Edgeley Park,Martin Fox,34,A,May,2012,2011-12,23.29,18.84,42.13,29.22,22.83,22.71,21.29,20.27,20.17,18.33,18.7,22.81,21.04,49.39,41.17,41.41,44.1,17.67,19.0,21.0,21.29,16.0,21.75,22.0,19.55,20.5,24.5,17.4,22.2,14.33,27.0,54.54545454545454%,50.0%
35,2013-02-22,20:00,Sale,21,Harlequins,30,Salford City Stadium,Martin Fox,51,A,Feb,2013,2012-13,23.29,18.84,42.13,21.38,23.78,24.81,19.32,20.27,17.84,18.95,19.37,18.77,21.04,39.22,42.72,44.19,38.09,20.0,20.45,20.18,19.32,16.0,17.6,22.75,25.42,28.5,24.5,17.4,22.2,14.33,27.0,54.54545454545454%,50.0%
36,2014-04-11,20:00,Sale,12,Harlequins,27,Salford City Stadium,Wayne Barnes,39,A,Apr,2014,2013-14,23.29,18.84,42.13,25.37,23.51,22.18,19.32,20.27,23.25,20.91,19.22,18.77,21.04,48.62,44.43,41.4,38.09,23.33,17.4,18.45,19.32,16.0,30.5,20.0,20.58,28.5,24.5,17.4,22.2,14.33,27.0,54.54545454545454%,50.0%
37,2011-02-26,15:00,London Irish,15,Harlequins,9,Madejski Stadium,N/A,24,H,Feb,2011,2010-11,23.29,18.84,42.13,21.38,23.01,23.46,26.61,26.55,17.84,18.59,18.07,22.2,21.04,39.22,41.59,41.53,48.8,22.5,26.67,26.82,26.61,21.25,17.6,19.5,18.27,17.67,20.5,24.4,22.2,23.33,24.33,54.54545454545454%,50.0%
38,2011-09-03,14:00,London Irish,24,Harlequins,29,Twickenham Stadium,Greg Garner,53,A,Sep,2011,2011-12,23.29,18.84,42.13,25.12,23.01,22.71,25.65,26.55,19.78,18.59,18.7,22.94,21.04,44.89,41.59,41.41,48.59,28.62,26.67,29.18,25.67,21.25,26.12,19.5,19.55,29.0,20.5,24.4,22.2,23.33,24.33,54.54545454545454%,50.0%
39,2012-10-28,14:15,London Irish,28,Harlequins,31,Madejski Stadium,N/A,59,A,Oct,2012,2012-13,23.29,18.84,42.13,21.76,22.83,24.81,26.61,26.55,17.75,18.33,19.37,22.2,21.04,39.51,41.17,44.19,48.8,31.14,27.82,29.45,26.61,21.25,25.0,22.0,25.42,17.67,20.5,24.4,22.2,23.33,24.33,54.54545454545454%,50.0%
40,2013-10-05,15:00,London Irish,18,Harlequins,13,Madejski Stadium,David Rose,31,H,Oct,2013,2013-14,23.29,18.84,42.13,21.76,23.78,22.18,26.61,26.55,17.75,18.95,19.22,22.2,21.04,39.51,42.72,41.4,48.8,31.14,24.64,20.73,26.61,21.25,25.0,22.75,20.58,17.67,20.5,24.4,22.2,23.33,24.33,54.54545454545454%,50.0%
41,2010-09-04,16:30,Wasps,29,Harlequins,29,Twickenham Stadium,Chris White,58,D,Sep,2010,2010-11,23.29,18.84,42.13,25.12,23.75,23.46,25.65,22.89,19.78,18.05,18.07,22.94,21.04,44.89,41.8,41.53,48.59,31.12,26.6,25.82,26.4,25.0,26.12,19.8,18.27,29.0,27.25,27.8,22.2,23.67,26.67,50.0%,50.0%
42,2011-12-04,16:00,Wasps,16,Harlequins,22,Adams Park,Dean Richards,38,A,Dec,2011,2011-12,23.29,18.84,42.13,20.12,23.01,22.71,22.44,22.89,17.35,18.59,18.7,21.1,21.04,37.47,41.59,41.41,43.54,20.0,23.64,17.45,22.44,25.0,17.17,19.5,19.55,22.0,27.25,27.8,22.2,23.67,26.67,50.0%,50.0%
43,2012-09-01,14:00,Wasps,40,Harlequins,42,Twickenham Stadium,N/A,82,A,Sep,2012,2012-13,23.29,18.84,42.13,25.12,22.83,24.81,25.65,22.89,19.78,18.33,19.37,22.94,21.04,44.89,41.17,44.19,48.59,31.12,20.33,25.82,26.4,25.0,26.12,22.0,25.42,29.0,27.25,27.8,22.2,23.67,26.67,50.0%,50.0%
44,2013-09-07,16:30,Wasps,15,Harlequins,16,Twickenham Stadium,Tim Wigglesworth,31,A,Sep,2013,2013-14,23.29,18.84,42.13,25.12,23.78,22.18,25.65,22.89,19.78,18.95,19.22,22.94,21.04,44.89,42.72,41.4,48.59,31.12,21.2,22.45,26.4,25.0,26.12,22.75,20.58,29.0,27.25,27.8,22.2,23.67,26.67,50.0%,50.0%
45,2011-02-12,15:00,Exeter,20,Harlequins,6,Sandy Park,N/A,26,H,Feb,2011,2010-11,23.29,18.84,42.13,21.38,23.01,23.46,21.3,21.3,17.84,18.59,18.07,16.27,21.04,39.22,41.59,41.53,37.57,20.43,18.0,18.09,21.3,25.0,17.6,19.5,18.27,18.75,18.75,19.0,22.2,26.67,23.0,56.81818181818182%,50.0%
46,2011-12-31,15:45,Exeter,9,Harlequins,11,Sandy Park,N/A,20,A,Dec,2011,2011-12,23.29,18.84,42.13,20.12,23.01,22.71,21.3,21.3,17.35,18.59,18.7,16.27,21.04,37.47,41.59,41.41,37.57,16.4,18.0,18.82,21.3,25.0,17.17,19.5,19.55,18.75,18.75,19.0,22.2,26.67,23.0,56.81818181818182%,50.0%
47,2012-10-06,15:00,Exeter,42,Harlequins,28,Sandy Park,N/A,70,H,Oct,2012,2012-13,23.29,18.84,42.13,21.76,22.83,24.81,21.3,21.3,17.75,18.33,19.37,16.27,21.04,39.51,41.17,44.19,37.57,26.0,24.73,28.73,21.3,25.0,25.0,22.0,25.42,18.75,18.75,19.0,22.2,26.67,23.0,56.81818181818182%,50.0%
48,2014-05-04,14:00,Exeter,29,Harlequins,30,Sandy Park,Andrew Small,59,A,May,2014,2013-14,23.29,18.84,42.13,29.22,23.51,22.18,21.3,21.3,20.17,20.91,19.22,16.27,21.04,49.39,44.43,41.4,37.57,30.0,18.5,19.55,21.3,25.0,21.75,20.0,20.58,18.75,18.75,19.0,22.2,26.67,23.0,56.81818181818182%,50.0%
49,2011-04-24,15:00,Leeds,3,Harlequins,38,Headingley,Martin Fox,41,A,Apr,2011,2010-11,23.29,18.84,42.13,25.37,23.01,23.46,12.73,12.73,23.25,18.59,18.07,21.18,21.04,48.62,41.59,41.53,33.91,15.0,14.14,12.73,12.73,3.0,30.5,19.5,18.27,38.0,38.0,15.0,22.2,3.0,38.0,27.27272727272727%,50.0%
50,2011-01-01,15:00,Northampton,13,Harlequins,16,Franklin's Gardens,N/A,29,A,Jan,2011,2010-11,23.29,18.84,42.13,20.26,23.01,23.46,28.84,28.84,16.53,18.59,18.07,16.84,21.04,36.79,41.59,41.53,45.69,20.0,27.92,29.18,28.84,17.25,14.75,19.5,18.27,11.5,11.5,37.2,22.2,18.67,10.0,77.77777777777779%,50.0%
51,2012-01-06,19:45,Northampton,24,Harlequins,3,Franklin's Gardens,Dave Pearson,27,H,Jan,2012,2011-12,23.29,18.84,42.13,20.26,22.83,22.71,28.84,28.84,16.53,18.33,18.7,16.84,21.04,36.79,41.17,41.41,45.69,20.0,24.18,28.27,28.84,17.25,14.75,22.0,19.55,11.5,11.5,37.2,22.2,18.67,10.0,77.77777777777779%,50.0%
52,2012-12-22,15:00,Northampton,9,Harlequins,18,Franklin's Gardens,N/A,27,A,Dec,2012,2012-13,23.29,18.84,42.13,20.12,22.83,24.81,28.84,28.84,17.35,18.33,19.37,16.84,21.04,37.47,41.17,44.19,45.69,24.67,24.18,23.09,28.84,17.25,17.17,22.0,25.42,11.5,11.5,37.2,22.2,18.67,10.0,77.77777777777779%,50.0%
53,2014-01-03,19:45,Northampton,23,Harlequins,9,Franklin's Gardens,Greg Garner,32,H,Jan,2014,2013-14,23.29,18.84,42.13,20.26,23.51,22.18,28.84,28.84,16.53,20.91,19.22,16.84,21.04,36.79,44.43,41.4,45.69,20.0,34.14,34.33,28.84,17.25,14.75,20.0,20.58,11.5,11.5,37.2,22.2,18.67,10.0,77.77777777777779%,50.0%
54,2010-10-23,15:00,Gloucester,33,Harlequins,26,Kingsholm,N/A,59,H,Oct,2010,2010-11,23.29,18.84,42.13,21.76,23.75,23.46,24.89,24.89,17.75,18.05,18.07,19.57,21.04,39.51,41.8,41.53,44.45,22.43,23.0,30.73,24.89,26.0,25.0,19.8,18.27,21.0,21.0,25.6,22.2,23.67,19.33,70.45454545454545%,50.0%
55,2012-02-25,18:00,Gloucester,29,Harlequins,23,Kingsholm,Dave Pearson,52,H,Feb,2012,2011-12,23.29,18.84,42.13,21.38,22.83,22.71,24.89,24.89,17.84,18.33,18.7,19.57,21.04,39.22,41.17,41.41,44.45,26.6,23.64,25.18,24.89,26.0,17.6,22.0,19.55,21.0,21.0,25.6,22.2,23.67,19.33,70.45454545454545%,50.0%
56,2013-03-29,19:45,Gloucester,17,Harlequins,15,Kingsholm,JP Doyle,32,H,Mar,2013,2012-13,23.29,18.84,42.13,24.35,23.78,24.81,24.89,24.89,18.58,18.95,19.37,19.57,21.04,42.94,42.72,44.19,44.45,26.6,19.45,21.73,24.89,26.0,15.83,22.75,25.42,21.0,21.0,25.6,22.2,23.67,19.33,70.45454545454545%,50.0%
57,2014-02-22,14:00,Gloucester,25,Harlequins,20,Kingsholm,Gregory Garner,45,H,Feb,2014,2013-14,23.29,18.84,42.13,21.38,23.51,22.18,24.89,24.89,17.84,20.91,19.22,19.57,21.04,39.22,44.43,41.4,44.45,26.6,25.6,21.91,24.89,26.0,17.6,20.0,20.58,21.0,21.0,25.6,22.2,23.67,19.33,70.45454545454545%,50.0%
58,2011-04-16,14:15,Bath,19,Harlequins,15,Recreation Ground,Dave Pearson,34,H,Apr,2011,2010-11,23.29,18.84,42.13,25.37,23.01,23.46,20.5,22.23,23.25,18.59,18.07,17.64,21.04,48.62,41.59,41.53,38.14,24.2,22.55,20.0,20.5,16.75,30.5,19.5,18.27,20.5,15.5,20.8,22.2,16.0,15.67,68.18181818181817%,50.0%
59,2011-11-05,14:15,Bath,13,Harlequins,26,Recreation Ground,Dean Richards,39,A,Nov,2011,2011-12,23.29,18.84,42.13,20.82,23.01,22.71,20.5,22.23,16.85,18.59,18.7,17.64,21.04,37.67,41.59,41.41,38.14,14.8,22.55,21.0,20.5,16.75,20.0,19.5,19.55,20.5,15.5,20.8,22.2,16.0,15.67,68.18181818181817%,50.0%
60,2012-11-23,19:45,Bath,21,Harlequins,18,The Recreation Ground,N/A,39,H,Nov,2012,2012-13,23.29,18.84,42.13,20.82,22.83,24.81,23.95,22.23,16.85,18.33,19.37,17.36,21.04,37.67,41.17,44.19,41.32,14.8,20.75,26.27,23.95,16.75,20.0,22.0,25.42,10.5,15.5,20.8,22.2,16.0,15.67,68.18181818181817%,50.0%
61,2013-12-21,15:00,Bath,14,Harlequins,3,The Recreation Ground,Martin Fox,17,H,Dec,2013,2013-14,23.29,18.84,42.13,20.12,23.78,22.18,23.95,22.23,17.35,18.95,19.22,17.36,21.04,37.47,42.72,41.4,41.32,9.0,28.0,21.64,23.95,16.75,17.17,22.75,20.58,10.5,15.5,20.8,22.2,16.0,15.67,68.18181818181817%,50.0%
62,2010-11-19,19:45,Leicester,18,Harlequins,13,Welford Road,N/A,31,H,Nov,2010,2010-11,23.29,18.84,42.13,20.82,23.75,23.46,28.26,28.22,16.85,18.05,18.07,17.81,21.04,37.67,41.8,41.53,46.06,23.0,37.0,29.69,28.26,18.8,20.0,19.8,18.27,20.2,20.2,28.2,22.2,19.33,20.33,75.51020408163265%,50.0%
63,2011-10-08,16:45,Leicester,18,Harlequins,27,Welford Road,N/A,45,A,Oct,2011,2011-12,23.29,18.84,42.13,21.76,23.01,22.71,28.26,28.22,17.75,18.59,18.7,17.81,21.04,39.51,41.59,41.41,46.06,19.33,24.08,28.75,28.26,18.8,25.0,19.5,19.55,20.2,20.2,28.2,22.2,19.33,20.33,75.51020408163265%,50.0%
64,2012-09-22,17:30,Leicester,9,Harlequins,22,Welford Road,N/A,31,A,Sep,2012,2012-13,23.29,18.84,42.13,25.12,22.83,24.81,28.26,28.22,19.78,18.33,19.37,17.81,21.04,44.89,41.17,44.19,46.06,30.44,26.38,27.92,28.26,18.8,26.12,22.0,25.42,20.2,20.2,28.2,22.2,19.33,20.33,75.51020408163265%,50.0%
