,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByVenue,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByVenue,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgTotalScoreByVenue,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgHomeScoreByTeamByVenue,avgHomeScoreByTeamAgainstOpponent,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason,avgAwayScoreByTeamByVenue,avgAwayScoreByTeamAgainstOpponent,avgHomeLast5Results,avgAwayLast5Results,avgHomeLast3ResultsAgainstOpponent,avgAwayLast3ResultsAgainstOpponent,homeWinPercentage,awayWinPercentage
19,2016-10-30,14:30,Wasps,31,Newcastle,6,Ricoh Arena,Craig Maxwell-Keys,37,H,Oct,2016,2016-17,24.87,20.02,44.89,24.01,24.56,26.22,30.02,27.23,18.31,19.5,21.22,21.33,16.45,42.31,44.06,47.44,51.35,22.82,37.21,36.0,30.02,27.62,13.27,13.08,14.82,11.0,16.25,21.2,16.2,30.0,12.0,65.0%,21.34831460674157%
20,2017-11-18,17:15,Wasps,40,Newcastle,10,Ricoh Arena,Matthew O'Grady,50,H,Nov,2017,2017-18,24.87,20.02,44.89,22.19,27.61,26.46,30.02,27.23,18.02,21.88,22.11,21.33,16.45,40.22,49.49,48.57,51.35,29.44,30.55,29.0,30.02,27.62,11.8,20.09,18.25,11.0,16.25,21.2,16.2,30.0,12.0,65.0%,21.34831460674157%
21,2019-03-09,14:00,Wasps,19,Newcastle,20,Ricoh Arena,Thomas Foley,39,A,Mar,2019,2018-19,24.87,20.02,44.89,24.96,26.57,26.84,30.02,27.23,19.76,21.1,21.13,21.33,16.45,44.72,47.67,47.97,51.35,25.54,22.17,24.73,30.02,27.62,18.44,16.2,17.73,11.0,16.25,21.2,16.2,30.0,12.0,65.0%,21.34831460674157%
22,2010-09-18,15:00,Exeter,22,Newcastle,17,Sandy Park,Greg Garner,39,H,Sep,2010,2010-11,24.87,20.02,44.89,26.39,23.75,23.46,26.74,26.65,21.27,18.05,18.07,16.36,16.45,47.65,41.8,41.53,43.1,27.59,18.4,18.09,26.74,32.11,18.57,15.8,14.64,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
23,2011-09-10,15:00,Exeter,32,Newcastle,15,Sandy Park,Chris White,47,H,Sep,2011,2011-12,24.87,20.02,44.89,26.39,23.01,22.71,26.74,26.65,21.27,18.59,18.7,16.36,16.45,47.65,41.59,41.41,43.1,27.59,18.0,18.82,26.74,32.11,18.57,14.42,16.55,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
24,2013-12-21,15:00,Exeter,16,Newcastle,3,Sandy Park,Greg Garner,19,H,Dec,2013,2013-14,24.87,20.02,44.89,23.37,23.78,22.18,26.74,26.65,18.9,18.95,19.22,16.36,16.45,42.27,42.72,41.4,43.1,24.9,24.6,19.55,26.74,32.11,14.78,7.17,13.27,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
25,2015-02-14,16:30,Exeter,46,Newcastle,17,Sandy Park,Thomas Foley,63,H,Feb,2015,2014-15,24.87,20.02,44.89,23.64,25.84,27.21,26.74,26.65,19.0,20.54,20.83,16.36,16.45,42.64,46.38,48.04,43.1,24.0,34.2,34.91,26.74,32.11,15.12,21.5,21.18,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
26,2016-03-12,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,H,Mar,2016,2015-16,24.87,20.02,44.89,24.96,24.56,23.9,26.74,26.65,19.76,19.5,19.54,16.36,16.45,44.72,44.06,43.44,43.1,27.83,27.86,27.67,26.74,32.11,18.44,13.08,15.0,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
27,2017-02-25,15:00,Exeter,36,Newcastle,14,Sandy Park,Ian Tempest,50,H,Feb,2017,2016-17,24.87,20.02,44.89,23.64,27.61,26.22,26.74,26.65,19.0,21.88,21.22,16.36,16.45,42.64,49.49,47.44,43.1,24.0,33.17,30.58,26.74,32.11,15.12,20.09,14.82,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
28,2017-10-07,15:00,Exeter,34,Newcastle,24,Sandy Park,Andrew Jackson,58,H,Oct,2017,2017-18,24.87,20.02,44.89,24.01,27.61,26.46,26.74,26.65,18.31,21.88,22.11,16.36,16.45,42.31,49.49,48.57,43.1,28.56,33.17,30.08,26.74,32.11,13.27,20.09,18.25,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
29,2018-05-19,15:30,Exeter,36,Newcastle,5,Sandy Park,Matthew Carley,41,H,May,2018,2017-18,24.87,20.02,44.89,29.93,26.3,26.46,26.74,26.65,22.46,22.3,22.11,16.36,16.45,52.39,48.6,48.57,43.1,30.73,28.58,30.08,26.74,32.11,21.12,17.42,18.25,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
30,2019-02-23,14:30,Exeter,35,Newcastle,17,Sandy Park,Luke Pearce,52,H,Feb,2019,2018-19,24.87,20.02,44.89,23.64,26.57,26.84,26.74,26.65,19.0,21.1,21.13,16.36,16.45,42.64,47.67,47.97,43.1,24.0,28.75,29.77,26.74,32.11,15.12,16.2,17.73,14.33,14.33,30.4,16.2,35.0,15.33,71.42857142857143%,21.34831460674157%
31,2011-02-27,17:30,Leeds,5,Newcastle,22,Headingley,N/A,27,A,Feb,2011,2010-11,24.87,20.02,44.89,23.64,23.01,23.46,12.73,12.73,19.0,18.59,18.07,21.18,16.45,42.64,41.59,41.53,33.91,7.0,14.14,12.73,12.73,5.0,15.12,14.42,14.64,22.0,22.0,15.0,16.2,5.0,22.0,27.27272727272727%,21.34831460674157%
32,2010-10-30,14:30,Northampton,34,Newcastle,13,Franklin's Gardens,Nigel Owens,47,H,Oct,2010,2010-11,24.87,20.02,44.89,24.01,23.75,23.46,27.42,27.4,18.31,18.05,18.07,18.84,16.45,42.31,41.8,41.53,46.26,30.0,30.8,29.18,27.42,28.62,13.27,15.8,14.64,17.29,17.12,37.4,16.2,17.33,20.67,70.29702970297029%,21.34831460674157%
33,2011-10-29,15:00,Northampton,44,Newcastle,15,Franklin's Gardens,N/A,59,H,Oct,2011,2011-12,24.87,20.02,44.89,24.01,23.01,22.71,27.42,27.4,18.31,18.59,18.7,18.84,16.45,42.31,41.59,41.41,46.26,30.0,27.92,28.27,27.42,28.62,13.27,14.42,16.55,17.29,17.12,37.4,16.2,17.33,20.67,70.29702970297029%,21.34831460674157%
34,2013-11-23,15:15,Northampton,18,Newcastle,0,Franklin's Gardens,Dean Richards,18,H,Nov,2013,2013-14,24.87,20.02,44.89,22.19,23.78,22.18,27.42,27.4,18.02,18.95,19.22,18.84,16.45,40.22,42.72,41.4,46.26,21.89,30.4,34.33,27.42,28.62,11.8,7.17,13.27,17.29,17.12,37.4,16.2,17.33,20.67,70.29702970297029%,21.34831460674157%
35,2015-01-02,19:45,Northampton,39,Newcastle,31,Franklin's Gardens,Ian Tempest,70,H,Jan,2015,2014-15,24.87,20.02,44.89,22.6,25.84,27.21,27.42,27.4,18.01,20.54,20.83,18.84,16.45,40.61,46.38,48.04,46.26,21.5,28.1,32.17,27.42,28.62,20.67,21.5,21.18,17.29,17.12,37.4,16.2,17.33,20.67,70.29702970297029%,21.34831460674157%
36,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,Oct,2015,2015-16,24.87,20.02,44.89,24.01,25.84,23.9,27.25,27.4,18.31,20.54,19.54,19.75,16.45,42.31,46.38,43.44,47.0,30.0,28.1,22.64,30.67,28.62,13.27,21.5,15.0,16.0,17.12,37.4,16.2,17.33,20.67,70.29702970297029%,21.34831460674157%
37,2016-11-25,19:45,Northampton,16,Newcastle,22,Franklin's Gardens,Andrew Jackson,38,A,Nov,2016,2016-17,24.87,20.02,44.89,22.19,24.56,26.22,27.42,27.4,18.02,19.5,21.22,18.84,16.45,40.22,44.06,47.44,46.26,21.89,21.29,22.36,27.42,28.62,11.8,13.08,14.82,17.29,17.12,37.4,16.2,17.33,20.67,70.29702970297029%,21.34831460674157%
38,2017-12-01,19:45,Northampton,22,Newcastle,24,Franklin's Gardens,Craig Maxwell-Keys,46,A,Dec,2017,2017-18,24.87,20.02,44.89,23.37,27.61,26.46,27.42,27.4,18.9,21.88,22.11,18.84,16.45,42.27,49.49,48.57,46.26,22.44,24.55,23.0,27.42,28.62,14.78,20.09,18.25,17.29,17.12,37.4,16.2,17.33,20.67,70.29702970297029%,21.34831460674157%
39,2018-12-01,15:00,Northampton,14,Newcastle,16,Franklin's Gardens,Matthew Carley,30,A,Dec,2018,2018-19,24.87,20.02,44.89,23.37,26.3,26.84,27.42,27.4,18.9,22.3,21.13,18.84,16.45,42.27,48.6,47.97,46.26,22.44,24.09,30.45,27.42,28.62,14.78,17.42,17.73,17.29,17.12,37.4,16.2,17.33,20.67,70.29702970297029%,21.34831460674157%
40,2011-04-02,15:00,Gloucester,34,Newcastle,9,Kingsholm,Dean Richards,43,H,Apr,2011,2010-11,24.87,20.02,44.89,26.11,23.01,23.46,25.69,25.69,23.23,18.59,18.07,20.21,16.45,49.35,41.59,41.53,45.9,27.17,31.5,30.73,25.69,28.62,18.67,14.42,14.64,21.88,21.88,27.2,16.2,20.33,19.33,66.66666666666666%,21.34831460674157%
41,2012-04-14,15:00,Gloucester,20,Newcastle,29,Kingsholm,Tim Wigglesworth,49,A,Apr,2012,2011-12,24.87,20.02,44.89,26.11,22.83,22.71,25.69,25.69,23.23,18.33,18.7,20.21,16.45,49.35,41.17,41.41,45.9,27.17,23.64,25.18,25.69,28.62,18.67,18.2,16.55,21.88,21.88,27.2,16.2,20.33,19.33,66.66666666666666%,21.34831460674157%
42,2014-03-22,15:00,Gloucester,40,Newcastle,33,Kingsholm,Wayne Barnes,73,H,Mar,2014,2013-14,24.87,20.02,44.89,24.96,25.03,22.18,25.69,25.69,19.76,20.78,19.22,20.21,16.45,44.72,45.81,41.4,45.9,24.09,24.64,21.91,25.69,28.62,18.44,18.2,13.27,21.88,21.88,27.2,16.2,20.33,19.33,66.66666666666666%,21.34831460674157%
43,2015-04-25,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,Apr,2015,2014-15,24.87,20.02,44.89,26.11,25.84,27.21,25.69,25.69,23.23,20.54,20.83,20.21,16.45,49.35,46.38,48.04,45.9,27.17,30.5,29.55,25.69,28.62,18.67,21.5,21.18,21.88,21.88,27.2,16.2,20.33,19.33,66.66666666666666%,21.34831460674157%
44,2016-02-27,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,H,Feb,2016,2015-16,24.87,20.02,44.89,23.64,24.56,23.9,25.69,25.69,19.0,19.5,19.54,20.21,16.45,42.64,44.06,43.44,45.9,28.85,21.38,20.73,25.69,28.62,15.12,13.08,15.0,21.88,21.88,27.2,16.2,20.33,19.33,66.66666666666666%,21.34831460674157%
45,2016-09-24,15:00,Gloucester,13,Newcastle,18,Kingsholm,David Sainsbury,31,A,Sep,2016,2016-17,24.87,20.02,44.89,26.39,24.56,26.22,25.69,25.69,21.27,19.5,21.22,20.21,16.45,47.65,44.06,47.44,45.9,25.0,21.38,26.91,25.69,28.62,18.57,13.08,14.82,21.88,21.88,27.2,16.2,20.33,19.33,66.66666666666666%,21.34831460674157%
46,2018-03-03,15:00,Gloucester,20,Newcastle,21,Kingsholm,Craig Maxwell-Keys,41,A,Mar,2018,2017-18,24.87,20.02,44.89,24.96,26.3,26.46,25.69,25.69,19.76,22.3,22.11,20.21,16.45,44.72,48.6,48.57,45.9,24.09,27.27,26.27,25.69,28.62,18.44,17.42,18.25,21.88,21.88,27.2,16.2,20.33,19.33,66.66666666666666%,21.34831460674157%
47,2019-05-04,15:00,Gloucester,28,Newcastle,19,Kingsholm,Thomas Foley,47,H,May,2019,2018-19,24.87,20.02,44.89,29.93,26.57,26.84,25.69,25.69,22.46,21.1,21.13,20.21,16.45,52.39,47.67,47.97,45.9,34.83,27.2,28.18,25.69,28.62,21.12,16.2,17.73,21.88,21.88,27.2,16.2,20.33,19.33,66.66666666666666%,21.34831460674157%
48,2010-11-27,15:00,Leicester,44,Newcastle,19,Welford Road,N/A,63,H,Nov,2010,2010-11,24.87,20.02,44.89,22.19,23.75,23.46,27.0,27.01,18.02,18.05,18.07,18.92,16.45,40.22,41.8,41.53,45.92,23.64,37.0,29.69,27.0,34.62,11.8,15.8,14.64,16.0,16.0,21.0,16.2,34.0,20.33,72.11538461538461%,21.34831460674157%
49,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,Feb,2012,2011-12,24.87,20.02,44.89,23.64,22.83,22.71,27.0,27.01,19.0,18.33,18.7,18.92,16.45,42.64,41.17,41.41,45.92,28.5,26.38,28.75,27.0,34.62,15.12,18.2,16.55,16.0,16.0,21.0,16.2,34.0,20.33,72.11538461538461%,21.34831460674157%
50,2013-09-21,15:00,Leicester,31,Newcastle,6,Welford Road,David Rose,37,H,Sep,2013,2013-14,24.87,20.02,44.89,26.39,23.78,22.18,27.0,27.01,21.27,18.95,19.22,18.92,16.45,47.65,42.72,41.4,45.92,29.32,29.85,26.27,27.0,34.62,18.57,7.17,13.27,16.0,16.0,21.0,16.2,34.0,20.33,72.11538461538461%,21.34831460674157%
51,2014-09-06,15:00,Leicester,36,Newcastle,17,Welford Road,Luke Pearce,53,H,Sep,2014,2014-15,24.87,20.02,44.89,26.39,25.03,27.21,27.0,27.01,21.27,20.78,20.83,18.92,16.45,47.65,45.81,48.04,45.92,29.32,25.7,24.0,27.0,34.62,18.57,18.2,21.18,16.0,16.0,21.0,16.2,34.0,20.33,72.11538461538461%,21.34831460674157%
52,2015-12-26,15:00,Leicester,22,Newcastle,10,Welford Road,Tim Wigglesworth,32,H,Dec,2015,2015-16,24.87,20.02,44.89,23.37,25.84,23.9,27.0,27.01,18.9,20.54,19.54,18.92,16.45,42.27,46.38,43.44,45.92,26.78,23.7,26.09,27.0,34.62,14.78,21.5,15.0,16.0,16.0,21.0,16.2,34.0,20.33,72.11538461538461%,21.34831460674157%
53,2017-04-15,15:00,Leicester,30,Newcastle,3,Welford Road,Ian Tempest,33,H,Apr,2017,2016-17,24.87,20.02,44.89,26.11,27.61,26.22,27.0,27.01,23.23,21.88,21.22,18.92,16.45,49.35,49.49,47.44,45.92,30.17,27.33,28.73,27.0,34.62,18.67,20.09,14.82,16.0,16.0,21.0,16.2,34.0,20.33,72.11538461538461%,21.34831460674157%
54,2018-04-27,19:45,Leicester,23,Newcastle,25,Welford Road,Luke Pearce,48,A,Apr,2018,2017-18,24.87,20.02,44.89,26.11,26.3,26.46,27.0,27.01,23.23,22.3,22.11,18.92,16.45,49.35,48.6,48.57,45.92,30.17,27.4,23.45,27.0,34.62,18.67,17.42,18.25,16.0,16.0,21.0,16.2,34.0,20.33,72.11538461538461%,21.34831460674157%
55,2018-09-08,15:00,Leicester,49,Newcastle,33,Welford Road,Matthew Carley,82,H,Sep,2018,2018-19,24.87,20.02,44.89,26.39,26.3,26.84,27.0,27.01,21.27,22.3,21.13,18.92,16.45,47.65,48.6,47.97,45.92,29.32,27.4,27.36,27.0,34.62,18.57,17.42,17.73,16.0,16.0,21.0,16.2,34.0,20.33,72.11538461538461%,21.34831460674157%
56,2011-05-07,15:00,Bath,42,Newcastle,12,Recreation Ground,Wayne Barnes,54,H,May,2011,2010-11,24.87,20.02,44.89,29.93,23.01,23.46,24.56,25.03,22.46,18.59,18.07,18.38,16.45,52.39,41.59,41.53,42.94,38.0,22.55,20.0,24.56,32.5,21.12,14.42,14.64,17.4,15.75,26.4,16.2,40.0,17.0,68.31683168316832%,21.34831460674157%
57,2012-02-11,14:15,Bath,30,Newcastle,24,Recreation Ground,Dean Richards,54,H,Feb,2012,2011-12,24.87,20.02,44.89,23.64,22.83,22.71,24.56,25.03,19.0,18.33,18.7,18.38,16.45,42.64,41.17,41.41,42.94,25.5,20.75,21.0,24.56,32.5,15.12,18.2,16.55,17.4,15.75,26.4,16.2,40.0,17.0,68.31683168316832%,21.34831460674157%
58,2014-02-08,15:00,Bath,24,Newcastle,6,The Recreation Ground,Tim Wigglesworth,30,H,Feb,2014,2013-14,24.87,20.02,44.89,23.64,25.03,22.18,25.84,25.03,19.0,20.78,19.22,17.8,16.45,42.64,45.81,41.4,43.64,25.5,27.17,21.64,25.84,32.5,15.12,18.2,13.27,13.0,15.75,26.4,16.2,40.0,17.0,68.31683168316832%,21.34831460674157%
59,2014-11-15,17:00,Bath,23,Newcastle,14,The Recreation Ground,Ian Tempest,37,H,Nov,2014,2014-15,24.87,20.02,44.89,22.19,25.03,27.21,25.84,25.03,18.02,20.78,20.83,17.8,16.45,40.22,45.81,48.04,43.64,20.4,27.17,32.15,25.84,32.5,11.8,18.2,21.18,13.0,15.75,26.4,16.2,40.0,17.0,68.31683168316832%,21.34831460674157%
60,2016-03-18,19:45,Bath,21,Newcastle,19,The Recreation Ground,Tim Wigglesworth,40,H,Mar,2016,2015-16,24.87,20.02,44.89,24.96,24.56,23.9,25.84,25.03,19.76,19.5,19.54,17.8,16.45,44.72,44.06,43.44,43.64,19.69,24.69,21.27,25.84,32.5,18.44,13.08,15.0,13.0,15.75,26.4,16.2,40.0,17.0,68.31683168316832%,21.34831460674157%
61,2016-09-10,15:00,Bath,58,Newcastle,5,Recreation Ground,Ian Tempest,63,H,Sep,2016,2016-17,24.87,20.02,44.89,26.39,24.56,26.22,24.56,25.03,21.27,19.5,21.22,18.38,16.45,47.65,44.06,47.44,42.94,31.71,24.69,26.73,24.56,32.5,18.57,13.08,14.82,17.4,15.75,26.4,16.2,40.0,17.0,68.31683168316832%,21.34831460674157%
62,2017-09-23,15:00,Bath,32,Newcastle,33,Recreation Ground,Craig Maxwell-Keys,65,A,Sep,2017,2017-18,24.87,20.02,44.89,26.39,27.61,26.46,24.56,25.03,21.27,21.88,22.11,18.38,16.45,47.65,49.49,48.57,42.94,31.71,27.73,31.09,24.56,32.5,18.57,20.09,18.25,17.4,15.75,26.4,16.2,40.0,17.0,68.31683168316832%,21.34831460674157%
63,2019-02-16,15:00,Bath,30,Newcastle,13,Recreation Ground,JP Doyle,43,H,Feb,2019,2018-19,24.87,20.02,44.89,23.64,26.57,26.84,24.56,25.03,19.0,21.1,21.13,18.38,16.45,42.64,47.67,47.97,42.94,25.5,26.4,23.82,24.56,32.5,15.12,16.2,17.73,17.4,15.75,26.4,16.2,40.0,17.0,68.31683168316832%,21.34831460674157%
