date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,extraTime,month,year,season
24/Oct/2010,14:45,Wasps,10,Northampton Saints,37,Adams Park,N/A,47,A,N,Oct,2010,2010-11
30/Oct/2010,14:30,Northampton Saints,34,Newcastle Falcons,13,Franklin’s Gardens,Nigel Owens,47,H,N,Oct,2010,2010-11
30/Oct/2010,15:00,Saracens,9,Exeter Chiefs,23,Vicarage Road,Tim Wigglesworth,32,A,N,Oct,2010,2010-11
30/Oct/2010,17:30,Gloucester,19,Leicester Tigers,12,Kingsholm,Wayne Barnes,31,H,N,Oct,2010,2010-11
31/Oct/2010,15:00,Harlequins,6,Bath,6,Twickenham Stoop,Sean Davey,12,D,N,Oct,2010,2010-11
31/Oct/2010,15:00,Leeds Carnegie,8,Wasps,17,Headingley,Dean Richards,25,A,N,Oct,2010,2010-11
31/Oct/2010,15:00,London Irish,39,Sale Sharks,26,Madejski Stadium,Martin Fox,65,H,N,Oct,2010,2010-11
19/Nov/2010,19:45,Sale Sharks,10,Northampton Saints,19,Edgeley Park,N/A,29,A,N,Nov,2010,2010-11
19/Nov/2010,19:45,Leicester Tigers,18,Harlequins,13,Welford Road,N/A,31,H,N,Nov,2010,2010-11
20/Nov/2010,15:00,Exeter Chiefs,15,Leeds Carnegie,9,Sandy Park,N/A,24,H,N,Nov,2010,2010-11
21/Nov/2010,14:45,Wasps,33,London Irish,25,Adams Park,N/A,58,H,N,Nov,2010,2010-11
21/Nov/2010,15:00,Newcastle Falcons,12,Gloucester,6,Kingston Park,N/A,18,H,N,Nov,2010,2010-11
21/Nov/2010,16:15,Bath,13,Saracens,17,Recreation Ground,N/A,30,A,N,Nov,2010,2010-11
27/Nov/2010,15:00,Exeter Chiefs,24,Sale Sharks,19,Sandy Park,N/A,43,H,N,Nov,2010,2010-11
27/Nov/2010,15:00,Leicester Tigers,44,Newcastle Falcons,19,Welford Road,N/A,63,H,N,Nov,2010,2010-11
27/Nov/2010,15:00,Northampton Saints,35,London Irish,23,Franklin’s Gardens,N/A,58,H,N,Nov,2010,2010-11
27/Nov/2010,16:30,Gloucester,19,Saracens,13,Kingsholm,N/A,32,H,N,Nov,2010,2010-11
27/Nov/2010,17:30,Bath,6,Wasps,11,Recreation Ground,Dean Richards,17,A,N,Nov,2010,2010-11
28/Nov/2010,15:00,Harlequins,51,Leeds Carnegie,18,Twickenham Stoop,N/A,69,H,N,Nov,2010,2010-11
03/Dec/2010,19:45,Sale Sharks,Postponed,Gloucester,Postponed,Edgeley Park,N/A,N/A,N/A,N,Dec,2010,2010-11
03/Dec/2010,20:00,Newcastle Falcons,Postponed,Bath,Postponed,Kingston Park,N/A,N/A,N/A,N,Dec,2010,2010-11
04/Dec/2010,15:00,London Irish,14,Leicester Tigers,23,Madejski Stadium,N/A,37,A,N,Dec,2010,2010-11
05/Dec/2010,14:45,Wasps,24,Exeter Chiefs,12,Adams Park,N/A,36,H,N,Dec,2010,2010-11
05/Dec/2010,15:00,Leeds Carnegie,Postponed,Northampton Saints,Postponed,Headingley,N/A,N/A,N/A,N,Dec,2010,2010-11
05/Dec/2010,15:00,Saracens,26,Harlequins,14,Vicarage Road,N/A,40,H,N,Dec,2010,2010-11
26/Dec/2010,14:15,Bath,Postponed,Exeter Chiefs,Postponed,Recreation Ground,N/A,N/A,N/A,N,Dec,2010,2010-11
26/Dec/2010,15:00,Gloucester,Postponed,Northampton Saints,Postponed,Kingsholm,N/A,N/A,N/A,N,Dec,2010,2010-11
26/Dec/2010,15:00,Newcastle Falcons,Postponed,Leeds Carnegie,Postponed,Kingston Park,N/A,N/A,N/A,N,Dec,2010,2010-11
26/Dec/2010,15:00,Saracens,13,Wasps,6,Wembley Stadium,N/A,19,H,N,Dec,2010,2010-11
27/Dec/2010,15:00,Leicester Tigers,54,Sale Sharks,21,Welford Road,N/A,75,H,N,Dec,2010,2010-11
27/Dec/2010,16:15,Harlequins,28,London Irish,18,Twickenham,N/A,46,H,N,Dec,2010,2010-11
01/Jan/2011,15:00,Leeds Carnegie,15,Gloucester,13,Headingley,N/A,28,H,N,Jan,2011,2010-11
01/Jan/2011,15:00,London Irish,24,Bath,25,Madejski Stadium,N/A,49,A,N,Jan,2011,2010-11
01/Jan/2011,15:00,Northampton Saints,13,Harlequins,16,Franklin’s Gardens,N/A,29,A,N,Jan,2011,2010-11
02/Jan/2011,14:45,Wasps,33,Newcastle Falcons,16,Adams Park,N/A,49,H,N,Jan,2011,2010-11
02/Jan/2011,15:00,Sale Sharks,28,Saracens,22,Edgeley Park,N/A,50,H,N,Jan,2011,2010-11
02/Jan/2011,16:15,Exeter Chiefs,15,Leicester Tigers,22,Sandy Park,N/A,37,A,N,Jan,2011,2010-11
07/Jan/2011,19:45,Newcastle Falcons,19,Sale Sharks,19,Kingston Park,N/A,38,D,N,Jan,2011,2010-11
08/Jan/2011,14:15,Bath,16,Leeds Carnegie,13,Recreation Ground,N/A,29,H,N,Jan,2011,2010-11
08/Jan/2011,15:00,Gloucester,37,Exeter Chiefs,23,Kingsholm,N/A,60,H,N,Jan,2011,2010-11
08/Jan/2011,15:00,Harlequins,17,Wasps,10,Twickenham Stoop,N/A,27,H,N,Jan,2011,2010-11
08/Jan/2011,15:00,Leicester Tigers,27,Northampton Saints,16,Welford Road,N/A,43,H,N,Jan,2011,2010-11
09/Jan/2011,15:00,Saracens,12,London Irish,6,Vicarage Road,N/A,18,H,N,Jan,2011,2010-11
11/Feb/2011,19:45,Sale Sharks,7,Bath,19,Edgeley Park,N/A,26,A,N,Feb,2011,2010-11
12/Feb/2011,12:30,London Irish,23 ,Newcastle Falcons,14,Madejski Stadium,N/A,37,H,N,Feb,2011,2010-11
12/Feb/2011,15:00,Exeter Chiefs,20,Harlequins,6,Sandy Park,N/A,26,H,N,Feb,2011,2010-11
12/Feb/2011,15:00,Northampton Saints,15,Saracens,29,Franklin’s Gardens,N/A,44,A,N,Feb,2011,2010-11
13/Feb/2011,15:00,Leeds Carnegie,9,Leicester Tigers,15,Headingley,N/A,24,A,N,Feb,2011,2010-11
13/Feb/2011,17:00,Wasps,9,Gloucester,10,Adams Park,N/A,19,A,N,Feb,2011,2010-11
18/Feb/2011,19:45,Gloucester,23,London Irish,9,Kingsholm,N/A,32,H,N,Feb,2011,2010-11
18/Feb/2011,20:00,Newcastle Falcons,13,Exeter Chiefs,23,Kingston Park,N/A,36,A,N,Feb,2011,2010-11
19/Feb/2011,15:00,Bath,38,Northampton Saints,8,Recreation Ground,N/A,46,H,N,Feb,2011,2010-11
19/Feb/2011,15:00,Harlequins,21,Sale Sharks,9,Twickenham Stoop,N/A,30,H,N,Feb,2011,2010-11
19/Feb/2011,17:30,Leicester Tigers,21,Wasps,12,Welford Road,N/A,33,H,N,Feb,2011,2010-11
20/Feb/2011,15:00,Saracens,39,Leeds Carnegie,0,Vicarage Road,N/A,39,H,N,Feb,2011,2010-11
25/Feb/2011,19:45,Sale Sharks,16,Leicester Tigers,18,Edgeley Park,N/A,34,A,N,Feb,2011,2010-11
26/Feb/2011,15:00,Exeter Chiefs,9,Bath,12,Sandy Park,N/A,21,A,N,Feb,2011,2010-11
26/Feb/2011,15:00,London Irish,15,Harlequins,9,Madejski Stadium,N/A,24,H,N,Feb,2011,2010-11
26/Feb/2011,15:00,Northampton Saints,16,Gloucester,18,Franklin’s Gardens,N/A,34,A,N,Feb,2011,2010-11
27/Feb/2011,13:00,Wasps,15,Saracens,26,Adams Park,N/A,41,A,N,Feb,2011,2010-11
27/Feb/2011,17:30,Leeds Carnegie,5,Newcastle Falcons,22,Headingley,N/A,27,A,N,Feb,2011,2010-11
04/Mar/2011,20:00,Newcastle Falcons,33,Harlequins,18,Kingston Park,N/A,51,H,N,Mar,2011,2010-11
05/Mar/2011,15:00,Gloucester,34,Bath,22,Kingsholm,N/A,56,H,N,Mar,2011,2010-11
05/Mar/2011,15:15,Leicester Tigers,14,Saracens,15,Welford Road,N/A,29,A,N,Mar,2011,2010-11
06/Mar/2011,15:00,Exeter Chiefs,30,Northampton Saints,9,Sandy Park,N/A,39,H,N,Mar,2011,2010-11
06/Mar/2011,15:00,Wasps,33,Sale Sharks,26,Adams Park,N/A,59,H,N,Mar,2011,2010-11
06/Mar/2011,15:00,Leeds Carnegie,27,London Irish,19,Headingley,N/A,46,H,N,Mar,2011,2010-11
12/Mar/2011,15:00,Leeds Carnegie,13,Northampton Saints,23,Headingley,N/A,36,A,N,Mar,2011,2010-11
25/Mar/2011,19:45,Sale Sharks,15,Leeds Carnegie,12,Edgeley Park,N/A,27,H,N,Mar,2011,2010-11
26/Mar/2011,15:00,Harlequins,53,Gloucester,15,Twickenham Stoop,N/A,68,H,N,Mar,2011,2010-11
26/Mar/2011,15:00,London Irish,39,Exeter Chiefs,17,Madejski Stadium,N/A,56,H,N,Mar,2011,2010-11
26/Mar/2011,16:30,Bath,6,Leicester Tigers,37,Recreation Ground,N/A,43,A,N,Mar,2011,2010-11
27/Mar/2011,13:45,Northampton Saints,39,Wasps,3,Franklin’s Gardens,N/A,42,H,N,Mar,2011,2010-11
27/Mar/2011,15:00,Saracens,24,Newcastle Falcons,9,Vicarage Road,N/A,33,H,N,Mar,2011,2010-11
02/Apr/2011,14:30,Northampton Saints,53,Sale Sharks,24,Franklin’s Gardens,N/A,77,H,N,Apr,2011,2010-11
02/Apr/2011,15:00,Gloucester,34,Newcastle Falcons,9,Kingsholm,Dean Richards,43,H,N,Apr,2011,2010-11
02/Apr/2011,17:30,Harlequins,13,Leicester Tigers,17,Twickenham Stoop,Wayne Barnes,30,A,N,Apr,2011,2010-11
03/Apr/2011,15:00,Leeds Carnegie,27,Exeter Chiefs,22,Headingley,Tim Wigglesworth,49,H,N,Apr,2011,2010-11
03/Apr/2011,15:00,London Irish,25,Wasps,12,Madejski Stadium,Chris White,37,H,N,Apr,2011,2010-11
03/Apr/2011,15:00,Saracens,20,Bath,9,Vicarage Road,Nigel Owens,29,H,N,Apr,2011,2010-11
08/Apr/2011,19:45,Sale Sharks,36,Gloucester,31,Edgeley Park,N/A,67,H,N,Apr,2011,2010-11
09/Apr/2011,14:30,Bath,26,Exeter Chiefs,18,Recreation Ground,N/A,44,H,N,Apr,2011,2010-11
09/Apr/2011,15:00,Newcastle Falcons,29,Leeds Carnegie,30,Kingston Park,N/A,59,A,N,Apr,2011,2010-11
15/Apr/2011,19:45,Newcastle Falcons,15,Northampton Saints,22,Kingston Park,Greg Garner,37,A,N,Apr,2011,2010-11
16/Apr/2011,14:15,Bath,19,Harlequins,15,Recreation Ground,Dave Pearson,34,H,N,Apr,2011,2010-11
16/Apr/2011,15:00,Exeter Chiefs,12,Saracens,33,Sandy Park,Dean Richards,45,A,N,Apr,2011,2010-11
16/Apr/2011,15:00,Leicester Tigers,41,Gloucester,41,Welford Road,George Clancy,82,D,N,Apr,2011,2010-11
16/Apr/2011,17:30,Sale Sharks,20,London Irish,34,"Reebok Stadium, Horwich",N/A,54,A,N,Apr,2011,2010-11
17/Apr/2011,15:00,Wasps,51,Leeds Carnegie,18,Adams Park,N/A,69,H,N,Apr,2011,2010-11
19/Apr/2011,19:45,Gloucester,27,Northampton Saints,15,Kingsholm,N/A,42,H,N,Apr,2011,2010-11
22/Apr/2011,15:00,Sale Sharks,24,Exeter Chiefs,30,Edgeley Park,Peter Fitzgibbon,54,A,N,Apr,2011,2010-11
22/Apr/2011,18:00,Newcastle Falcons,13,Leicester Tigers,24,Kingston Park,Tim Wigglesworth,37,A,N,Apr,2011,2010-11
23/Apr/2011,15:00,London Irish,20,Northampton Saints,26,Madejski Stadium,N/A,46,A,N,Apr,2011,2010-11
23/Apr/2011,17:30,Wasps,10,Bath,43,Twickenham,Wayne Barnes,53,A,N,Apr,2011,2010-11
24/Apr/2011,13:30,Saracens,35,Gloucester,12,Vicarage Road,Dave Pearson,47,H,N,Apr,2011,2010-11
24/Apr/2011,15:00,Leeds Carnegie,3,Harlequins,38,Headingley,Martin Fox,41,A,N,Apr,2011,2010-11
30/Apr/2011,16:00,Newcastle Falcons,11,Bath,14,Kingston Park,N/A,25,A,N,Apr,2011,2010-11
07/May/2011,15:00,Bath,42,Newcastle Falcons,12,Recreation Ground,Wayne Barnes,54,H,N,May,2011,2010-11
07/May/2011,15:00,Exeter Chiefs,21,Wasps,8,Sandy Park,Llyr Apgeraint-Roberts,29,H,N,May,2011,2010-11
07/May/2011,15:00,Gloucester,68,Sale Sharks,17,Kingsholm,N/A,85,H,N,May,2011,2010-11
07/May/2011,15:00,Harlequins,13,Saracens,16,Twickenham Stoop,Tim Wigglesworth,29,A,N,May,2011,2010-11
07/May/2011,15:00,Leicester Tigers,32,London Irish,23,Welford Road,Greg Garner,55,H,N,May,2011,2010-11
07/May/2011,15:00,Northampton Saints,31,Leeds Carnegie,24,Franklin's Gardens,Andrew Small,55,H,N,May,2011,2010-11
14/May/2011,15:15,Leicester Tigers,11,Northampton Saints,3,Welford Road,Wayne Barnes,14,H,N,May,2011,2010-11
15/May/2011,14:30,Saracens,12,Gloucester,10,Vicarage Road,Andrew Small,22,H,N,May,2011,2010-11
28/May/2011,15:00,Leicester Tigers,18,Saracens,22,"Twickenham, London",Wayne Barnes,40,A,N,May,2011,2010-11
