,date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,avgLast5Bps,avgLast5BpsAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
644,2012-11-04,14:15,Saracens,29,0,Wasps,24,0,Vicarage Road,Unknown,53,H,14,Sun,Nov,2012,2012-13,16.6,13.6,0.0,0.0,12,13,8,26,3,35,2,1
651,2012-11-23,20:00,Saracens,3,0,Worcester,12,0,Sixways,Unknown,15,H,20,Fri,Nov,2012,2012-13,20.6,16.6,0.0,0.0,12,14,8,18,0,35,2,1
648,2012-11-23,19:45,Bath,21,0,Harlequins,18,0,The Recreation Ground,Unknown,39,H,19,Fri,Nov,2012,2012-13,19.0,17.2,0.0,0.0,0,4,8,22,0,35,2,1
650,2012-11-23,20:00,Worcester,12,0,Saracens,3,0,Sixways,Unknown,15,H,20,Fri,Nov,2012,2012-13,20.8,21.4,0.0,0.0,14,12,8,18,0,35,2,1
649,2012-11-23,19:45,Harlequins,18,0,Bath,21,0,The Recreation Ground,Unknown,39,H,19,Fri,Nov,2012,2012-13,25.0,24.4,0.0,0.0,4,0,8,22,0,35,2,1
652,2012-11-24,12:00,Gloucester,29,0,Sale,3,0,Kingsholm,Unknown,32,H,12,Sat,Nov,2012,2012-13,25.6,21.2,0.0,0.0,3,11,8,8,2,35,2,1
654,2012-11-24,13:00,Northampton,23,0,London Welsh,16,0,Franklin's Gardens,Unknown,39,H,13,Sat,Nov,2012,2012-13,19.2,21.6,0.0,0.0,10,8,8,5,2,35,2,1
653,2012-11-24,12:00,Sale,3,0,Gloucester,29,0,Kingsholm,Unknown,32,H,12,Sat,Nov,2012,2012-13,14.8,22.4,0.0,0.0,11,3,8,8,2,35,2,1
657,2012-11-25,14:30,Leicester,12,0,Wasps,14,0,Adams Park,Unknown,26,H,14,Sun,Nov,2012,2012-13,19.2,15.4,0.0,0.0,6,13,8,1,3,35,2,1
656,2012-11-25,14:30,Wasps,14,0,Leicester,12,0,Adams Park,Unknown,26,H,14,Sun,Nov,2012,2012-13,18.2,21.4,0.0,0.0,13,6,8,1,3,35,2,1
658,2012-11-25,15:00,London Irish,23,0,Exeter,27,0,Madejski Stadium,Unknown,50,A,15,Sun,Nov,2012,2012-13,23.2,25.2,0.0,0.0,7,2,8,11,3,35,2,0
659,2012-11-25,15:00,Exeter,27,0,London Irish,23,0,Madejski Stadium,Unknown,50,A,15,Sun,Nov,2012,2012-13,22.4,20.4,0.0,0.0,2,7,8,11,3,35,2,0
660,2012-11-30,19:45,Harlequins,22,0,Worcester,19,0,Twickenham Stoop,Unknown,41,H,19,Fri,Nov,2012,2012-13,24.2,26.8,0.0,0.0,4,14,8,25,0,35,2,1
662,2012-11-30,20:00,Sale,16,0,Northampton,27,0,Salford City Stadium,Unknown,43,A,20,Fri,Nov,2012,2012-13,11.6,22.4,0.0,0.0,11,10,8,16,0,35,2,0
663,2012-11-30,20:00,Northampton,27,0,Sale,16,0,Salford City Stadium,Unknown,43,A,20,Fri,Nov,2012,2012-13,16.4,18.6,0.0,0.0,10,11,8,16,0,35,2,0
661,2012-11-30,19:45,Worcester,19,0,Harlequins,22,0,Twickenham Stoop,Unknown,41,H,19,Fri,Nov,2012,2012-13,17.0,14.6,0.0,0.0,14,4,8,25,0,35,2,1
669,2012-12-01,17:30,Wasps,23,0,Exeter,30,0,Sandy Park,Unknown,53,H,17,Sat,Dec,2012,2012-13,16.6,18.0,0.0,0.0,13,2,2,17,2,35,2,1
665,2012-12-01,12:30,Bath,12,0,Leicester,17,0,Welford Road,Unknown,29,H,12,Sat,Dec,2012,2012-13,18.8,15.0,0.0,0.0,0,6,2,27,2,35,2,1
664,2012-12-01,12:30,Leicester,17,0,Bath,12,0,Welford Road,Unknown,29,H,12,Sat,Dec,2012,2012-13,19.8,13.8,0.0,0.0,6,0,2,27,2,35,2,1
668,2012-12-01,17:30,Exeter,30,0,Wasps,23,0,Sandy Park,Unknown,53,H,17,Sat,Dec,2012,2012-13,25.0,22.6,0.0,0.0,2,13,2,17,2,35,2,1
667,2012-12-01,13:00,London Irish,9,0,London Welsh,15,0,Kassam Stadium,Unknown,24,H,13,Sat,Dec,2012,2012-13,22.0,26.2,0.0,0.0,7,8,2,7,2,35,2,1
670,2012-12-02,15:00,Saracens,28,0,Gloucester,23,0,Vicarage Road,Unknown,51,H,15,Sun,Dec,2012,2012-13,18.8,16.2,0.0,0.0,12,3,2,26,3,35,2,1
671,2012-12-02,15:00,Gloucester,23,0,Saracens,28,0,Vicarage Road,Unknown,51,H,15,Sun,Dec,2012,2012-13,25.6,17.4,0.0,0.0,3,12,2,26,3,35,2,1
672,2012-12-21,20:00,Worcester,13,0,London Welsh,6,0,Sixways,Unknown,19,H,20,Fri,Dec,2012,2012-13,13.8,16.8,0.0,0.0,14,8,2,18,0,35,2,1
673,2012-12-21,20:00,London Welsh,6,0,Worcester,13,0,Sixways,Unknown,19,H,20,Fri,Dec,2012,2012-13,17.8,19.6,0.0,0.0,8,14,2,18,0,35,2,1
676,2012-12-22,15:00,Gloucester,18,0,Exeter,16,0,Kingsholm,Unknown,34,H,15,Sat,Dec,2012,2012-13,24.0,18.0,0.0,0.0,3,2,2,8,2,35,2,1
680,2012-12-22,15:00,Northampton,9,0,Harlequins,18,0,Franklin's Gardens,Unknown,27,A,15,Sat,Dec,2012,2012-13,17.0,20.6,0.0,0.0,10,4,2,5,2,35,2,0
675,2012-12-22,14:15,Saracens,22,0,Bath,0,0,The Recreation Ground,Unknown,22,A,14,Sat,Dec,2012,2012-13,20.8,17.6,0.0,0.0,12,0,2,22,2,35,2,0
677,2012-12-22,15:00,Exeter,16,0,Gloucester,18,0,Kingsholm,Unknown,34,H,15,Sat,Dec,2012,2012-13,29.4,21.2,0.0,0.0,2,3,2,8,2,35,2,1
678,2012-12-22,15:00,London Irish,9,0,Leicester,31,0,Madejski Stadium,Unknown,40,A,15,Sat,Dec,2012,2012-13,21.6,22.2,0.0,0.0,7,6,2,11,2,35,2,0
679,2012-12-22,15:00,Leicester,31,0,London Irish,9,0,Madejski Stadium,Unknown,40,A,15,Sat,Dec,2012,2012-13,17.2,14.6,0.0,0.0,6,7,2,11,2,35,2,0
674,2012-12-22,14:15,Bath,0,0,Saracens,22,0,The Recreation Ground,Unknown,22,A,14,Sat,Dec,2012,2012-13,15.0,16.4,0.0,0.0,0,12,2,22,2,35,2,0
681,2012-12-22,15:00,Harlequins,18,0,Northampton,9,0,Franklin's Gardens,Unknown,27,A,15,Sat,Dec,2012,2012-13,25.4,27.0,0.0,0.0,4,10,2,5,2,35,2,0
683,2012-12-23,15:00,Sale,18,0,Wasps,25,0,Adams Park,Unknown,43,H,15,Sun,Dec,2012,2012-13,12.8,21.6,0.0,0.0,11,13,2,1,3,35,2,1
682,2012-12-23,15:00,Wasps,25,0,Sale,18,0,Adams Park,Unknown,43,H,15,Sun,Dec,2012,2012-13,20.0,19.2,0.0,0.0,13,11,2,1,3,35,2,1
684,2012-12-28,20:00,Sale,33,0,Worcester,27,0,Salford City Stadium,Unknown,60,H,20,Fri,Dec,2012,2012-13,14.8,22.6,0.0,0.0,11,14,2,16,0,35,2,1
685,2012-12-28,20:00,Worcester,27,0,Sale,33,0,Salford City Stadium,Unknown,60,H,20,Fri,Dec,2012,2012-13,15.2,16.0,0.0,0.0,14,11,2,16,0,35,2,1
687,2012-12-29,14:15,London Irish,15,0,Harlequins,26,0,Twickenham Stadium,Unknown,41,H,14,Sat,Dec,2012,2012-13,15.6,25.0,0.0,0.0,7,4,2,23,2,35,2,1
692,2012-12-29,17:00,Leicester,17,0,Gloucester,12,0,Welford Road,Unknown,29,H,17,Sat,Dec,2012,2012-13,19.4,14.8,0.0,0.0,6,3,2,27,2,35,2,1
693,2012-12-29,17:00,Gloucester,12,0,Leicester,17,0,Welford Road,Unknown,29,H,17,Sat,Dec,2012,2012-13,24.4,19.2,0.0,0.0,3,6,2,27,2,35,2,1
691,2012-12-29,15:00,Wasps,34,0,London Welsh,15,0,Kassam Stadium,Unknown,49,A,15,Sat,Dec,2012,2012-13,23.0,21.6,0.0,0.0,13,8,2,7,2,35,2,0
688,2012-12-29,15:00,Exeter,12,0,Bath,12,0,Sandy Park,Unknown,24,D,15,Sat,Dec,2012,2012-13,24.2,19.2,0.0,0.0,2,0,2,17,2,35,2,0
686,2012-12-29,14:15,Harlequins,26,0,London Irish,15,0,Twickenham Stadium,Unknown,41,H,14,Sat,Dec,2012,2012-13,23.4,20.4,0.0,0.0,4,7,2,23,2,35,2,1
689,2012-12-29,15:00,Bath,12,0,Exeter,12,0,Sandy Park,Unknown,24,D,15,Sat,Dec,2012,2012-13,13.0,17.6,0.0,0.0,0,2,2,17,2,35,2,0
690,2012-12-29,15:00,London Welsh,15,0,Wasps,34,0,Kassam Stadium,Unknown,49,A,15,Sat,Dec,2012,2012-13,14.4,16.6,0.0,0.0,8,13,2,7,2,35,2,0
694,2012-12-30,14:15,Saracens,17,0,Northampton,16,0,Stadium mk,Unknown,33,H,14,Sun,Dec,2012,2012-13,19.6,13.0,0.0,0.0,12,10,2,20,3,35,2,1
695,2012-12-30,14:15,Northampton,16,0,Saracens,17,0,Stadium mk,Unknown,33,H,14,Sun,Dec,2012,2012-13,15.4,16.4,0.0,0.0,10,12,2,20,3,35,2,1
697,2013-01-04,20:00,Leicester,19,0,Worcester,14,0,Sixways,JP Doyle,33,A,20,Fri,Jan,2013,2012-13,18.6,11.8,0.0,0.0,6,14,4,18,0,18,2,0
696,2013-01-04,20:00,Worcester,14,0,Leicester,19,0,Sixways,JP Doyle,33,A,20,Fri,Jan,2013,2012-13,16.0,19.4,0.0,0.0,14,6,4,18,0,18,2,0
698,2013-01-05,15:00,Exeter,19,0,Northampton,30,0,Sandy Park,Greg Garner,49,A,15,Sat,Jan,2013,2012-13,23.6,17.0,0.0,0.0,2,10,4,17,2,13,2,0
699,2013-01-05,15:00,Northampton,30,0,Exeter,19,0,Sandy Park,Greg Garner,49,A,15,Sat,Jan,2013,2012-13,17.4,16.6,0.0,0.0,10,2,4,17,2,13,2,0
701,2013-01-05,15:00,London Irish,18,0,Gloucester,12,0,Kingsholm,David Rose,30,A,15,Sat,Jan,2013,2012-13,13.0,24.0,0.0,0.0,7,3,4,8,2,9,2,0
700,2013-01-05,15:00,Gloucester,12,0,London Irish,18,0,Kingsholm,David Rose,30,A,15,Sat,Jan,2013,2012-13,21.4,18.4,0.0,0.0,3,7,4,8,2,9,2,0
706,2013-01-06,15:00,Saracens,32,0,Sale,12,0,Vicarage Road,Tim Wigglesworth,44,H,15,Sun,Jan,2013,2012-13,19.8,15.0,0.0,0.0,12,11,4,26,3,33,2,1
702,2013-01-06,15:00,Wasps,29,0,Bath,15,0,Adams Park,Andrew Small,44,H,15,Sun,Jan,2013,2012-13,24.0,20.8,0.0,0.0,13,0,4,1,3,2,2,1
704,2013-01-06,15:00,London Welsh,26,0,Harlequins,31,0,Kassam Stadium,Llyr Apgeraint-Roberts,57,A,15,Sun,Jan,2013,2012-13,13.6,17.6,0.0,0.0,8,4,4,7,3,21,2,0
707,2013-01-06,15:00,Sale,12,0,Saracens,32,0,Vicarage Road,Tim Wigglesworth,44,H,15,Sun,Jan,2013,2012-13,18.2,23.4,0.0,0.0,11,12,4,26,3,33,2,1
703,2013-01-06,15:00,Bath,15,0,Wasps,29,0,Adams Park,Andrew Small,44,H,15,Sun,Jan,2013,2012-13,10.8,17.0,0.0,0.0,0,13,4,1,3,2,2,1
705,2013-01-06,15:00,Harlequins,31,0,London Welsh,26,0,Kassam Stadium,Llyr Apgeraint-Roberts,57,A,15,Sun,Jan,2013,2012-13,22.4,17.8,0.0,0.0,4,8,4,7,3,21,2,0
709,2013-02-08,20:00,Exeter,16,0,Sale,21,0,Salford City Stadium,Greg Garner,37,H,20,Fri,Feb,2013,2012-13,20.8,21.2,0.0,0.0,2,11,3,16,0,13,2,1
708,2013-02-08,20:00,Sale,21,0,Exeter,16,0,Salford City Stadium,Greg Garner,37,H,20,Fri,Feb,2013,2012-13,16.4,28.0,0.0,0.0,11,2,3,16,0,13,2,1
716,2013-02-09,15:00,London Irish,29,0,Saracens,16,0,Madejski Stadium,Andrew Small,45,H,15,Sat,Feb,2013,2012-13,14.8,22.2,0.0,0.0,7,12,3,11,2,2,2,1
719,2013-02-09,20:00,Wasps,17,0,Harlequins,16,0,Twickenham Stoop,JP Doyle,33,A,20,Sat,Feb,2013,2012-13,25.0,18.0,0.0,0.0,13,4,3,25,2,18,2,0
718,2013-02-09,20:00,Harlequins,16,0,Wasps,17,0,Twickenham Stoop,JP Doyle,33,A,20,Sat,Feb,2013,2012-13,23.0,18.0,0.0,0.0,4,13,3,25,2,18,2,0
713,2013-02-09,14:15,Worcester,9,0,Bath,32,0,The Recreation Ground,Wayne Barnes,41,H,14,Sat,Feb,2013,2012-13,17.0,16.6,0.0,0.0,14,0,3,22,2,36,2,1
715,2013-02-09,15:00,London Welsh,12,0,Leicester,28,0,Welford Road,Tim Wigglesworth,40,H,15,Sat,Feb,2013,2012-13,15.6,22.0,0.0,0.0,8,6,3,27,2,33,2,1
710,2013-02-09,12:30,Northampton,11,0,Gloucester,27,0,Franklin's Gardens,Martin Fox,38,A,12,Sat,Feb,2013,2012-13,21.0,17.2,0.0,0.0,10,3,3,5,2,23,2,0
714,2013-02-09,15:00,Leicester,28,0,London Welsh,12,0,Welford Road,Tim Wigglesworth,40,H,15,Sat,Feb,2013,2012-13,19.2,12.2,0.0,0.0,6,8,3,27,2,33,2,1
711,2013-02-09,12:30,Gloucester,27,0,Northampton,11,0,Franklin's Gardens,Martin Fox,38,A,12,Sat,Feb,2013,2012-13,18.8,16.4,0.0,0.0,3,10,3,5,2,23,2,0
712,2013-02-09,14:15,Bath,32,0,Worcester,9,0,The Recreation Ground,Wayne Barnes,41,H,14,Sat,Feb,2013,2012-13,12.0,19.6,0.0,0.0,0,14,3,22,2,36,2,1
717,2013-02-09,15:00,Saracens,16,0,London Irish,29,0,Madejski Stadium,Andrew Small,45,H,15,Sat,Feb,2013,2012-13,20.4,12.6,0.0,0.0,12,7,3,11,2,2,2,1
721,2013-02-16,14:15,London Irish,16,0,Bath,40,0,The Recreation Ground,David Rose,56,H,14,Sat,Feb,2013,2012-13,16.0,20.0,0.0,0.0,7,0,3,22,2,9,2,1
722,2013-02-16,15:00,Saracens,31,0,Exeter,11,0,Allianz Park,Martin Fox,42,H,15,Sat,Feb,2013,2012-13,23.0,16.0,0.0,0.0,12,2,3,2,2,23,2,1
726,2013-02-16,17:15,Harlequins,25,0,Leicester,21,0,Twickenham Stoop,Wayne Barnes,46,H,17,Sat,Feb,2013,2012-13,22.6,17.2,0.0,0.0,4,6,3,25,2,36,2,1
724,2013-02-16,15:00,Worcester,18,0,Northampton,27,0,Sixways,Greg Garner,45,A,15,Sat,Feb,2013,2012-13,16.4,22.4,0.0,0.0,14,10,3,18,2,13,2,0
720,2013-02-16,14:15,Bath,40,0,London Irish,16,0,The Recreation Ground,David Rose,56,H,14,Sat,Feb,2013,2012-13,14.2,17.8,0.0,0.0,0,7,3,22,2,9,2,1
725,2013-02-16,15:00,Northampton,27,0,Worcester,18,0,Sixways,Greg Garner,45,A,15,Sat,Feb,2013,2012-13,18.6,19.4,0.0,0.0,10,14,3,18,2,13,2,0
723,2013-02-16,15:00,Exeter,11,0,Saracens,31,0,Allianz Park,Martin Fox,42,H,15,Sat,Feb,2013,2012-13,18.6,20.8,0.0,0.0,2,12,3,2,2,23,2,1
727,2013-02-16,17:15,Leicester,21,0,Harlequins,25,0,Twickenham Stoop,Wayne Barnes,46,H,17,Sat,Feb,2013,2012-13,22.4,11.8,0.0,0.0,6,4,3,25,2,36,2,1
729,2013-02-17,13:00,Gloucester,29,0,Wasps,33,0,Adams Park,Andrew Small,62,H,13,Sun,Feb,2013,2012-13,18.4,18.0,0.0,0.0,3,13,3,1,3,2,2,1
728,2013-02-17,13:00,Wasps,33,0,Gloucester,29,0,Adams Park,Andrew Small,62,H,13,Sun,Feb,2013,2012-13,25.6,18.8,0.0,0.0,13,3,3,1,3,2,2,1
731,2013-02-17,15:00,Sale,26,0,London Welsh,25,0,Kassam Stadium,JP Doyle,51,A,15,Sun,Feb,2013,2012-13,20.0,25.4,0.0,0.0,11,8,3,7,3,18,2,0
730,2013-02-17,15:00,London Welsh,25,0,Sale,26,0,Kassam Stadium,JP Doyle,51,A,15,Sun,Feb,2013,2012-13,14.8,23.0,0.0,0.0,8,11,3,7,3,18,2,0
732,2013-02-22,19:45,Gloucester,29,0,Worcester,23,0,Kingsholm,David Rose,52,H,19,Fri,Feb,2013,2012-13,19.6,19.0,0.0,0.0,3,14,3,8,0,9,2,1
735,2013-02-22,20:00,Harlequins,30,0,Sale,21,0,Salford City Stadium,Martin Fox,51,A,20,Fri,Feb,2013,2012-13,23.2,17.6,0.0,0.0,4,11,3,16,0,23,2,0
733,2013-02-22,19:45,Worcester,23,0,Gloucester,29,0,Kingsholm,David Rose,52,H,19,Fri,Feb,2013,2012-13,16.2,23.4,0.0,0.0,14,3,3,8,0,9,2,1
734,2013-02-22,20:00,Sale,21,0,Harlequins,30,0,Salford City Stadium,Martin Fox,51,A,20,Fri,Feb,2013,2012-13,22.0,25.0,0.0,0.0,11,4,3,16,0,23,2,0
736,2013-02-23,15:00,Exeter,47,0,London Welsh,16,0,Sandy Park,Andrew Small,63,H,15,Sat,Feb,2013,2012-13,14.8,22.4,0.0,0.0,2,8,3,17,2,2,2,1
738,2013-02-23,15:00,Northampton,25,0,Bath,23,0,Franklin's Gardens,Luke Pearce,48,H,15,Sat,Feb,2013,2012-13,18.6,19.8,0.0,0.0,10,0,3,5,2,22,2,1
740,2013-02-23,20:00,Leicester,27,0,Saracens,32,0,Welford Road,JP Doyle,59,A,20,Sat,Feb,2013,2012-13,23.2,14.4,0.0,0.0,6,12,3,27,2,18,2,0
739,2013-02-23,15:00,Bath,23,0,Northampton,25,0,Franklin's Gardens,Luke Pearce,48,H,15,Sat,Feb,2013,2012-13,19.8,17.6,0.0,0.0,0,10,3,5,2,22,2,1
737,2013-02-23,15:00,London Welsh,16,0,Exeter,47,0,Sandy Park,Andrew Small,63,H,15,Sat,Feb,2013,2012-13,16.8,26.4,0.0,0.0,8,2,3,17,2,2,2,1
741,2013-02-23,20:00,Saracens,32,0,Leicester,27,0,Welford Road,JP Doyle,59,A,20,Sat,Feb,2013,2012-13,23.6,13.6,0.0,0.0,12,6,3,27,2,18,2,0
742,2013-02-24,15:00,London Irish,30,0,Wasps,19,0,Madejski Stadium,Tim Wigglesworth,49,H,15,Sun,Feb,2013,2012-13,17.4,25.0,0.0,0.0,7,13,3,11,3,33,2,1
743,2013-02-24,15:00,Wasps,19,0,London Irish,30,0,Madejski Stadium,Tim Wigglesworth,49,H,15,Sun,Feb,2013,2012-13,27.6,18.6,0.0,0.0,13,7,3,11,3,33,2,1
746,2013-03-01,20:00,Worcester,29,0,Wasps,23,0,Sixways,Greg Garner,52,H,20,Fri,Mar,2013,2012-13,18.2,28.0,0.0,0.0,14,13,6,18,0,13,2,1
744,2013-03-01,20:00,Bath,31,0,Gloucester,25,0,The Recreation Ground,Tim Wigglesworth,56,H,20,Fri,Mar,2013,2012-13,24.4,18.2,0.0,0.0,0,3,6,22,0,33,2,1
745,2013-03-01,20:00,Gloucester,25,0,Bath,31,0,The Recreation Ground,Tim Wigglesworth,56,H,20,Fri,Mar,2013,2012-13,21.8,20.4,0.0,0.0,3,0,6,22,0,33,2,1
747,2013-03-01,20:00,Wasps,23,0,Worcester,29,0,Sixways,Greg Garner,52,H,20,Fri,Mar,2013,2012-13,26.4,21.0,0.0,0.0,13,14,6,18,0,13,2,1
753,2013-03-02,15:15,Exeter,27,0,Harlequins,16,0,Twickenham Stoop,David Rose,43,A,15,Sat,Mar,2013,2012-13,21.0,22.0,0.0,0.0,2,4,6,25,2,9,2,0
749,2013-03-02,15:00,Sale,10,0,Leicester,48,0,Welford Road,Wayne Barnes,58,H,15,Sat,Mar,2013,2012-13,22.6,26.0,0.0,0.0,11,6,6,27,2,36,2,1
748,2013-03-02,15:00,Leicester,48,0,Sale,10,0,Welford Road,Wayne Barnes,58,H,15,Sat,Mar,2013,2012-13,22.4,19.0,0.0,0.0,6,11,6,27,2,36,2,1
750,2013-03-02,15:00,Northampton,40,0,London Irish,14,0,Franklin's Gardens,JP Doyle,54,H,15,Sat,Mar,2013,2012-13,21.8,20.8,0.0,0.0,10,7,6,5,2,18,2,1
752,2013-03-02,15:15,Harlequins,16,0,Exeter,27,0,Twickenham Stoop,David Rose,43,A,15,Sat,Mar,2013,2012-13,25.6,20.0,0.0,0.0,4,2,6,25,2,9,2,0
751,2013-03-02,15:00,London Irish,14,0,Northampton,40,0,Franklin's Gardens,JP Doyle,54,H,15,Sat,Mar,2013,2012-13,21.6,22.6,0.0,0.0,7,10,6,5,2,18,2,1
755,2013-03-03,14:15,London Welsh,14,0,Saracens,35,0,Allianz Park,Luke Pearce,49,H,14,Sun,Mar,2013,2012-13,18.8,33.2,0.0,0.0,8,12,6,2,3,22,2,1
754,2013-03-03,14:15,Saracens,35,0,London Welsh,14,0,Allianz Park,Luke Pearce,49,H,14,Sun,Mar,2013,2012-13,25.6,19.0,0.0,0.0,12,8,6,2,3,22,2,1
756,2013-03-22,20:00,Sale,14,0,Bath,13,0,Salford City Stadium,JP Doyle,27,H,20,Fri,Mar,2013,2012-13,18.0,30.2,0.0,0.0,11,0,6,16,0,18,2,1
757,2013-03-22,20:00,Bath,13,0,Sale,14,0,Salford City Stadium,JP Doyle,27,H,20,Fri,Mar,2013,2012-13,28.2,20.8,0.0,0.0,0,11,6,16,0,18,2,1
763,2013-03-23,15:15,Northampton,26,0,Wasps,24,0,Adams Park,David Rose,50,A,15,Sat,Mar,2013,2012-13,26.6,20.2,0.0,0.0,10,13,6,1,2,9,2,0
764,2013-03-23,17:00,Exeter,9,0,Leicester,12,0,Sandy Park,Tim Wigglesworth,21,A,17,Sat,Mar,2013,2012-13,24.0,22.8,0.0,0.0,2,6,6,17,2,33,2,0
760,2013-03-23,15:00,London Irish,26,0,Worcester,6,0,Madejski Stadium,Wayne Barnes,32,H,15,Sat,Mar,2013,2012-13,21.4,25.4,0.0,0.0,7,14,6,11,2,36,2,1
758,2013-03-23,15:00,Gloucester,15,0,London Welsh,14,0,Kingsholm,Martin Fox,29,H,15,Sat,Mar,2013,2012-13,24.4,23.2,0.0,0.0,3,8,6,8,2,23,2,1
765,2013-03-23,17:00,Leicester,12,0,Exeter,9,0,Sandy Park,Tim Wigglesworth,21,A,17,Sat,Mar,2013,2012-13,28.6,18.6,0.0,0.0,6,2,6,17,2,33,2,0
759,2013-03-23,15:00,London Welsh,14,0,Gloucester,15,0,Kingsholm,Martin Fox,29,H,15,Sat,Mar,2013,2012-13,18.6,33.4,0.0,0.0,8,3,6,8,2,23,2,1
762,2013-03-23,15:15,Wasps,24,0,Northampton,26,0,Adams Park,David Rose,50,A,15,Sat,Mar,2013,2012-13,24.2,23.8,0.0,0.0,13,10,6,1,2,9,2,0
761,2013-03-23,15:00,Worcester,6,0,London Irish,26,0,Madejski Stadium,Wayne Barnes,32,H,15,Sat,Mar,2013,2012-13,18.6,26.0,0.0,0.0,14,7,6,11,2,36,2,1
766,2013-03-24,14:00,Saracens,27,0,Harlequins,12,0,Allianz Park,Greg Garner,39,H,14,Sun,Mar,2013,2012-13,29.2,18.6,0.0,0.0,12,4,6,2,3,13,2,1
767,2013-03-24,14:00,Harlequins,12,0,Saracens,27,0,Allianz Park,Greg Garner,39,H,14,Sun,Mar,2013,2012-13,23.6,22.4,0.0,0.0,4,12,6,2,3,13,2,1
769,2013-03-29,19:45,Harlequins,15,0,Gloucester,17,0,Kingsholm,JP Doyle,32,H,19,Fri,Mar,2013,2012-13,19.8,22.6,0.0,0.0,4,3,6,8,0,18,2,1
768,2013-03-29,19:45,Gloucester,17,0,Harlequins,15,0,Kingsholm,JP Doyle,32,H,19,Fri,Mar,2013,2012-13,25.0,22.4,0.0,0.0,3,4,6,8,0,18,2,1
774,2013-03-30,15:00,Northampton,8,0,Leicester,36,0,Franklin's Gardens,Wayne Barnes,44,A,15,Sat,Mar,2013,2012-13,25.8,21.2,0.0,0.0,10,6,6,5,2,36,2,0
772,2013-03-30,15:00,Wasps,13,0,Saracens,22,0,Adams Park,Martin Fox,35,A,15,Sat,Mar,2013,2012-13,23.2,26.0,0.0,0.0,13,12,6,1,2,23,2,0
775,2013-03-30,15:00,Leicester,36,0,Northampton,8,0,Franklin's Gardens,Wayne Barnes,44,A,15,Sat,Mar,2013,2012-13,27.2,17.6,0.0,0.0,6,10,6,5,2,36,2,0
776,2013-03-30,15:00,Worcester,18,0,Exeter,24,0,Sixways,David Rose,42,A,15,Sat,Mar,2013,2012-13,17.0,27.4,0.0,0.0,14,2,6,18,2,9,2,0
777,2013-03-30,15:00,Exeter,24,0,Worcester,18,0,Sixways,David Rose,42,A,15,Sat,Mar,2013,2012-13,22.0,19.2,0.0,0.0,2,14,6,18,2,9,2,0
770,2013-03-30,14:15,Bath,40,0,London Welsh,25,0,The Recreation Ground,Tim Wigglesworth,65,H,14,Sat,Mar,2013,2012-13,27.8,17.8,0.0,0.0,0,8,6,22,2,33,2,1
773,2013-03-30,15:00,Saracens,22,0,Wasps,13,0,Adams Park,Martin Fox,35,A,15,Sat,Mar,2013,2012-13,28.2,18.6,0.0,0.0,12,13,6,1,2,23,2,0
771,2013-03-30,14:15,London Welsh,25,0,Bath,40,0,The Recreation Ground,Tim Wigglesworth,65,H,14,Sat,Mar,2013,2012-13,16.2,30.2,0.0,0.0,8,0,6,22,2,33,2,1
778,2013-03-31,14:15,London Irish,33,0,Sale,33,0,Madejski Stadium,Greg Garner,66,D,14,Sun,Mar,2013,2012-13,23.0,24.2,0.0,0.0,7,11,6,11,3,13,2,0
779,2013-03-31,14:15,Sale,33,0,London Irish,33,0,Madejski Stadium,Greg Garner,66,D,14,Sun,Mar,2013,2012-13,18.4,26.4,0.0,0.0,11,7,6,11,3,13,2,0
781,2013-04-12,19:45,Gloucester,9,0,Sale,32,0,Salford City Stadium,David Rose,41,H,19,Fri,Apr,2013,2012-13,23.0,23.2,0.0,0.0,3,11,0,16,0,9,2,1
780,2013-04-12,19:45,Sale,32,0,Gloucester,9,0,Salford City Stadium,David Rose,41,H,19,Fri,Apr,2013,2012-13,20.8,29.8,0.0,0.0,11,3,0,16,0,9,2,1
783,2013-04-13,14:15,Bath,9,0,Harlequins,23,0,Twickenham Stoop,Wayne Barnes,32,H,14,Sat,Apr,2013,2012-13,29.4,21.0,0.0,0.0,0,4,0,25,2,36,2,1
782,2013-04-13,14:15,Harlequins,23,0,Bath,9,0,Twickenham Stoop,Wayne Barnes,32,H,14,Sat,Apr,2013,2012-13,19.6,22.6,0.0,0.0,4,0,0,25,2,36,2,1
785,2013-04-13,15:00,London Irish,6,0,Exeter,27,0,Sandy Park,Martin Fox,33,H,15,Sat,Apr,2013,2012-13,23.8,27.6,0.0,0.0,7,2,0,17,2,23,2,1
784,2013-04-13,15:00,Exeter,27,0,London Irish,6,0,Sandy Park,Martin Fox,33,H,15,Sat,Apr,2013,2012-13,23.6,18.6,0.0,0.0,2,7,0,17,2,23,2,1
788,2013-04-14,15:00,Saracens,47,0,Worcester,17,0,Allianz Park,Tim Wigglesworth,64,H,15,Sun,Apr,2013,2012-13,29.4,15.4,0.0,0.0,12,14,0,2,3,33,2,1
