,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
230,2012-02-19,14:30,Saracens,19,Leicester,20,Vicarage Road,Andrew Small,39,A,14,Sun,Feb,2012,2011-12,20.8,12.0,10,5,2,13,3,0,1,0
232,2012-02-24,19:45,Worcester,16,Saracens,11,Sixways,,27,H,19,Fri,Feb,2012,2011-12,14.8,14.2,12,10,2,10,0,-1,1,1
231,2012-02-24,19:45,Sale,46,Wasps,34,Edgeley Park,Sean Davey,80,H,19,Fri,Feb,2012,2011-12,18.2,21.2,9,11,2,1,0,13,1,1
235,2012-02-25,18:00,Gloucester,29,Harlequins,23,Kingsholm,Dave Pearson,52,H,18,Sat,Feb,2012,2011-12,26.0,20.4,2,3,2,4,2,3,1,1
233,2012-02-25,15:00,Leicester,42,Newcastle,15,Welford Road,Greg Garner,57,H,15,Sat,Feb,2012,2011-12,23.8,22.0,5,7,2,14,2,7,1,1
234,2012-02-25,18:00,Exeter,9,Bath,12,Sandy Park,,21,A,18,Sat,Feb,2012,2011-12,15.0,14.4,1,0,2,9,2,-1,1,0
236,2012-02-26,13:15,London Irish,23,Northampton,30,Madejski Stadium,Andrew Small,53,A,13,Sun,Feb,2012,2011-12,25.0,19.0,6,8,2,6,3,0,1,0
237,2012-03-02,19:45,Newcastle,9,Harlequins,9,Kingston Park,Andrew Small,18,D,19,Fri,Mar,2012,2011-12,17.0,19.8,7,3,4,5,0,0,1,0
238,2012-03-03,14:15,Bath,36,Worcester,17,Recreation Ground,Greg Garner,53,H,14,Sat,Mar,2012,2011-12,19.4,16.6,0,12,4,7,2,7,1,1
240,2012-03-03,15:00,Wasps,18,London Irish,13,Adams Park,Martin Fox,31,H,15,Sat,Mar,2012,2011-12,11.6,17.8,11,6,4,0,2,10,1,1
239,2012-03-03,15:00,Exeter,37,Sale,12,Sandy Park,Dean Richards,49,H,15,Sat,Mar,2012,2011-12,14.2,13.4,1,9,4,9,2,5,1,1
242,2012-03-04,17:00,Saracens,18,Northampton,12,Vicarage Road,,30,H,17,Sun,Mar,2012,2011-12,19.6,15.0,10,8,4,13,3,-1,1,1
241,2012-03-04,13:00,Leicester,36,Gloucester,3,Welford Road,Tim Wigglesworth,39,H,13,Sun,Mar,2012,2011-12,28.6,19.6,5,2,4,14,3,14,1,1
244,2012-03-23,19:45,Worcester,19,Newcastle,9,Sixways,,28,H,19,Fri,Mar,2012,2011-12,15.6,15.8,12,7,4,10,0,-1,1,1
243,2012-03-23,19:45,Sale,9,Saracens,45,Edgeley Park,Andrew Small,54,A,19,Fri,Mar,2012,2011-12,24.8,25.8,9,10,4,1,0,0,1,0
245,2012-03-24,14:15,Harlequins,14,Bath,6,Twickenham Stoop,Wayne Barnes,20,H,14,Sat,Mar,2012,2011-12,23.0,15.4,3,0,4,12,2,15,1,1
246,2012-03-24,15:00,Gloucester,27,Exeter,28,Kingsholm,Greg Garner,55,A,15,Sat,Mar,2012,2011-12,25.2,19.0,2,1,4,4,2,7,1,0
247,2012-03-24,17:45,Northampton,32,Wasps,15,Franklin's Gardens,Tim Wigglesworth,47,H,17,Sat,Mar,2012,2011-12,28.8,11.2,8,11,4,2,2,14,1,1
248,2012-03-25,15:00,London Irish,32,Leicester,41,Madejski Stadium,Dean Richards,73,A,15,Sun,Mar,2012,2011-12,21.2,20.2,6,5,4,6,3,5,1,0
250,2012-03-30,19:45,Newcastle,22,Sale,19,Kingston Park,,41,H,19,Fri,Mar,2012,2011-12,15.6,18.4,7,9,4,5,0,-1,1,1
249,2012-03-30,19:45,Leicester,43,Worcester,13,Welford Road,Wayne Barnes,56,H,19,Fri,Mar,2012,2011-12,31.0,15.4,5,12,4,14,0,15,1,1
253,2012-03-31,17:30,Bath,6,Northampton,26,Recreation Ground,Martin Fox,32,A,17,Sat,Mar,2012,2011-12,24.0,14.8,0,8,4,7,2,10,1,0
252,2012-03-31,15:00,Saracens,19,Harlequins,24,Wembley Stadium,Greg Garner,43,A,15,Sat,Mar,2012,2011-12,18.6,15.4,10,3,4,15,2,7,1,0
251,2012-03-31,15:00,Exeter,18,London Irish,11,Sandy Park,Dave Pearson,29,H,15,Sat,Mar,2012,2011-12,17.8,11.0,1,6,4,9,2,3,1,1
254,2012-04-01,15:00,Wasps,26,Gloucester,24,Adams Park,,50,H,15,Sun,Apr,2012,2011-12,12.6,15.6,11,2,0,0,3,-1,1,1
255,2012-04-13,19:45,Sale,16,Bath,9,Edgeley Park,Greg Garner,25,H,19,Fri,Apr,2012,2011-12,24.0,28.0,9,0,0,1,0,7,1,1
256,2012-04-14,14:15,Northampton,21,Leicester,35,Franklin's Gardens,Dave Pearson,56,A,14,Sat,Apr,2012,2011-12,26.4,11.2,8,5,0,2,2,3,1,0
258,2012-04-14,15:00,London Irish,19,Saracens,28,Madejski Stadium,Martin Fox,47,A,15,Sat,Apr,2012,2011-12,25.2,25.8,6,10,0,6,2,10,1,0
260,2012-04-14,16:30,Harlequins,33,Wasps,17,Twickenham Stoop,,50,H,16,Sat,Apr,2012,2011-12,22.0,14.0,3,11,0,12,2,-1,1,1
257,2012-04-14,15:00,Gloucester,20,Newcastle,29,Kingsholm,Tim Wigglesworth,49,A,15,Sat,Apr,2012,2011-12,27.2,20.8,2,7,0,4,2,14,1,0
259,2012-04-14,15:00,Worcester,26,Exeter,31,Sixways,Dean Richards,57,A,15,Sat,Apr,2012,2011-12,17.0,14.8,12,1,0,10,2,5,1,0
261,2012-04-20,19:45,Newcastle,3,Saracens,9,Kingston Park,,12,A,19,Fri,Apr,2012,2011-12,14.8,17.2,7,10,0,5,0,-1,1,0
264,2012-04-21,15:00,Worcester,16,London Irish,25,Sixways,Tim Wigglesworth,41,A,15,Sat,Apr,2012,2011-12,19.0,19.6,12,6,0,10,2,14,1,0
262,2012-04-21,14:15,Bath,17,Wasps,12,Recreation Ground,Dave Pearson,29,H,14,Sat,Apr,2012,2011-12,22.6,16.8,0,11,0,7,2,3,1,1
263,2012-04-21,15:00,Gloucester,19,Sale,24,Kingsholm,,43,A,15,Sat,Apr,2012,2011-12,28.4,22.8,2,9,0,4,2,-1,1,0
265,2012-04-21,15:15,Harlequins,33,Leicester,43,Twickenham Stoop,Wayne Barnes,76,A,15,Sat,Apr,2012,2011-12,20.8,15.8,3,5,0,12,2,15,1,0
266,2012-04-22,14:00,Exeter,15,Northampton,18,Sandy Park,Andrew Small,33,A,14,Sun,Apr,2012,2011-12,18.4,11.4,1,8,0,9,3,0,1,0
271,2012-05-05,14:00,Sale,10,Harlequins,24,Edgeley Park,Martin Fox,34,A,14,Sat,May,2012,2011-12,22.6,23.8,9,3,5,1,2,10,1,0
270,2012-05-05,14:00,Northampton,42,Worcester,14,Franklin's Gardens,Greg Garner,56,H,14,Sat,May,2012,2011-12,24.6,16.6,8,12,5,2,2,7,1,1
269,2012-05-05,14:00,Wasps,10,Newcastle,14,Adams Park,Wayne Barnes,24,A,14,Sat,May,2012,2011-12,14.6,16.0,11,7,5,0,2,15,1,0
268,2012-05-05,14:00,London Irish,52,Gloucester,18,Madejski Stadium,Dave Pearson,70,H,14,Sat,May,2012,2011-12,24.8,28.0,6,2,5,6,2,3,1,1
267,2012-05-05,14:00,Leicester,28,Bath,3,Welford Road,Dean Richards,31,H,14,Sat,May,2012,2011-12,33.6,13.0,5,0,5,14,2,5,1,1
272,2012-05-05,14:00,Saracens,40,Exeter,22,Vicarage Road,Tim Wigglesworth,62,H,14,Sat,May,2012,2011-12,19.4,18.0,10,1,5,13,2,14,1,1
274,2012-05-12,17:30,Leicester,24,Saracens,15,Welford Road,Dave Pearson (England),39,H,17,Sat,May,2012,2011-12,33.6,9.0,5,10,5,14,2,4,1,1
273,2012-05-12,14:45,Harlequins,25,Northampton,23,Twickenham Stoop,Andrew Small (England),48,H,14,Sat,May,2012,2011-12,25.2,20.6,3,8,5,12,2,1,1,1
275,2012-05-26,15:00,Harlequins,30,Leicester,23,Twickenham Stadium,Wayne Barnes,53,H,15,Sat,May,2012,2011-12,24.2,20.6,3,5,5,11,2,15,1,1
